#ImeldaMunster	unknown-#ImeldaMunster-party	unknown-#ImeldaMunster-dob	unknown-#ImeldaMunster-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	0	Further to Question No. 1 of 17 November 2022, will the Minister provide an update on whether the wide range of alternative options being explored by the Government will be made available in time for the reopening of hotels to tourism in summer 2023, and on the engagement carried out by her Department on the senior officials group, including a copy of or details of the concerns she communicated on behalf of the tourism sector to the Minister for Children, Equality, Disability, Integration and Youth?
#StevenMatthews	unknown-#StevenMatthews-party	unknown-#StevenMatthews-dob	unknown-#StevenMatthews-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	71	That is considerable funding that we put into it. It shows that we all acknowledge the value of sports for well-being in our community and what it does for communities. I have had the opportunity to work with a number of the clubs that did receive funding in the last year or two and to assist in the appeals process, which is an important thing to stress. Lacken-Kilbride GAA Club got substantial funding and Greystones Lawn Tennis Club, Sea Scouts and a range of community activities also benefited. Could we also look at a type of sports campus funding where we bring all the sporting clubs together in the community rather than having separate fields designated for rugby, football or GAA? We would get a much better return for the community out of it. One that I am looking at in particular is down in west Wicklow where we are working on a pool for the area. We have a pool in Bray, Greystones, Arklow and Wicklow town but there is nothing once you go to the other side of the mountains. A whole sports campus in west Wicklow is something that we should look at bringing in where it would have running tracks, changing rooms and football pitches for Blessington Football Club etc. That is something that we could also look at in the sports grants.
#JoeCarey	unknown-#JoeCarey-party	unknown-#JoeCarey-dob	unknown-#JoeCarey-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	72	I congratulate the Minister of State on his appointment and wish him well. The sports capital grant programme is well supported and much anticipated in County Clare. Last year Clare got €4.6 million and 69 clubs benefited from it. I am receiving queries from clubs which are anticipating the announcement of a new date for applications. I encourage the Minister of State to move the process along as quickly as he can. Can he give more detail on a timeframe for when this will happen and give an indication of how much he hopes to make available? Will it be as much as last year?
#ChrisAndrews	unknown-#ChrisAndrews-party	unknown-#ChrisAndrews-dob	unknown-#ChrisAndrews-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	73	The sports capital grant scheme is clearly very important but we need to move away from it. We need a sports facility strategy, which ensures that funding delivers resources to where they are needed when they are needed rather than being awarded following good political lobbying. Very often, you find that the big, almost professional clubs, which are well resourced and have very deep pockets have the expertise or can afford the expertise to ensure that their application gets over the line. It is not a coincidence that the sports capital grants deliver for affluent areas rather than disadvantaged areas. The scheme ensures that there is some accommodation for that but we need to move away from the capital grant scheme and put in a sports facility strategy.
#ThomasByrne	unknown-#ThomasByrne-party	unknown-#ThomasByrne-dob	unknown-#ThomasByrne-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	74	I completely reject the Sinn Féin proposal to move away from the sports capital programme. We will not do that. We will stick with it and we will be prioritising disadvantaged areas. That is what we are doing and that is what the sports capital programme has always done. Areas of disadvantage are awarded higher marks under the scheme. There will be a transparent marking scheme and people will know what these projects are judged on. Disadvantage is probably the strongest criterion. Women in sport is really important too and inclusion will also be important. The sports clubs will have to consider all those things.  Clubs that I know are doing their work at the moment to get ready. There is significant support available from the Department. It is probably the most open Department in terms of getting information from it. Local sports partnerships in local areas also give support in places like Clare and Wicklow. The national governing bodies are also there to give support. 
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	75	And Kildare.
#ThomasByrne	unknown-#ThomasByrne-party	unknown-#ThomasByrne-dob	unknown-#ThomasByrne-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	76	They are also in Kildare. I am addressing the areas where Deputies spoke on this particular question but it is important in every county. We want to help the national governing bodies to help the sporting bodies in the areas and that includes all of them. I have had discussions with some of the national governing bodies on that as well.
#StevenMatthews	unknown-#StevenMatthews-party	unknown-#StevenMatthews-dob	unknown-#StevenMatthews-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	77	I agree. I think that sports capital grant schemes is one of the best grant schemes that we have through government. A great many clubs have benefited from it across the country. It is a very fair and equitable scheme. Clubs benefit where we get to engage with them, advise them and we learn the lessons from applications that were not successful.I am working on a particular one in west Wicklow, which is the subject of Question No. 22 on sports capital grants which we will not reach. Crossing the mountains in Wicklow one reaches west Wicklow an area where people always consider they do not get as much as in the east. I would be eager to look a sports facility, swimming pool and running track, as well as sports pitches for Blessington Football Club. People need to go to Sallins, Naas or Tallaght to find a swimming pool. The area merits it and I hope that application can be considered favourably.
#JoeCarey	unknown-#JoeCarey-party	unknown-#JoeCarey-dob	unknown-#JoeCarey-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	78	Does the Minister of State anticipate that the budget for the forthcoming programme will be similar to that of the last programme? It was a record budget the last time and 69 clubs in Clare benefited to the tune of €4.6 million. Spending more on sport gives much more back. It is not just about physical well-being; mental health also benefits from an injection in sports facilities. I ask the Minister of State to give his view on that. How much money has he sought? Will it compare favourably with last year?
#ChrisAndrews	unknown-#ChrisAndrews-party	unknown-#ChrisAndrews-dob	unknown-#ChrisAndrews-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	79	It is interesting to hear the Minister of State reject the idea of a national sports facility strategy given that the Government has already done considerable work in developing national sports facilities. In the past it gave a commitment to develop a sports facility strategy. It is not a coincidence that when a particular Minister of State with responsibility for sport is in situ, his or her constituency tends to get greater funding for sports facilities. That does not apply so much currently, but it is something that happened in the past. Having a national sports facility strategy would ensure that would not happen again. It is important to address that.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	80	I acknowledge the Minister of State's reference to Kildare North, which is his neighbouring constituency. I ask him to keep it in mind because of the rapidly increasing population and the demand that follows that in terms of sports capital grants, equipment grants and swimming pools, on which we were unfortunate in the past. I ask the Minister of State to look favourably on his next-door neighbours in this situation, in which he also has an interest.
#ThomasByrne	unknown-#ThomasByrne-party	unknown-#ThomasByrne-dob	unknown-#ThomasByrne-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	81	I do not reject a sports facility strategy; I rejected Deputy Andrews's proposal to move away from a sports capital programme.
#ChrisAndrews	unknown-#ChrisAndrews-party	unknown-#ChrisAndrews-dob	unknown-#ChrisAndrews-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	82	It is possible to have both.
#ThomasByrne	unknown-#ThomasByrne-party	unknown-#ThomasByrne-dob	unknown-#ThomasByrne-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	83	What he said about the Minister of State's constituency is not true. Every constituency did better in the last sports capital allocation.
#ChrisAndrews	unknown-#ChrisAndrews-party	unknown-#ChrisAndrews-dob	unknown-#ChrisAndrews-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	84	Nobody is disputing that.
#ThomasByrne	unknown-#ThomasByrne-party	unknown-#ThomasByrne-dob	unknown-#ThomasByrne-constituency	speech	unkown-language	2023-01-26 00:00:00	Ceisteanna ar Sonraíodh Uain Dóibh - Priority Questions	85	The Government is committed to doing that with priority for inclusion and disadvantage and we will continue with that. Regarding Deputy Carey's point, discussions are ongoing. Massive ambition has been shown by voluntary clubs throughout the country. These are not professional clubs, as Sinn Féin has alleged. Voluntary clubs in the middle of nowhere, in the middle of cities and everywhere benefited from sports capital grants, and Clare is no exception. I will be working with the Minister, Deputy Donohoe, to maximise that budget. Deputy Matthews spoke about swimming pools. There is a national swimming strategy under review and I will be in correspondence with him about that. I share his ambition to bring swimming to every part of the country, including in his constituency. Deputy Durkan might know that my granny got married in the little chapel in Kilcock, which is in the Meath East constituency. The Kildare North constituency is very important to me because many of my constituents take part in sports in that constituency. It is not just our constituencies that will benefit; it is every constituency in the country. We need to help and champion everyone who wants to take part in sports. We need to help these communities in cities, towns and rural areas to benefit from this because we know the importance of sports. This summer will be a wonderful time for sport in the country. Throughout the year there are major sporting events. The themes need to be inclusion and increased participation, and to ensure the facilities Deputy Andrews mentioned are in place. We will also work with local authorities and national governing bodies on that.
