#RobertTroy	unknown-#RobertTroy-party	unknown-#RobertTroy-dob	unknown-#RobertTroy-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	0	Recently we have received further reports which provide evidence that children proved to be at severe risk are left to wait for protracted periods without a necessary social worker. Will the Minister confirm to the House how he and his Department plan to deal with the deficiencies and the reduction in number of social workers to ensure every child identified as being in need of a social worker or at high risk of harm will, at the very minimum, be guaranteed a social worker to deal with him or her and his or her family?
#DrJamesReilly	unknown-#DrJamesReilly-party	unknown-#DrJamesReilly-dob	unknown-#DrJamesReilly-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	1	I would like to correct the record of the House and the Deputy's point of view. There has been no reduction in the number of social workers. As of January 2015, Tusla, the Child and Family Agency, has advised that a total of 19,926 children were in receipt of a dedicated social work service. A further 7,787 children who would benefit from an allocated social worker were awaiting the service. Of the 7,787 cases awaiting allocation, 2,235 were identified as being in the high priority category. These cases represent a mix of new referrals who need further assessment, as well as children known to Tusla or in care who need a continuing social work service. It is important to note that "high priority" should not simply be equated with risk. For example, children in care for less than six months are in stable placements and included in this category. Tusla deals immediately with emergency cases, including, for instance, a child who has been abandoned or is in immediate physical danger or at immediate risk of sexual abuse. Social work duty teams keep high priority cases under review by regular checking to ascertain risk to the child and, where necessary, will re-prioritise the case.  There were 1,397 whole-time equivalent social workers employed by Tusla at the end of February and it is recruiting an additional 218.Tusla risk-assesses the impact of vacancies on service provision on an ongoing basis so that social work team numbers do not fall below what is considered necessary to provide a safe service. These risk assessments take account of case loads and referral numbers. Where necessary, temporary staff are brought in immediately to cover vacancies.
Additional information not given on the floor of the House
 As part of Tusla's business planning process for 2015, I requested that an action plan be developed setting out the proposed measures to tackle the issue of unallocated cases. Tusla has commenced a national review of cases awaiting allocation this month to determine if additional social work posts may be required to meet existing demand. I look forward to the outcome of this review. There has been a welcome downward trend in the number waiting to be allocated a social worker, including an almost 50% reduction of high priority cases awaiting allocation for less than three months in 2014. Tusla is also committed to producing a workforce development strategy by the end of quarter 2 this year. This development presents Tusla with a significant opportunity to continue to improve its service to vulnerable children and families. The plan will consider issues relating to recruitment, retention, skill mix and turnover. I look forward to receiving the action plan and strategy and I will support Tusla in their ongoing work to deliver a safe and quality service.
#RichardBruton	Fine Gael	22676	unknown-#RichardBruton-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	230	We have seen the reality, yet Sinn Féin repeatedly peddles myths. The truth is that the number of people unemployed has come down from 300,000 to 200,000. There are 100,000 fewer people unemployed. The number at work has gone up by 90,000. All of these jobs are full time and none is part time. If Deputies look at the CSO figures, they will see that for the past two years the increase in employment is 90,000 and they are all full-time jobs. If Deputies bother to look at the figures, they will also see that over half the additional jobs are in Enterprise Ireland and IDA Ireland companies which are paying 30% above the average wage. A large part of the recovery we are enjoying is in really strong sectors that are providing high-quality employment.
#PeadarToibin	unknown-#PeadarToibin-party	unknown-#PeadarToibin-dob	unknown-#PeadarToibin-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	231	Is the OECD wrong?
#RichardBruton	Fine Gael	22676	unknown-#RichardBruton-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	232	None of the extra jobs is attributable to schemes. There are no extra people on schemes than there were two years ago; therefore, none of the additional jobs is on a scheme. I have a lot of respect for Deputy Peadar Tóibín, but I wonder who wrote his script today. I have heard him express concern for those at risk of poverty. The truth is, however - I am quoting from the European Anti-Poverty Network - that the risk of being in poverty in Ireland is at a figure of 5% for those at work and it is falling. By contrast, the risk for people who are unemployed is seven and a half times that figure, at 37%.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	233	They are in poverty if unemployed.
#RichardBruton	Fine Gael	22676	unknown-#RichardBruton-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	234	We have taken 100,000 people out of an extremely precarious situation where they are at high risk of poverty and have brought them into employment. That is the journey. Deputy Gerry Adams who is no longer present in the Chamber asked about the social consequences of the policies we were pursuing. The social consequences are quite clear - they are removing people from the risk of being in poverty. They are rebuilding families, putting lives back on track, putting money back into communities and resources back into the Exchequer such that this year, long before expected, we are able to put money back into services. I listened as crocodile tears were shed by Sinn Féin Deputies for people who had been dislodged from work. Every time we brought forward a scheme designed to provide a pathway back to work, whether it be JobBridge, Momentum, Springboard, new apprenticeships or JobsPlus, Sinn Féin was the first party to oppose it. It does not support these opportunities that are being provided for people who are out of work.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	235	We support JobsPlus and Springboard.
#RichardBruton	Fine Gael	22676	unknown-#RichardBruton-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	236	The truth, to which Sinn Féin does not want to face up, is that last year over 140,000 people left the live register to take up employment.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	237	Forever.
#RichardBruton	Fine Gael	22676	unknown-#RichardBruton-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	238	Therefore, 40% of those on the live register left it in the course of 2014. That is the highest level we have seen since the recession. It is a sign of real progress in reaching out to people who would otherwise have been marginalised. I listened to Deputy Martin Ferris talk about rising long-term unemployment. According to the CSO's figures, the number of long-term unemployed at the end of 2012 was 176,000, while today it is 123,000. It is down by 50,000, yet the Deputy wants to quote his own figures.
#PeadarToibin	unknown-#PeadarToibin-party	unknown-#PeadarToibin-dob	unknown-#PeadarToibin-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	239	He quoted figures from 2007.
#RichardBruton	Fine Gael	22676	unknown-#RichardBruton-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	240	We have sought to provide practical solutions for people in difficult situations, whether unemployed or at work. We restored the minimum wage and provided legislation for temporary agency workers. In addition, we restored the JLCs after they had been struck down by the courts. We have also reformed the Workplace Relations Commission to make it easier and more swift for workers to seek redress and have their claims processed. We established the Low Pay Commission to examine the very issue Sinn Féin claimed was top of its agenda. The Minister of State, Deputy Gerald Nash, is to be congratulated because, ahead of the legislation, he has appointed the group that is already working and we will have an early report from it. He has also established a group to look at zero hour contracts, the very issue about which Sinn Féin is concerned. We will introduce legislation on collective bargaining and restore the registered employment agreements which we are debating in the case of the Dunnes Stores strike.  We on this side of the House have set out our stall. We want to deliver full employment on a sustainable basis by 2018. We have a vision for the country which is about getting everyone working who wants to have the opportunity to work. It is about allowing growth and rising living standards, while bringing emigration to an end. We will build this by growing a strong, balanced economy, with high-quality enterprise valuing employees and growing employment. Sinn Féin, however, continues to portray a Dickensian view of what employment is about. I heard Deputy Aengus Ó Snodaigh depict employers as trying to squeeze every last drop of blood from workers.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	241	That is true.
#RichardBruton	Fine Gael	22676	unknown-#RichardBruton-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	242	The truth is that we can create an economy, like the jobs we have created in the past two years, with 90,000 extra in full-time employment and high wages. They are enjoying strong living standards because we are creating a strong economy. Sinn Féin's vision does not include enterprise as part of the growth of a strong economy. It has a narrow, old-fashioned view of the world.It is about time that Deputy Ó Snodaigh came out of this self-delusion and portrayal of an economy as a failure when any objective person looking at the progress of this Government will see we have pulled back from the precarious brink that we inherited regarding the public finances, banking and, most importantly, unemployment towards the chance for people to build a decent living standard for their families.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	243	Dream on.
#PeadarToibin	unknown-#PeadarToibin-party	unknown-#PeadarToibin-dob	unknown-#PeadarToibin-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	244	Is the OECD wrong?
#RichardBruton	Fine Gael	22676	unknown-#RichardBruton-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	245	Unemployment is coming down from 15% to below 10% now. We are getting people back to work in quality jobs and providing the legislative underpinning to make sure that decent standards and dignity apply in the workplace. That is the balanced economy. Enterprise is part of it. Sinn Féin's view of the world has no space for enterprise.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	246	And the Minister is calling me deluded? He should take a look at himself; he is a silly billy.
#RichardBruton	Fine Gael	22676	unknown-#RichardBruton-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	247	There was not a single positive word out there from Sinn Féin as to how we can build an economy that will provide full employment. We have such a vision and a proven track record in delivering this pathway.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	248	Unemployment and low wages.
#RichardBruton	Fine Gael	22676	unknown-#RichardBruton-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	249	We have a strong record in restoring workers' rights at a very difficult time. This is a very important time - we are at a critical moment in our history. We are at a turning point where we have established that we are a strong economy and can rebuild from the ashes of an extraordinary debacle. People have made huge sacrifices to get us to a point where we are rebuilding employment and getting lives back on track. We have the opportunity now to set out a strong vision for the future. I believe I speak for most people. Our ambition is to see that our sons, daughters, grandsons and granddaughters can find work here at home in quality employment at decent living standards with a strong prospect that they will continue to grow. No one can deny that we have rebuilt strong, sustainable sectors in food, tourism, manufacturing, ICT and financial services. We have rebuilt a solid economy and can look with confidence to a future of building strong living standards and opportunities for our people. We have to pursue steady and prudent policies and that is the approach we are taking. They include the sort of concerns that any ordinary workers would have, that their dignity and standards will be protected in the workplace. We have a track record in that, as well as in building strong enterprises. That is the balance we have to maintain if we are to have strong, quality employment for the future. We have to have respect for workers and the dignity and protection they are due, and we have to support enterprise with its capacity to build new opportunities.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	250	There is no respect from Dunnes.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	251	The Minister is as fanatical as his brother.
#RichardBruton	Fine Gael	22676	unknown-#RichardBruton-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	252	That is what this Government has been delivering and it has been an honour to serve in it.
#GeraldNash	unknown-#GeraldNash-party	unknown-#GeraldNash-dob	unknown-#GeraldNash-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	253	I welcome the opportunity to outline the progress being made on foot of actions being taken by the Government to improve the lives of our people and to protect the most vulnerable. I am not impressed, however, by the pretence of Sinn Féin and its southern leadership that one side of this House has a record in government to protect and the other does not.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	254	Southern leadership.
#GeraldNash	unknown-#GeraldNash-party	unknown-#GeraldNash-dob	unknown-#GeraldNash-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	255	Down here, Sinn Féin is a party of protest, the workers' friend. In Northern Ireland, Sinn Féin is a party of government, with a record of its own to defend on the North's low-wage economy. Down here, Sinn Féin pretends it would storm the barricades while up North it is busy defending the battlements. As far as this part of the country is concerned, as the Minister, Deputy Bruton, has outlined, under this Government we have seen a paradigm shift in the economy. This has everything to do with employment, both more jobs and better jobs. Unemployment has dropped by one third since 2012. It is at its lowest level in six years and the ESRI believes it will fall below 9% over the next 12 months. Of the almost 90,000 more people at work since the launch of the Action Plan for Jobs in 2012, a remarkable 86% of those jobs have been full-time rather than casual or temporary positions. A net total of 29,100 new jobs were created last year alone, again, mostly full-time. The proportion of workers on temporary contracts has now fallen back to the pre-recession level of 9.5%. This remains significantly below the EU average of 14.4%. In fact, the CSO data for March 2015 shows that the number of casual and part-time workers on the live register was down 10.5% on March 2014. These figures show the success of our twin-track approach of creating the conditions for job growth and helping people back to work. There is much more to do. There are still too many people jobless. We are working to build on the work already done and to achieve full employment, as the Minister, Deputy Bruton said, within the next three years. Making work pay, enhancing dignity at work and reducing inequality are cornerstones of this Government's agenda. They are at the very heart of what I am seeking to do in government. Indeed, one of the first actions of this Government was to restore the minimum wage to €8.65 from €7.65, thus reversing one of the previous Government's last cuts. Our systematic approach has included several components that go to make up a comprehensive and coherent package. These include the Low Pay Commission, action to restore registered employment agreements, provisions to deal with the absence of collective bargaining and action on zero-hour and low-hour contracts. Setting up the Low Pay Commission was one of the key commitments in the statement of Government priorities agreed last July. The commission was launched on 26 February to operate on an interim administrative basis and held its first meeting the same day. Legislation to provide for a statutory basis for the commission has been through pre-legislative scrutiny and will be published shortly. The principal function of the Low Pay Commission will be to examine annually and make recommendations on the national minimum wage, with a view to securing that the minimum wage is adjusted incrementally and progressively increased over time, without damage to enterprise or employment. Far from being limited in its focus, as this motion would have it, the Low Pay Commission will also be able to examine any matter generally related to its functions. A work programme will be agreed by the Government and presented to the commission each February. Nothing relevant will be excluded from its deliberations. I can assure the House of that. The commission will be required to make evidence-based recommendations. I hope that, as soon as I receive its first report in July, we can agree a work programme to take it up to next February. A successful Low Pay Commission will be one whose recommendations will be accepted and acted upon by successive Governments. It will be statutorily independent in its functions. Over the past year, there has been increasing debate, nationally and internationally, about zero-hour contracts. On the one hand, some employers would say they can provide flexibility, efficiency in human resource management, more resilience in downturns and so on. On the other hand, there are obvious disadvantages for employers and they can include, as we all know, a limited integration of workers in the business, lower motivation and poorer work quality. For some workers in particular circumstances, there may be an element of flexibility in reconciling work and family life or studies and, for some, it may serve as a stepping stone into the labour market. Clearly there are negatives, which can include lower levels of job and income security, lack of benefits, lower job satisfaction and the risk that a whole cohort of workers could become trapped in a succession of short-term, low quality jobs with inadequate social protection. Such a possibility is of obvious concern to all of us in this House and is a major concern of mine. Clearly, Ireland and the labour market have changed quite dramatically since we last legislated on this issue in 1997 in the context of the Organisation of Working Time Act. We need to map out and better understand the prevalence and impact of zero-hour contracts, and indeed low-hour contracts, in Irish employment, to better understand their impact on employees and to establish if any new policy responses are required. That is why last February I announced the appointment of a team from the University of Limerick to carry out precisely such a study into the prevalence of zero-hour and low-hour contracts and their impact on employees. This is the first such study commissioned by any Government. Its key objective is to fill the gap in terms of knowledge to provide hard data on zero-hour and low-hour contracts in our economy and to enable me, as Minister of State, to make evidence-based policy recommendations to Government. There are plenty of opinions and recommendations out there right now, ranging from a laissez-faire attitude, a do-nothing approach to complete prohibition. I have my own preliminary assessment and my own views about what sort of package we might need. However, I will not make my case without the evidence and I will not choose what response we need without an expert analysis of the problem and expert recommendations for a solution. Having commissioned this study, it would be fatuous for me to pre-empt it, just a couple of short months before I get it. I expect to have this piece of work before the end of the summer and my aim is to have considered its findings and to have brought my recommendations to the Government before this House resumes business in the autumn. My objective, and that of my party and this Government, is to ensure that the recovery is not built on a ruthless race to the bottom or the sacrifice of hard-won economic and social gains and indeed rights. These rights, as far as I am concerned, include basic job and income security.If the 1997 Act has been overtaken by new employment practices and its protections are now inadequate, we will take action. Any sense that there is wholesale insecurity in jobs or a lack of protection has no place in modern Ireland. The Government has already moved on a number of fronts in relation to wage setting, including reforms to the JLC system through the Industrial Relations (Amendment) Act 2012. More recently, the Government approved the drafting of legislation to provide a revised legislative framework to replace registered employment agreements. This follows the 2013 judgment by the Supreme Court in the McGowan case, which struck down the previous regime. The legislation has two purposes. First, it will reintroduce a mechanism for the registration of employment agreements between an employer or employers and trade unions governing terms and conditions at individual enterprise level. These agreements will not be legally binding beyond the subscribing parties. The Bill will, separately, provide a new statutory framework for establishing minimum rates of pay and other terms and conditions of employment for specified type, class or group of workers. In effect, this is a framework to replace the former sectoral REA system. In future, at the request separately or jointly of organisations substantially representative of employers and-or workers, the Labour Court can initiate a review of the pay and pension and sick pay entitlements of workers in a particular sector and, if it deems it appropriate, make a recommendation to the Minister on the matter. If the Minister is satisfied that the procedures provided for in the new legislation have been complied with by the Labour Court, he shall make an order that will be binding across the sector to which it relates and will be enforceable by the National Employment Rights Authority. Employers and workers in some sectors are anxious that this legislation progresses quickly. I expect to see it enacted by mid-year. At the end of 2014, I obtained Cabinet approval to draft legislation for an improved framework for workers who seek to improve their terms and conditions in situations where there are no arrangements for collective bargaining. This legislation will fulfil one of the most significant commitments in the programme for Government. This measure will ensure that where there is no collective bargaining workers can, through their unions, raise claims about pay, terms and conditions and have these determined by the Labour Court and secured by way of Circuit Court order. The legislation will also ensure workers will not be victimised for doing so and will include strong protections for workers who are victimised for exercising their rights. Again, I expect this legislation to be published in this session and to be passed as soon as possible. I am of course more than aware of the Dunnes Stores dispute. The dispute concerns a range of issues, including the introduction of banded hours contracts, individual and collective representational rights and the use of temporary contracts. The union has sought to engage with the company on these issues and the matter was referred by the union to the Labour Court under the Industrial Relations Act 1969 last October. However, the company was not represented at the Labour Court hearing. The court found it regrettable that the company declined to participate in the investigation of the dispute or to put forward its position on the union's claims. In its recommendation, the Labour Court noted, as it had done previously, that Dunnes Stores and the Mandate trade union were party to a 1996 collective agreement which provides a procedural framework within which industrial relations disputes and differences can be resolved by negotiation and dialogue. The court pointed out that the dictates of good industrial relations practice requires parties to honour their collective agreements in both spirit and intent. I agree. I have said that I regret that the company decided against attending the Labour Court hearing, contrary to good industrial relations practice. In my view, the experience and expertise of the Labour Court offer the most appropriate and effective avenue for resolving these issues. I continue to urge both parties to avail of the services of the State's industrial relations machinery, which remain available to assist them. This offers the best way for the parties involved in this dispute to resolve their differences. Ultimately, I agree with the general secretary of Mandate in his open letter to Dunnes Stores management, when he said, "It is my belief that as with most disputes between parties, they can only be resolved via dialogue between the parties". It may well be, of course, that the passing of the legislation I referred to earlier will bring about a changed dynamic in industrial relations and cause some parties to be more flexible in their positions. The content of the legislation can be transformative in terms of employer and employee relationships in Ireland. My focus tonight has been to set out the positive changes that have already taken place under this Government and to highlight the work in hand that has as its core objective the maintenance and improvement of the rights of workers, particularly vulnerable workers. Sinn Féin's motion focuses on the negative. I agree with my colleague, the Minister, Deputy Richard Bruton, on that front. For example, the motion refers to the OECD's economic outlook for 2014 and claims Ireland has the second highest percentage of low-paying jobs in the OECD after the United States of America. However, the motion chooses to ignore the fact that the same OECD report shows that average Irish earnings in 2013 were the sixth highest of the 34 countries compared. The same OECD report clearly indicates that "while the Irish labour market suffered a massive shock, indicators of job quality show that on average Irish jobs are of relatively good quality when compared to other countries".
#PeadarToibin	unknown-#PeadarToibin-party	unknown-#PeadarToibin-dob	unknown-#PeadarToibin-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	256	Neither of those points is contradictory.
#GeraldNash	unknown-#GeraldNash-party	unknown-#GeraldNash-dob	unknown-#GeraldNash-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	257	Further, the minimum wage in Ireland is relatively high by international standards. The most recent figures published by EUROSTAT show that Ireland's rate is the fifth highest among the 22 EU member states that have a minimum wage. When the cost of living is taken into account, Ireland's rate is the sixth highest. It must be remembered that in the global competition for foreign direct investment and for the highest quality talent, it is a positive and not a negative attribute that Ireland is able to attract high paying sectors and highly talented and highly paid individuals. The Minister, Deputy Richard Bruton, outlined the success of Enterprise Ireland and the IDA in generating a high percentage of well-paid jobs. Many countries with much lower average earnings than Ireland would wish to replicate Ireland's success in this regard. Sinn Féin also claims that Ireland has failed to fully transpose the EU directive on part-time work. This is not the case. The Protection of Employees (Part-Time Work) Act 2001 and associated codes of practice have implemented the directive in Irish law. The directive builds on a framework agreement on part-time work that was concluded by the European social partners. The purpose of the framework agreement was to eliminate discrimination against part-time employees, improve the quality of part-tune work, facilitate the development of part-time work on a voluntary basis and contribute to the flexible organisation of working time in a manner which takes into account the needs of employers and employees. Both IBEC and ICTU were involved in the process of drafting the directive's framework agreement at European level through the European social partner organisations. At national level, my Department, ICTU, IBEC and other relevant Departments established a group to consider the measures necessary for implementing the Directive in Ireland. Our legislation sets out considerable protection for part-time employees, including the general requirement that a part-time employee must not be treated in a less favourable manner in respect of his or her conditions of employment than a full time employee. I assure the House that Ireland has met its responsibilities in transposing the EU Council directive on part-time work into national law.
#PeadarToibin	unknown-#PeadarToibin-party	unknown-#PeadarToibin-dob	unknown-#PeadarToibin-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	258	Only in part.
#GeraldNash	unknown-#GeraldNash-party	unknown-#GeraldNash-dob	unknown-#GeraldNash-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	259	That is not simply my or my Department's position; it is confirmed by a 2003 European Commission report on the implementation of the directive. I do not want anyone in this House to take lectures from Sinn Féin on employment protection in general or low pay in particular. Sinn Féin poses as the workers' friend in this part of the country, but in Northern Ireland it is a party to a government with a record on these issues which we can examine and legitimately compare with our record down here. When, for example, the INTO, in resisting cuts to teaching jobs and further cuts across the education budget, claimed that the budget would be "central to maintaining a low wage economy for at least a generation", it was a Sinn Féin Minister for Education, John O'Dowd, MLA, who was in its sights. In Northern Ireland, where there are 32,000 people employed under zero-hour contracts and where working time legislation provides less protection for workers than our own 1997 Act, the Executive's proposal is to regulate these contracts, not to impose an immediate ban as Sinn Féin calls for here.
#PeadarToibin	unknown-#PeadarToibin-party	unknown-#PeadarToibin-dob	unknown-#PeadarToibin-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	260	They are banned in the North.
#GeraldNash	unknown-#GeraldNash-party	unknown-#GeraldNash-dob	unknown-#GeraldNash-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	261	While it is true that wages here fell 2.1% per year between 2009 and 2013, wages fell by a massive 13.4% in the same period in Northern Ireland according to the Resolution Foundation. The same independent body says that since the downturn, workers in Northern Ireland have experienced the sharpest fall in living standards of anywhere in the UK. Northern Ireland's households now have the lowest median income in the UK due to poorer job creation and maintenance and a bigger real pay squeeze. That is not the vista citizens in the Irish Republic can look forward to. By all means let us debate the issues. I am more than happy to take on board constructive proposals from any quarter. I look forward to receiving them. Let us not pretend, however, that one side of the House has a record in government to protect and the other does not. It is not good enough for Sinn Féin to parade with a placard in its Southern hand while applying a scalpel with its Northern one. I am happy to repeat that the Government has demonstrated its commitment to maintaining and improving employment rights and to reforming both the industrial relations institutions and the industrial relations framework used by workers and employers.Significant progress has already been made across a range of issues and there will be further progress. We continue to press ahead with our progressive programme of work to protect people in the workplace and to create decent, sustainable jobs. I will be seeking the support of the House over the next period to ensure that the key legislative measures to which I referred earlier can be passed into law in the Republic in the months ahead. 
#JoannaTuffy	unknown-#JoannaTuffy-party	unknown-#JoannaTuffy-dob	unknown-#JoannaTuffy-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	262	I call Deputy Calleary who I understand is sharing time with Deputy Keaveney. Is that agreed? Agreed.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	263	Amendment No. 2 reads:To delete the words “provide a clear legal entitlement to workers to full time work” and substitute the following:“provide a clear legal entitlement for workers to enable them to request extra hours.” It was a mistake in 2011, and I said it at the time out of a certain proprietary interest, that the Government did not appoint a Minister of State for labour affairs to the Department. In fairness to the Minister of State, since he has come in, many issues on this agenda have been moved on. For the want of having someone to drive them on and someone who had an interest in the area, this would not have happened. The previous three years saw many issues sidelined or issues which were well under way during our time in government, such as the reorganisation of the various employment bodies, progressed in the way they would have been. However, many of the issues with which we are dealing in this House tonight were sidelined or ignored. That is why we are where we are and that is why we are facing a genuine challenge to the volunteerist nature of labour relations in this country. This challenge has been crystallised in the Dunnes Stores dispute and its refusal to engage with the machinery which has been superbly successful in this country for nigh over 60 years. Dunnes Stores is refusing to engage with its workers, who have contributed to the wealth and the growth of the company over many years. It refuses to show the workers respect and it refuses to respect the agreements that are in place in the company. In light of the intransigence of Dunnes Stores, the silence of the business community and business organisations and the failure to stand up for the Dunnes Stores workers is also worrying. It is a pity Deputy Ó Snodaigh has left, but I have no difficulty in saying that the vast majority of Irish employers are decent. 
#PeadarToibin	unknown-#PeadarToibin-party	unknown-#PeadarToibin-dob	unknown-#PeadarToibin-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	264	Agreed.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	265	They respect their staff and see their staff as part of their workplace. However, as well as showing contempt for their workers and the industrial relations process of this country, Dunnes Stores is showing contempt for the 95% of Irish employers who are good employers and who have respect for those who work for them. The silence of the organisations on this issue is not good. There needs to be a very clear statement, as there has been cross-party in this House, from all the social partners. The Minister for Jobs, Enterprise and Innovation, Deputy Bruton, has left, but if the notion of social partnership and social cohesion or whatever it is termed these days is to mean anything, someone needs to stand up and make a very clear statement that we do not want an employment regime in Ireland in which there is no recourse and no way to challenge a company that treats its workers with contempt and uses intimidatory tactics on its employees after they go on strike. Employers need to stand up and say that this is not how they do their business, because it is not how they do their business. There are agreements in the services sector with hotels and with companies in the same sector as Dunnes, which Mandate has managed to agree. Other companies see these agreements as a very important part of their businesses. However, this issue is a concern. The last time we had collective bargaining legislation it was struck down by another famous company that does not do unions. I hope the Minister of State, in the course of tomorrow's wrap up, will give some sort of indication that the constitutional issues around the 2001 Act have been dealt with in advance of the new Bill.  We are moving our amendment because the commitment in Deputy Tóibín's motion is to provide a clear legal entitlement to workers to full-time work. Our experience of labour law is that this is too vague a statement. It could be abused by employers or workers who may try to destroy the flexibility of a good company or a good relationship. We are seeking to tighten up on the wording in the motion by providing for a clear legal entitlement for workers to be able to request extra hours. Apart from that, we are in general agreement with the motion.  Banded-hour contracts are a basic requirement. Ironically enough, it is not a basic requirement in this profession. Every Deputy will have sat down with people applying for a mortgage who work 35 or 39 hours a week but who cannot prove it to a bank. They cannot prove that they are getting those hours and that they have a guarantee to those hours. Deputies will have sat down to bring them through loan applications and other kinds of banking experience. These people will have sat down with their families on a Sunday evening to organise their week, but they do not know from one day to the next what hours they will be doing. They do not know the hours they will be called into work and the hours they will need child care. They do not know what hours they are available to do basic things. No one can say that that is fair, that it is a decent standard or that it comes close to dignity in the workplace.  It is quite extraordinary. The Minister, Deputy Bruton, was quite bolshie, for want of a better word, in his speech. He seemed not to hear what is going on in Dunnes Stores -----
#PeterMathews	unknown-#PeterMathews-party	unknown-#PeterMathews-dob	unknown-#PeterMathews-constituency	speech	unkown-language	2015-04-15 00:00:00	Ceisteanna - Questions	266	Hear, hear.
