#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	148	I might say something on behalf of the Department of Public Expenditure and Reform. As the committee will be aware, the Department of Culture, Heritage and the Gaeltacht has set up a committee, of which the Public Appointments Service, PAS, and ourselves are members, and they can also ask others to take part in this. As the Department of Culture, Heritage and the Gaeltacht has said, "research will be commissioned aimed at identifying inter alia priority areas for the recruitment of Irish speaking officials and the provision of services in Irish". Then the Department gives a list and we can provide the committee with details of that. Both the PAS and we are intimately involved with that group. As committee members know, it is a six-year plan and part of it is about recruiting functional bilinguals and more Irish speakers and examining how we can do that. There is also an issue in that our Irish-speaking people see careers in primary teaching, for example, whereas they may not be aware the Civil Service also offers rewarding careers for Irish speakers. People can move around in the Civil Service. If a person gets a job that requires Irish, he or she is not restricted to remaining in that area unless he or she wishes to.The recent mobility scheme for clerical officers, COs, and EOs allows people to click on a button that allows them to stay in an Irish language area if they prefer to do so. If an Irish language job comes up they can apply for that themselves rather than applying for English-speaking jobs so we are trying to address the issue. We also have to recall that the moratorium was only lifted in 2015.
#CatherineConnolly	unknown-#CatherineConnolly-party	unknown-#CatherineConnolly-dob	unknown-#CatherineConnolly-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	149	Tuigim é sin agus tá a fhios agam go bhfuil coiste idir-Rannach i gceist.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	150	It is a big-----
#CatherineConnolly	unknown-#CatherineConnolly-party	unknown-#CatherineConnolly-dob	unknown-#CatherineConnolly-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	151	Tá a fhios agam é sin ach tá géarchéim ann ó thaobh na Gaeilge de agus ó thaobh cúrsaí earcaíochta de. Beidh dualgais bhreise oraibh nuair a thagann an Bille atá le foilsiú roimh dheireadh na míosa isteach. Gabhaim buíochas leis na finnéithe. Tá seisiún eile againn agus bíonn sé deacair ar bhaill an choiste mar bíonn dualgais eile acu sa Dáil agus sa Seanad. Tá sé cabhrach dúinne cúrsaí a phlé anseo chun na fíricí a fháil. Gabhaim buíochas leis an Uasal Comerford, an Uasal Meehan, an Uasal Lyons, an Uasal McCabe, an Uasal Sinclair agus an Uasal Phelan. An chéad uair eile, b'fhéidir go mbeidh an cruinniú againn trí Ghaeilge. Is cuma liom faoi bhotúin ach tá gá leis an gcruinniú a fheidhmiú trí Ghaeilge. Go n-éirí libh le bhur dturas sa teanga. Beidh sos beag againn ar feadh cúpla nóiméad.
#CatherineConnolly	unknown-#CatherineConnolly-party	unknown-#CatherineConnolly-dob	unknown-#CatherineConnolly-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	152	Cuirim céad míle fáilte roimh an Uasal Eimear Ní Bhroin, oifigeach gnóthaí teanga an Choimisiúin Eorpaigh agus tá an tUasal Timothy Hayes ina theannta. Níl aon ghá an tAcht um Chlúmhilleadh 2009 a léamh amach arís. Chuala na finnéithe é cheana. Faraor, tá na baill imithe ach tá ceisteanna acu sa Dáil agus sa Seanad, bhí vótáil agus bhí siad anseo ó 4 p.m. Gabhaim buíochas do na finnéithe as a bheith anseo. An t-ábhar atá faoi chaibidil againn ná tuarascáil ón gCoimisiún chuig an gComhairle faoin dul chun cinn atá déanta ag institiúidí an Aontais Eorpaigh maidir le maolú na Gaeilge a laghdú de réir a chéile. Tá sé an-tábhachtach dúinn a bheith ar an eolas.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	153	Is cúis áthais dom é a bheith anseo inniu thar ceann Ard-Stiúrthóireacht an Aistriúcháin chun an chéad tuarascáil ón gCoimisiún Eorpach ar an dul chun cinn atá déanta ag na hinstitiúidí maidir le deireadh a chur le maolú na Gaeilge de réir a chéile a chur i láthair. Go raibh maith agat, a Chathaoirligh, as cuireadh a thabhairt dom chuig cruinniú an lae inniu. Ar dtús báire, ba mhaith liom comhthéacs a thabhairt go hachomair ar an gcúis ar fhoilsigh an Coimisiún tuarascáil agus ar an bpróiseas ar leith a bhfuil an tuarascáil féin mar chuid de. Faoi mar is eol do na baill, nuair a tháinig Éire isteach sna Comhphobail Eorpacha in 1973, níor iarr sí an Ghaeilge a bheith ar cheann de theangacha oifigiúla na n-institiúidí. Níor iarr sí ach na conarthaí a aistriú go Gaeilge agus an ceart a bheith ag saoránaigh cumarsáid i nGaeilge a dhéanamh le hinstitiúidí an Aontais. Ansin in 2005, d’iarr Éire an Ghaeilge a bheith ina teanga oifigiúil de chuid an Aontais Eorpaigh. Mhol sí maolú nó córas srianta chun nach gcuirfí ar fáil i nGaeilge ach rialacháin áirithe. Glacadh an maolú ar feadh cúig bliana agus tar éis athbhreithniú a dhéanamh air in 2010, cuireadh síneadh cúig bliana eile leis. I mí na Nollag 2015, ar iarraidh ó rialtas na hÉireann, chinn an Chomhairle deireadh a chur leis an maolú agus stádas iomlán a thabhairt don Ghaeilge de réir a chéile san Aontas Eorpach faoi 2022. Is amhlaidh a chuir sin tús leis an bpróiseas chun cur leis an acmhainn Ghaeilge san Aontas agus is é is cúis leis an tuarascáil seo freisin. Is próiseas uathúil é an próiseas seo atá á chomhordú ag Ard-Stiúrthóireacht an Aistriúcháin ar an ábhar gurb í seo an chéad uair riamh dúinn córas nua teanga a chur ar bun do bhallstát ar ballstát é cheana féin. Is gnách leis an Aontas teangacha nua a thabhairt isteach agus a bheith ag cur leo mar chuid den phróiseas aontachais níos leithne, próiseas atá mar chuid den ullmhúchán a dhéanann tír sula dtéann sí isteach san Aontas Eorpach. Is éard atá le déanamh againn an uair seo ná freagairt d’iarraidh de chuid na hÉireann cur lena córas teanga atá ann cheana, i gcomhréir lena straitéis chun cur le húsáid na Gaeilge agus leis an eolas atá uirthi. Tá an cinneadh seo á chur chun feidhme go praiticiúil againn agus táimid ag iarraidh a chinntiú go bhfuil an obair atá ar siúl againn chun cur leis an acmhainn Ghaeilge i gcomhar leis an obair atá ar siúl ag Éirinn ina leith sin. Táimid leath bealaigh tríd an bpróiseas, nach mór, agus is go céimneach a táthar ag cur leis an méid aistriúcháin atá ar siúl, de réir incrimintí atá leagtha amach in iarscríbhinn Rialachán 2015/2264. I mí Iúil 2019, d’fhoilsigh an Coimisiún Eorpach tuarascáil ar an dul chun cinn a rinneadh idir mí Eanáir 2016 agus lár 2019. Thug an Chomhairle an tuarascáil dá haire. Tá mé anseo inniu chun príomhphointí na tuarascála agus cúrsaí mar a sheasann siad anois a chur i láthair. Chuamar i muinín cur chuige a bhí bunaithe ar phróisis agus chuireamar grúpa comhpháirteach idir an tAontas Eorpach agus Éire ar bun, grúpa inar tugadh le chéile Rialtas na hÉireann agus na seirbhísí teanga de chuid institiúidí uile an Aontais Eorpaigh.Thosaigh an grúpa faireacháin ar mhaolú na Gaeilge ag obair sa bhliain 2016. Leanfaidh sé leis nó go mbeidh stádas iomlán bainte amach. Is maith mar atá ag éirí leis an gcur chuige sin. Tá dul chun cinn déanta le chéile againn ar gach gné a bhaineann leis an acmhainn a mhéadú. Tá gréasán curtha ar bun againn chun tacú le fás na teanga: aistriúchán go Gaeilge, teangeolaithe a earcú, conraitheoirí seachtracha a úsáid agus cur leis na hacmhainní Gaeilge atá ar fáil. Luafaidh mé roinnt príomhéachtaí praiticiúla atá bainte amach go dtí seo i dtaca leis na gnéithe sin. Ó cuireadh an chéad dá incrimint i bhfeidhm in 2017 agus in 2018 maidir le hábhar a aistrítear go Gaeilge - na treoracha agus na cinntí - d'aistrigh na hinstitiúidí níos mó ná a dhá oiread go Gaeilge idir 2016 agus lár 2019. Ní reachtaíocht amháin a chumhdaítear leis sin, ach ábhar le haghaidh an ghréasáin agus ábhar polaitíochta, cumarsáide, comhairliúcháin agus tuairiscithe. Idir deireadh 2015 agus lár 2019, rinne an tAontas Eorpach méadú ar líon na mball foirne Gaeilge sna seirbhísí teanga. Chuaigh líon na mball foirne ó 58 nduine go 102 dhuine le linn an tréimhse céanna. D’eagraigh sé ceithre chomórtas oscailte le haghaidh foireann bhuan. In ainneoin na hiarrachta comhpháirtí nach beag, ní raibh na torthaí ach go measartha. Cé go bhfuil spéis mhór sna comórtais uile, rud a léiríonn an díocas atá ann, níor leor an sprioclíon iarrthóirí ar éirigh leo. Ní bhfuarthas ach deichniúr aistritheoir agus naonúr cúntóir in 2017, agus 15 aistritheoir agus triúr dlítheangeolaithe in 2019 ó na ceithre chomórtas EPSO. Chun aghaidh a thabhairt air sin, chuaigh an tAontas Eorpach i muinín cur chuige solúbtha trí fhoireann shealadach a earcú agus a chur faoi oiliúint. Reáchtáladh 14 phróiseas roghnúcháin i gcomhair foireann shealadach. Chun acmhainn na foirne Gaeilge inmheánaí a chomhlánú, d'eagraigh institiúidí an Aontais Eorpaigh ceithre ghlao ar thairiscintí le haghaidh saoraistriúcháin, rud a chiallaíonn go bhfuil níos mó oibre á cur chuig aistritheoirí Gaeilge in Éirinn. Eagraíodh glao amháin le haghaidh seirbhísí profléitheoireachta chomh maith agus trí thriail chreidiúnúcháin le haghaidh saorateangairí. Chuaigh an tAontas Eorpach agus Éire i gcomhar chun cur leis na hacmhainní atá ann don Ghaeilge. Cuireadh inneall nua don mheaisínaistriúchán néarach Béarla-Gaeilge ar bun sa bhliain 2018, inneall atá curtha ar fáil chomh maith don seirbhís phoiblí anseo in Éirinn. Ullmhaíodh comhaontú idir na hinstitiúidí agus Éire chun corpais dhátheangacha reachtaíocht náisiúnta na hÉireann a chomhroinnt, comhaontú a síníodh i mí Dheireadh Fómhair 2019. Leanadh chomh maith leis an obair ar an tionscadal téarmaíochta IATE, atá maoinithe ag Rialtas na hÉireann, i gcomhar le Fiontar in Ollscoil Chathair Bhaile Átha Cliath. Tháinig méadú leanúnach ar Euramis, banc idirinstitiúideach na gcuimhní aistriúcháin. Chomh maith leis sin, chuaigh an tAontas agus Éire i mbun tionscnamh comhpháirteach chun tabhairt faoi leagan Gaeilge de chorpas dlí an Aontais Eorpaigh. Aistríodh 4,700 leathanach as measc an 11,000 leathanach a sainaithníodh mar phríomhchodanna de reachtaíocht an Aontais Eorpaigh. De réir a bhfuil tuartha maidir leis an éileamh aistriúcháin a bheidh ann, teastóidh acmhainn i bhfad níos mó chun incrimintí 2020 agus 2021 a bhaint amach. Is gá do na hinstitiúidí iarrachtaí móra a dhéanamh, agus iad ag obair i gcomhar le hÉirinn, chun cur lena n-acmhainn chun riar do na riachtanais atáthar a thuar. Cé nach luaitear an ateangaireacht leis an maolú, ní mór í sin a chur san áireamh freisin mar go hiondúil bíonn ateangairí i measc na ndaoine céanna a bhíonn ar fáil le hearcú. Mar fhocal scoir, míneoidh mé na chéad chéimeanna eile sa phróiseas seo. Leanfaidh an Coimisiún den obair lena chomhpháirtithe in Éirinn agus leis na seirbhísí teanga eile. Faoi mhí an Mheithimh 2021, tuairisceoidh sé arís ar an deireadh atá á chur de réir a chéile le maolú na Gaeilge. Mura bhforáiltear dá mhalairt le rialachán nua, scoirfidh an maolú d'fheidhm a bheith aige an 1 Eanáir 2022. Is cúis áthais d'ard-stiúrthóireacht an aistriúcháin an chéad tuarascáil seo a chur faoi bhráid Choiste na Gaeilge, na Gaeltachta agus na nOileán. Is toradh í an tuarascáil seo ar an dianchomhoibriú fiúntach idir seirbhísí teanga an Aontais Eorpaigh agus Rialtas na hÉireann, agus is liosta le lua an méid atá bainte amach agus muid leath bealaigh tríd an bpróiseas. De mheon seo an chomhair agus na comhinfheistíochta, táimid muiníneach go leanfaimid de bheith ag cur leis an teacht atá ar ábhar agus ar acmhainní atá ar fáil as Gaeilge sna blianta beaga romhainn. Thar aon ní eile, is iad na daoine, seachas na leathanaigh, atá tábhachtach. Tá sé tábhachtach go gcuirtear seirbhís ar fáil do phobal labhartha na Gaeilge. Tá sé mar aidhm againn sa Choimisiún cur le héiceachóras uile na teanga tríd an ábhar is úsáidí a aistriú do phobal na Gaeilge anseo in Éirinn agus trí na teangeolaithe Gaeilge is fearr a earcú agus a chur faoi oiliúint.
#CatherineConnolly	unknown-#CatherineConnolly-party	unknown-#CatherineConnolly-dob	unknown-#CatherineConnolly-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	154	Tá an ceart agat gurb iad na daoine seachas na leathanaigh atá tábhachtach.
#AindriasMoynihan	unknown-#AindriasMoynihan-party	unknown-#AindriasMoynihan-dob	unknown-#AindriasMoynihan-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	155	Gabhaim buíochas le hEimear Ní Bhroin as an gcur i láthair. Aontaím go bhfuil na daoine níos tábhachtaí ná na leathanaigh. Tá an-áthas orm a fheiscint go bhfuil dul chun cinn á dhéanamh maidir le stádas na Gaeilge a chur ar chomhchéim le gach teanga Eorpach eile. Glacaim leis go bhfuil roinnt dúshláin ann. Iarrfaidh mé cúpla ceist mar gheall orthu i gceann nóiméad. Tá sé ráite ag Eimear Ní Bhroin go bhfuil an-chuid aistriúcháin á dhéanamh. Cad iad na hiarrachtaí atá á ndéanamh chun an dul chun cinn seo a chur os comhair an phobail in Éirinn? Conas a bheadh a fhios ag muintir na tíre seo go bhfuil deiseanna fostaíochta ar fáil san Eoraip? Conas a bheadh a fhios acu cén chaoi inar féidir leo teacht ar na háiseanna atá ann as Gaolainn? Mar a luaigh Eimear Ní Bhroin, ní fiú na leathanaigh gan iad a úsáid. Tugadh figiúirí dúinn mar gheall ar an dúshlán fostaíochta agus nach raibh an Coimisiún ábalta teacht ar dhaoine. Cad iad na deacrachtaí atá tógtha faoi ndeara ag an gCoimisiún sa chomhthéacs seo? Tuigim gur cuireadh postanna sealadacha agus cúrsaí oiliúna ar fáil. Cén bearnaí a bhí á líonadh? Céard iad na deacrachtaí a bhí ann? An ea nach raibh teacht ar dhaoine le Gaeilge, ar dhaoine le heolas ar an gcóras san Eoraip, nó ar dhaoine le heolas ar an dlí? Cad é an oiliúint atá á chur ar fáil sa chomhthéacs seo? Bhí plé againn níos luaithe le hoifigigh atá gnóthach ag earcú. Is dócha go bhfuil siad in iomaíocht leis na finnéithe atá i láthair. B'fhéidir go bhfuil teagmháil eatarthu. An úsáideann an Coimisiún an tSeirbhís um Cheapacháin Phoiblí chun daoine a earcú? Cén plé a bhíonn eatarthu? An féidir linn ceachtanna a fhoghlaim ón dá chóras chun a chinntiú go mbeidh go leor daoine ar fáil chun na postanna Gaeilge a líonadh?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	156	Maidir le cúrsaí feasachta agus conas an scéal a chur faoi bhráid an phobail, déanann an Coimisiún roinnt mhaith rudaí ar leibhéil éagsúla. Ba mhaith liom an rud is tábhachtaí i gcomhthéacs an tuarascáil áirithe seo a lua. Gach bliain, tugann muid cuireadh do mhic léinn ó na hollscoileanna agus do dhaoine atá tar éis céim a fháil cheana féin teacht chugainn le haghaidh ócáid lae. I mbliana, míníodh na postanna éagsúla atá ar fáil agus cuireadh ceardlanna praiticiúla ar fáil ionas go bhféadfadh daoine a fheiscint cad atá i gceist leis na postanna difriúla agus triail a bhaint as roinnt de na rudaí. Rinneamar é sin faoi scáth an Oireachtais i mbliana amuigh i City West. Déanann muid rud éigin mar sin gach bliain. I mbliana, bhí 90 duine ag an ócáid áirithe sin. D'fhan roinnt daoine linn don lá, rud nach dtarlaíonn go minic ag na comhdhálacha seo. D'fhanadar linn ós rud é go raibh spéis acu sna postanna. Is toradh é sin i slite ar an obair atá tar éis a bheith ar siúl ag na hinstitiúidí go ginearálta agus ag an Rialtas chomh maith. Táimid ag dul amach go dtí na hollscoileanna agus na scoileanna. Táimid ag féachaint ní hamháin ar an ngá gearrthéarmach ach freisin ar an ngá a bheidh ann amach anseo. Bogfaidh daoine ar aghaidh agus éireoidh daoine as. Táimid ag féachaint ar na céimeanna seo ar fad. Mar sin, tá ceardlanna aistriúcháin á dhéanamh againn le meánscoileanna. Caithfear an t-uafás a dhéanamh agus muid ag leanúint leis an iarracht seo. Táimid tar éis pointe a shroichint go bhfuil soláthar d'aistritheoirí againn agus go bhfuil daoine fostaithe againn. Míneoidh mé na difríochtaí idir na comórtais éagsúla. Tá roinnt mhaith fós le déanamh. Ní bheimid in ann stopadh.Ní féidir linn ach cur leis seo agus labhairt lena chéile. Bíonn muid de shíor i dteagmháil leis an Rialtas sa chóras seo. Bíonn muid i dteagmháil leis an tSeirbhís um Cheapacháin Phoiblí. Dúirt oifigigh ón tseirbhís níos luaithe sa chruinniú go bhfuil siad ag cur leis an gcabhair agus leis an tacaíocht atá ar fáil do na hÉireannaigh atá ag cur isteach ar na postanna seo. Táimid ar fad ag iarraidh an sprioc chéanna a shroichint. Cé go bhfuilimid ag tarraingt ón linn chéanna, tá daoine difriúla ag dul amach go dtí an Bhruiséil. Ní theastaíonn ó gach duine é sin a dhéanamh ach oiread. Tá pointe déanta agam maidir le todhchaí an chórais sa chomhthéacs seo. Táimid ar fad ag cur le rud éigin a bheidh ann amach anseo. Tá an-chuid post éagsúil le Gaeilge ar fáil anois. Tá scileanna áirithe á lorg againn. Maidir leis an difríocht idir na comórtais éagsúla, agus an fáth gur chríochnaíomar leis na cinn shealadacha, ba cheart dom a rá go bhfuil teangacha eile ag teastáil chomh maith i gcás na post buan a thagann faoi na comórtais EPSO. Is pointe an-tábhachtach é sin. Ba mhaith liom an comórtas deireanach a bhí ann sa bhliain 2018 a lua mar shampla. Chuir 190 duine isteach ar an gcomórtas sin agus iarradh ar 114 duine teacht chuig an chéad bhabhta eile. Níl ach dhá rud a bhí sa tslí orthu ansin - ar chuireadar an leibhéal ceart de na teangacha éagsúla ar an bhfoirm féin nuair a bhí sé á líonadh isteach acu? Nuair a léann daoine na fógraí do na comórtais seo, tá sé tábhachtach go gcinnteoidís go bhfuil an leibhéal ceart acu le haghaidh na dteangacha difriúla. Ní gheobhaidh siad cuireadh go dtí an chéad bhabhta eile gan an leibhéal ceart a bheith acu. Is í an difríocht idir na comórtais EPSO agus na comórtais shealadacha ná nach bhfuil béim ar na teangacha eile agus gur féidir le daoine an oiliúint a fháil nuair atá siad istigh sa chóras. Cabhraíonn na hinstitiúidí le daoine cur leis na scileanna teanga atá acu. Is í sin ceann de na difríochtaí atá ann idir an dá rud. Minic go leor, cuireann na daoine sin isteach ar na comórtais bhuana níos déanaí, nuair atá an-taithí acu ar aistriú sna hinstitiúidí agus tá siad tar éis traenáil a fháil. Tá na teangacha ag an-chuid acu, b'fhéidir ag leibhéal na hardteiste. B'fhéidir go bhfuil obair ag teastáil. Tá teanga eile ag teastáil chun post buan a fháil. Is dúshlán eile é sin ar bharr an méid atá againn faoi láthair. Maidir le conas a bhfuil a fhios ag daoine go bhfuil na hábhair aistrithe ar fáil as Gaeilge. Tá an-obair déanta ag Ionadaíocht an Choimisiúin Eorpaigh in Éirinn. Tá iarracht déanta aige thar na blianta, sula raibh dlí i gceist, ábhair a chur ar fáil as Gaeilge ar an suíomh Idirlín atá aige. Le cabhair ón aonad aistriúcháin, tá níos mó agus níos mó stuif ar fáil. Tá leabhrán ar fáil a lainseáladh anseo san Oireachtas ag tús mhí Dheireadh Fómhair. "Cad é an scéal?", nó "What's the Story?" i mBéarla, an t-ainm a bhí ar an leabhrán seo de scéalta maidir leis an Aontas Eorpach anseo in Éirinn. Chabhraigh an t-aonad aistriúcháin linn agus aistríodh é láithreach. Níl sé sin sa dlí. Tá sé sin tábhachtach toisc go bhfuil sé ar fáil anois do dhaoine le léamh. Tá an-obair ar siúl chun iarracht a dhéanamh rudaí mar sin a chur ar fáil. Mar is eol don choiste, tá an pointe seo an-tábhachtach d'ardstiúrthóireacht an aistriúcháin. Ní hamháin go gcaithfimid an méid atá le déanamh de réir an dlí a dhéanamh, ach freisin ba cheart dúinn an t-eolas atá ag teastáil ó dhaoine a chur ar fáil don phobal sa dhá theanga.
#AindriasMoynihan	unknown-#AindriasMoynihan-party	unknown-#AindriasMoynihan-dob	unknown-#AindriasMoynihan-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	157	Tá áthas orm a chloisteáil nach easpa Gaolainne atá i gceist. Tuigim ón méid atá ráite go bhfuil easpa Gaeilgeoirí le teangacha eile.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	158	Sna postanna buana.
#AindriasMoynihan	unknown-#AindriasMoynihan-party	unknown-#AindriasMoynihan-dob	unknown-#AindriasMoynihan-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	159	Sna postanna buana.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	160	Tá sé spéisiúil go bhfuil ag éirí go maith le daoine ó thaobh leibhéil Gaeilge sna poist shealadacha. I gcás ceann de na comórtais a bhí againn le déanaí, dhein 33 duine an scrúdú agus bhí caighdeán sách ard ag 16 acu chun dul go dtí an chéad chéim eile. Bhí an leibhéal ard sin ag leath de na daoine a chuir isteach ar an gcomórtas. Athraíonn sé sin na staitisticí.
#CatherineConnolly	unknown-#CatherineConnolly-party	unknown-#CatherineConnolly-dob	unknown-#CatherineConnolly-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	161	Iarraim ort na figiúirí sin a thabhairt don choiste arís.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	162	Tháinig 33 duine isteach chun comórtas sealadach a bhí againn le déanaí a dhéanamh agus bhí an leibhéal cuí ag 16 iarrthóir chun an agallamh a dhéanamh. Nuair is léir go bhfuil na daoine seo ag teacht, athraíonn sé sin na staitisticí i slite éagsúla.
#AindriasMoynihan	unknown-#AindriasMoynihan-party	unknown-#AindriasMoynihan-dob	unknown-#AindriasMoynihan-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	163	Aontaím leis an bpointe atá déanta mar gheall ar an teagmháil leis na meánscoileanna agus dreamanna eile ionas go mbeidh sruth ag teacht thar na blianta atá romhainn. Tá sé tábhachtach go bhfeicfidh daoine go bhfuil todhchaí mhaith láidir ann. Idir an dá linn, an mbeidh an Coimisiún in ann na bearnaí atá ann a líonadh leis an gcóras sealadach, nó an mbeidh ar an gCoimisiún headhunting a dhéanamh? Conas a bheidh an Coimisiún ábalta dul i ngleic leis na bearnaí atá ann faoi láthair? An bhfuil puinn bearnaí ann faoi láthair? An bhfuil roinnt post oscailte inniu go bhféadfadh na daoine atá ag éisteacht leis an gcruinniú seo iarratais a dhéanamh?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	164	Cinnte.
#AindriasMoynihan	unknown-#AindriasMoynihan-party	unknown-#AindriasMoynihan-dob	unknown-#AindriasMoynihan-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	165	Cá dtiocfaidh an pobal ar na háiseanna atá ullmhaithe agus ar fáil as Gaolainn? An bhfuil siad ar fáil faoi láthair ar shuíomh Idirlín nó in oifig an Aontais Eorpaigh? Tá sé fíorthábhachtach go mbeadh éileamh ón phobal. Má táimid chun an t-éileamh sin a chothú, ba cheart go mbeadh eolas ag daoine ar na háiseanna éagsúla seo. Ba cheart go mbeadh rogha acu.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-11-19 00:00:00	An Ghaeilge agus Seirbhísí Dátheangacha: An tSeirbhís um Cheapacháin Phoiblí	166	Tá folúntais oscailte ar fáil do chonarthaí sealadacha faoi láthair. Má théann daoine go dtí epso.eu - an tseirbhís a fhostaíonn daoine do na hinstitiúidí ar fad - tá sé indéanta cur isteach inniu ar chomórtais oscailte d'aistritheoirí agus do phrofléitheoirí le Gaeilge. Más mian leo iarratais a chur isteach le haghaidh na bpost sin, ní mór dóibh na CVs agus gach rud mar sin a chur isteach. Tógann sé am agus caithfear a bheith foighneach. Caithfear na rudaí a léamh. Má chuireann siad an t-eolas cuí isteach sa bhunachar sin, tá na hinstitiúidí in ann daoine a bhaint den liosta, cuireadh a thabhairt dóibh teacht agus scrúdú nó agallamh a dhéanamh. Tá córais éagsúla ag na hinstitiúidí difriúla. Is féidir cur isteach ar an gcomórtas seo ag aon am. Tá sé ar oscailt. Níl dáta deiridh leis an gcomórtas áirithe seo. Is rud amháin é sin. Molaimid do dhaoine atá ag féachaint air seo cur isteach ar na hintéirneachtaí. Tá siad ar fáil ní hamháin ag na hinstitiúidí - tá teangacha eile ag teastáil - ach tá an Rialtas ag maoiniú daoine le dul amach ar feadh deich mí ag obair sna hinstitiúidí éagsúla. Tá beirt againn sa Choimisiún faoi láthair. Is tréimhse mhaith é sin go bhfeicfidís cad atá ag tarlúint, go bhfaighidís an taithí aistriúcháin seo agus go dtuigfidís an cineál leibhéal atá i gceist leis na comórtais. Tá rudaí ar oscailt an t-am ar fad. Beidh comórtais eile ann. Tá na folúntais le líonadh. Is cinnte go bhfuil poist eile, agus gach cineál post. Tá aistritheoirí, ateangairí, profléitheoirí, dlítheangeolaithe, cúntóirí teanga, bainisteoirí agus poist éagsúla eile ag teastáil chun na rudaí seo ar fad a dhéanamh. Tá na hábhair ar fáil sa dá theanga ar shuíomh Idirlín na hionadaíochta anseo in Éirinn. Tá sé ar fáil chomh maith ar an suíomh lárnach, europa.eu. Tá an dá áit i gceist. Déanann muid iarracht an scéal a scaipeadh. Bhí seastán againn ag aonach an Oireachtais le daoine ó na hinstitiúidí éagsúla agus na leabhráin ar fad ar fáil againn. Cuireann muid rudaí amach go dtí na scoileanna agus na hollscoileanna. Bíonn mo chomhghleacaithe ó aonad an aistriúcháin agus ó na seirbhísí teanga eile amuigh in ollscoileanna ag míniú céard atá ar siúl acu agus conas mar a oibríonn na postanna. Tá roinnt mhaith againn ag iarraidh an teachtaireacht seo a mhíniú do dhaoine. Tá níos mó agus níos mó Gaeilge ag teacht chun cinn sna hinstitiúidí. Ceapaim go bhfuil sé le feiscint. Bíonn an-éileamh ag na scoileanna ar an stuif atá ar fáil againn as Gaeilge.
