#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	0	I would like to clarify the statistics for burglaries and aggravated burglary.  The most up-to-date figures from the Central Statistics Office, which has the statutory responsibility for the production of crime statistics, are for 2011.  The published figures indicate that recorded burglary and related offences increased by 7.9% last year.  However, the figure for aggravated burglary, which is a subset of the overall burglary figure, shows no increase during that 12-month period.  It is important to acknowledge that the latest crime statistics show a decrease in most types of crime during 2011, including homicide, assault, criminal damage and drug and public order offences.  Taken together, this overall decrease represents a substantial achievement for law enforcement and crime prevention in Ireland.I share the Deputy's concern at the incidence of burglaries and other property crimes.  Nevertheless, I am encouraged by the fact that An Garda Síochána is responding effectively.  The Deputy will be aware, in particular, of the recent announcement by the Garda Commissioner of a range of measures aimed at tackling gangs involved in burglaries.  These measures are encompassed in Operation Fiacla, which is particularly focused on identifying and targeting mobile gangs involved in burglaries around the country so as to disrupt their activities and bring them before the courts.  Specific burglary-related initiatives are being implemented in each Garda region in support of Operation Fiacla.In respect of the situation in commuter counties, the available statistics indicate that the incidence of burglary is greatest in the Dublin metropolitan region and that commuter counties in the east and midlands generally have a higher incidence than other counties.  This type of information is available to gardaí on a real-time basis and feeds into Operation Fiacla and other targeted policing operations, including the identification of crime trends, hot spots and the design of appropriate responses and deployment.In addition to the concerted law enforcement efforts being pursued by An Garda Síochána, crime prevention is a key component in tackling burglary.  In this regard, the Garda national crime prevention unit and crime prevention officers at divisional level provide advice, information and support to organisations, businesses and individuals aimed at reducing burglary and property crime.Additional information not given on the floor of the House.I am conscious of the deep distress which burglary can cause to householders, and the broader impact it can have in terms of fear of crime in our communities, and, therefore, I welcome the fact that the Garda Commissioner is deploying the substantial resources available to him in a targeted and strategic approach to confronting those who are engaging in this form of criminality.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	1	I refer to Operation Fiacla, which the Minister says concentrates on mobile gangs.  Are resources or particular attention being directed towards local criminals?  I am particularly concerned at the increase in the commuter belt.  In Meath, there were 112 burglaries in 2011, an increase of 40% on 2010, while in Kildare there were 1,687, an increase of 26%.  Burglaries increased in 20 of the 28 Garda divisions in 2011.  Mobile gangs are playing a part and perhaps the Minister can give me an idea of the kind of resources being invested in Operation Fiacla.  Are specific initiatives been taken to deal with locally-based criminals responsible for a significant part of these figures?
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	2	I assure the Deputy that adequate resources are available to the Garda Síochána.  What is happening is a targeted operation identifying criminal gangs engaged in burglary, who are using our very good road network to gain access to other parts of the country from Dublin.  Deputy Calleary is correct in making reference to the increases in Meath and Kildare, the commuter areas to which I was referring.  The Garda Síochána has identified certain individuals engaged in this activity.  A recent operation resulted in a substantial number of arrests.  I am sure Deputy Calleary understands if I do not go into further detail about the operation or make references to the individuals arrested but, arising from the operation, I expect prosecutions.  At the end of the year, the targeted approach adopted by the Garda Síochána in Operation Fiacla will prove to be effective.The Garda Commissioner is very aware of this problem but it is for him to make operational decisions as to where resources should be directed.  I am aware that he believes this targeted operation aimed at identifiable individuals can be very successful and I have the greatest confidence that it will be.  However, this does not mean the Garda Síochána is not keeping a watchful eye on local individuals engaged in criminality in the counties referred to by the Deputy.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	3	On the issue of aggravated burglaries I join with the Minister in paying tribute to the Garda Síochána for the general decrease in levels of most crimes last year as shown in the statistics.  However, the number of aggravated burglaries is exactly the same in 2011 as it was in 2010, at 333 instances, approximately six a week.  We all agree this is too many and people are suffering.  Will Operation Fiacla include any focus on aggravated burglaries?  Is it proposed to provide any extra resources in an effort to reduce this figure, in line with many of the other crime statistics?
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	4	The Deputy is correct in saying that aggravated burglaries in 2011 amounted to 333, the same figure as in 2010.  The number was higher in 2009 at 368.  The crime of burglary, whether ordinary or aggravated, forms part of the focus of this operation.  Like Deputy Calleary, I am aware that for any individual whose home is burglarised it is an extremely traumatic event.  One burglary is one burglary too many.  There is no ideal number.  The current Garda operation is directed at focusing on individuals known to be engaged in gangs and who concentrate on different parts of the country.  On occasions a series of burglaries are committed within a particular area by one group of individuals.  I hope that by the end of this year - I am conscious I am making myself a hostage to fortune in this regard - the success of this operation in 2012 will result in 2013 in a reduction in the number of burglaries.  I join with the Deputy in congratulating the Garda Síochána on its outstanding success in 2011 in reducing crime across a broad range of areas.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	5	The Irish Prison Service strategic plan contains a number of key objectives for the next three years, one of which includes the expansion of a pilot community return project which commenced last October in line with the recommendations of the Thornton Hall project review group.  This community return programme is an incentivised scheme run in conjunction with the probation service which provides for earned temporary release under which offenders who pose no threat to the community are offered early temporary release in return for supervised community service.  I can assure the Deputy that the probation service has sufficient resources available it to support the scheme at present.  It has been able to manage and resource the scheme since its commencement last October and I am fully committed to ensuring this will continue.  As it is, the probation service has responsibility for the supervision and management of community service orders in accordance with the Criminal Justice (Community Service) Act 1983, as amended by the Criminal Justice (Community Service) (Amendment) (No. 2) Act 2011.  This work, inter alia, involves providing assessment reports to the courts and managing the completion of the orders by offenders.A value for money audit of the community service scheme which was carried out in 2007 to 2008 and published in October 2009, found that there was capacity from within existing resources to provide supervision services to three times as many offenders as were under their supervision at the time of the audit.  I might also add that the service has been working to prioritise its workload and has been allocating resources to maximise its efficiency and effectiveness in the delivery of services including community sanctions, as an effective alternative to custody.  This also includes working with high risk sex offenders and young people and those for whom the service has a legislative mandate.I am pleased to say that sanction was recently obtained to fill the vacant director post in the probation service which will be advertised in the coming weeks.  The service will continue to have my full support in making greater use of community service to the benefit of prisoners and communities as an alternative to imprisonment.
#JonathanOBrien	unknown-#JonathanOBrien-party	unknown-#JonathanOBrien-dob	unknown-#JonathanOBrien-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	6	I thank the Minister for his reply and welcome the scheme which, as he said, comes on foot of the pilot project.  I think only four individuals ended up returning to prison under the pilot project, yet some of the commentary surrounding the recent announcement was unfortunate.  I do not know if it was something that fell through the cracks but some hysteria was created around it, which was completely unwarranted.  The clarification provided during the Topical Issues debate allayed many of the fears people had.When I asked the Minister last year about the probation services, he said he had secured sanction from the Department of Finance to hire eight additional probation officers.  Are those additional staff now in place and, if not, when does the Minister expect them to be in place?The Minister said he is satisfied the probation service has the resources and staffing to deal with the scheme, but will he continue to review it?  If so, how often will those reviews take place?
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	7	I can personally assure the Deputy that we will keep the staffing position under continual review.  I do not have an immediate answer as to whether the ten posts have been filled.  I will be happy to communicate with the Deputy in that regard.I thank the Deputy for his comments on the business strategy we have put in place.  It will be very important as we go forward over the next three years.  This particular proposal was one half of the strategy.  The House has previously discussed the pilot programme that was taking place and while we will have a full report following the review, the programme has proved to be successful.  We have now exceeded 85 on the programme and I am advised that more than 130 have been assessed as appropriate for it.  Some have completed the programme in the intervening period, so the figure is not 130 at the one time.The programme is continuing.  As was stated when we announced it, it was anticipated that at any one time there would be no more than 150 on the programme, and in any one year there would be no more than 400.  Whether there are 400 participants does not simply depend on the capacity of the probation service to supervise the numbers, which I am advised should not be a difficulty, but also on whether appropriate prisoners are available to participate in the programme.There was a lot of hysteria attached to the announcement.  It was portrayed in some tabloid papers as if we were about to release 1,200 prisoners into the community, as opposed to approximately 1,200 over a three-year period.  All of them would have to have served a minimum of 50% of their sentences before qualifying to be assessed for the purpose of the programme.I see the programme going forward and as I told Deputy Calleary last week, when the formal review of the pilot is complete I will happily share that information with the Deputies.
#JonathanOBrien	unknown-#JonathanOBrien-party	unknown-#JonathanOBrien-dob	unknown-#JonathanOBrien-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	8	One of the criteria within the strategy for earning temporary release concerned education and training.  What type of resources will be needed to ensure that prisoners can avail of additional education and training in order to earn temporary release?  Will the Department be examining that matter over a three-year period or will it be done annually?
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	9	The strategy was only announced last week and we are now in the implementation phase.  The pilot projects are such that in the context of community release additional conditions can be attached.  For example, they may involve an individual having to attend meetings of Alcoholics Anonymous or some other group dealing with drug issues.As the strategy details, we hope to expand and improve the overall educational facilities within our prison service.  That is now part of the work that is being put in place with regard to implementing the strategy over the three-year period.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	10	When I first came into office just over a year ago one of my first objectives was to address the length of time taken to process applications for naturalisation and to significantly reduce the number of cases on hand.   At  that time there were over 22,000 applications on hand and applications were taking an average time of over two years to process, and many were waiting three to four years.  I regarded this as unacceptable.  In June 2011, I announced a series of measures to address this issue including improved application forms, which are currently available online with an associated online residence checker, re-engineering of processes that were a barrier to achieving maximum efficiency plus streamlined and accelerated procedures for certain types of application.Through these and other measures enormous progress has been made, notwithstanding a substantial increase in the volume of valid applications received in 2011, during which a total of 18,500 valid applications were received compared to 12,500 in 2010.  In the period 9 March 2011 to 8 March this year, a total of 17,500 valid applications were determined.  By contrast, in the whole of 2010, decisions were reached in just under 7,800 cases.  So far this year I have made decisions on some 9,200 applications and I expect to have made a decision on a further 3,500 applications by the end of May and on approximately 12,000 applications between June and the year end.  Thus, this year will see approximately 24,000 applications for citizenship dealt with, which would represent a more than threefold increase in the number of applications dealt with over 2010 levels.  I think the House would agree that by any standards of reasonable measurement this represents a major achievement.I also undertook to get to the stage by the second quarter of this year that, in the generality of cases - that is, around 70% - persons applying for a certificate of naturalisation will be given a decision on their application within six months.  In this regard, a major effort has and continues to be made in reducing the time taken to process applications.  It is expected that the six month timeframe for the generality of new applications received from this month onwards will be achieved.
 Additional information not given on the floor of the House.
Under the new JobBridge programme announced by the Government a total of 16 individuals have been engaged by the citizenship division of my Department to date.  The primary purpose of the scheme is to provide work experience for those involved and to improve their prospects of getting back into the workforce.  I am advised that the scheme is extremely successful and mutually beneficial in addressing the backlog and enabling the individuals in question to gain good experience in the workplace.Last summer, I also decided to introduce citizenship ceremonies for the first time since the foundation of the State.  This allows candidates for citizenship make their declaration of fidelity to the Irish nation and loyalty to the State and receive their certificate of naturalisation in a meaningful and dignified manner which befits the importance and solemnity of the occasion.  To date, 47 such ceremonies have been held at which almost 11,000 candidates have become Irish citizens under the new procedures.  These ceremonies are an unqualified success.The nature of the naturalisation process is such that for a broad range of reasons some cases will take longer than others to process.  It is a statutory requirement that, inter alia, applicants for naturalisation be of good character.  In some instances that can be established relatively quickly and in other cases completing the necessary checks can take a considerable period of time.  The primary aim over the past year has been to reduce the large volume of cases on hand as swiftly as possible and this has been achieved in the generality of cases.  I am also confident that significant inroads will also be made with the remaining cases by year end.  In such a fast moving environment where large volumes of cases are processed quickly, the calculation of averages for processing times has little meaning and the priority of the immigration service has been to deal with the cases on hand rather than divert resources to other activities.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	25	I am informed by the Garda Commissioner that seven crime prevention officers retired between 2010 and today's date.  To crime prevention officers have been appointed by the Commissioner in the same period.  The location of those who have retired and who have been appointed are set out in a table I will circulate with this reply.Where the crime prevention function of the Garda Síochána is not provided at a district level, crime prevention and personal security advice is provided by appropriate divisional resources, including where necessary the services of the divisional crime prevention officer from neighbouring Garda divisions.  It also is of course the case that all gardaí have a role in crime prevention.I have no function in the internal allocation of Garda resources, including personnel but I am aware that Garda management keeps under review distributional Garda personnel in the light of available resources, crime trends and policing priorities at district, divisional and regional level.  I have no doubt the position of crime prevention officers will be considered as part of this ongoing process.Additional information not given on the floor of the HouseLocationRetired 2010ReplacedRetired 2011ReplacedRetired 2012ReplacedLimerick1YesKildare1YesTipperary1NoKilkenny1NoNational Crime Prevention Unit1NoKerry1NoDMR East1No
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	26	I thank the Minister.  If I may raise an issue for the Leas-Cheann Comhairle and the Ceann Comhairle, given the manner in which replies are given in this format, I note Members do not have access to the aforementioned table.  Perhaps, with his Dáil reform hat on, the Leas-Cheann Comhairle might look into this matter.  However, the key message is five people have not been replaced since 2010.  I will give the Minister an example of the impact this is having.  One of those not replaced is in Tipperary.  I have been contacted by a group in Tipperary and by Councillor Siobhán Ambrose on this matter.  When the assistance of a crime prevention officer is needed in Tipperary the appointed officer in Waterford is called in.  This situation has been ongoing since December 2010.Given the Minister's earlier response in regard to burglary statistics, it is a matter of priority that there be a crime prevention officer in every county to drive home the message of burglary prevention.  I am not sure what extra salary or allowances a crime prevention officer receives.  However, five counties have been without a crime prevention officer since December 2010.  While I understand every garda is involved in crime prevention work and that all gardaí are currently under huge pressure, the crime prevention officer has a specific role and mandate with which people and communities can identify.  I ask that the Minister strongly suggest to Garda management that these vacancies be filled as a matter of urgency.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	27	We all have a role to play in crime prevention and in making considered decisions in this area.  It is not for me to second guess operational decisions made by the Garda Commissioner.  The Deputy is correct that no crime prevention officer has been formally appointed in Tipperary following a retirement in December 2010.  Deployment of members of the force is ultimately a matter for the Garda Commissioner.  I am happy to bring the concerns expressed by the Deputy on this issue to his attention.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	28	Under the Garda Síochána Act 2005, the Garda Commissioner must, before November each year, submit a policing plan for the following year to the Minister.  The Commissioner must include in that plan any proposal to either open or close a Garda station.  It will, therefore, be towards the end of this year before the Policing Plan for 2013 is received, approved and published.Members will be aware that the Garda Commissioner proposed the closure of 39 Garda stations in his Policing Plan 2012, many of which were only open for limited periods, eight of which were non-operational, some for many years, and one of which had been non-operational since 1985.  Almost all of the closures have taken place and the process will be completed by end June this year.  In commenting on these proposals in the policing plan the Garda Commissioner said, "These decisions were only made after careful analysis and research and I am confident that this action will result in a more efficient delivery of policing services".It is not practical to give a precise figure for the savings resulting from the closure of Garda stations.  Savings on heating and lighting bills would be minor and would vary from station to station and savings resulting from avoidance of repair bills would vary depending on the condition of stations and would be difficult to calculate.  The key point is that the closures are not about minor savings but the more effective deployment of gardaí on operational duties.  The issue is whether for any given Garda force strength we want more gardaí in stations or more gardaí on operational duties.Critics of these closures are in effect arguing that we should not close even one of the 703 garda stations that have been, more or less, in place since the foundation of the State, despite the revolution that has taken place in transport, communications and technology since then.  Not only do they not accept these realities or the professional judgment of the Garda Commissioner about how best to deploy gardaí but they ignore the international evidence.  For example, Scotland, with a population of 5.2 million people - a directly comparable jurisdiction in many ways - has only 306 stations, which is less than half the 703 garda stations we had at the beginning of this year.Additional Information not given on the floor of the House.I fully support the Garda Commissioner in his efforts to deploy gardaí more effectively so as to enhance the policing service.  In that context, it is worth noting that new garda rosters were introduced last week on a pilot basis.  These new rosters, which are separate and distinct from the issue of rationalising the station network, have been developed following detailed consultations between Garda management and the Garda representative associations under the Croke Park agreement.  They are designed to maximise the deployment of gardaí at times of peak demand, while at the same time improving the work-life balance of members.  This is another example of improved efficiency and effectiveness in the Garda Síochána which we should all support.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	29	I have no difficulty with non-operational stations being officially closed.  However, while two of the four stations closed in my county were non-operational two others were operational in busy communities, one of which the Government and previous Administration invested in by way of a major tourism initiative and which is drawing in 50,000 people.Last week the Garda Commissioner said Garda station closures will affect rural areas but they also affect metropolitan areas.  Two stations have been closed on the north side of this city and people will be affected.  We are all for more gardaí on the street but we will not be able to measure that until the end of this year.  The reason we keep asking the Minister is that it was not the Garda Commissioner who went to the AGSI conference and announced more closures; it was the Minister.  He is becoming a bit of a cheerleader for closing these stations but when the political heat is turned on, it is a matter for the Garda Commissioner.  Will the Minister clarify that the Garda Commissioner presents him with the list and that he makes the call on it?
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	30	The Deputy is, of course, right in saying the Garda Commissioner presents me with a policing plan and that it is for me to approve it.  I rely on the Garda Commissioner's expertise in making operational judgments in these matters.  To come back to what I said earlier, we had 703 Garda stations at the beginning of this year.  A comparable jurisdiction, Scotland, with a higher population, has 360 police stations.  In 2000, there were in the region of 160 police stations in Northern Ireland but today, it has 80 and it is reviewing the numbers there with a projected possible number of stations by 2014-2015 of somewhere between 45 to 50.It is not in the interests of the community for members of the Garda force to sit in stations; it about them being engaged in front line policing for which they are trained.  If the Garda Commissioner judges that members of the force can better fulfil the public obligations and duties of the force by being engaged in front line policing rather than sitting behind desks in buildings, I will fully support him in those decisions.The Deputy is right that I said at the GRA conference that I anticipated there would be further station closures.  Based on the implementation of all the closures taking place, we will be left with 664 stations which is practically double the current number in Scotland.  I anticipate it is likely in the policing plan we will receive at the end of the year that there will be a proposal for more stations closures to ensure resources are used more effectively and to ensure the skills of front line, well-trained police officers are used to protect the community rather than have them simply sitting in stations which have no recognised operational value in the context of the Garda Commissioner's view.  When it comes to how many may be closed or what the position will be in 2013, I will substantially rely on the Commissioner's expertise in that context.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	31	The other part of the question was about the new Garda rosters.  There is a later question on that but we may not get to it.  How will that impact on stations and on operational issues?
#JonathanOBrien	unknown-#JonathanOBrien-party	unknown-#JonathanOBrien-dob	unknown-#JonathanOBrien-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	32	In light of what the Minister said about having more gardaí on the street and not being stuck behind desks, how is the civilianisation process progressing?
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	33	I think everyone forgets that currently we have approximately 2,000 civilians working within the Garda force.  We also have 935 members of the Garda Reserve, which did not exist some years ago.  As Deputy O'Brien knows, because of current economic circumstances, we are not in a position to expand employment in these areas.  However, they are backups which the gardaí would not have had available to them a decade ago at those levels and it is easy to ignore them.In regard to the Garda rosters, I very much welcome the fact the new rosters have come into force.  I thank the representative organisations for their co-operation in the discussions that have taken place to bring the Garda rosters into force.  It is early days but I am advised that the roster system is working extremely well and that it is having the benefit that members of the force are now available on days of the week when the most need arises and that there is a new focus in the manner in which policing can take place.I think they are also more user-friendly for members of the force.  I was fortunate this week to have had conversations with a couple of members of the force who told me how beneficial they found the rosters.  I did not go looking for the conversations, but the members spoke to me about the new hours and how those impact on their lives.  It has been a successful start to the new rostering system.  The roster is to the benefit of the community, ensures that we use our resources more wisely and in a more targeted way and will provide for a better work-life experience for members of An Garda Síochána.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	34	A detailed manual on Garda policy and procedures in respect of the use of incapacitant spray has been developed by the Garda Commissioner and is published on the Garda website.  The manual sets out the detailed considerations that must always be taken into account by a member of the Garda Síochána before using incapacitant spray.  Any use of such a spray, as with any use of force in general, must be in accordance with law, in particular the law on the use of force set out in the Non-Fatal Offences Against the Person Act 1997.  In effect, the use of such sprays must be necessary and must be reasonable in the circumstances.Garda members are trained in the lawful use of incapacitant spray and, as the manual makes clear, are individually responsible and answerable for their actions in its use.  It is also the case that every incident where incapacitant spray is deployed is notified to the Garda Síochána Ombudsman Commission, which can investigate any question of misuse.  Comprehensive policy and procedures in respect of the use of incapacitant spray and appropriate safeguards to ensure compliance with those standards have been put in place.
#PatrickNulty	unknown-#PatrickNulty-party	unknown-#PatrickNulty-dob	unknown-#PatrickNulty-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	35	I thank the Minister for his response.  I recognise the fact that we must ensure that the Garda Síochána can conduct its work in as safe a manner as possible, but the use of this spray was only sanctioned by one of the Minister's predecessors in 2008, prior to which gardaí were able to conduct their work adequately.  Is access to this type of facility adding to good policing?  I have concerns.  According to a response to my colleague, Deputy Seán Kenny, rolling out this facility has cost approximately €350,000.We must remember that gardaí have a duty of care towards citizens who are engaging in legitimate political demonstrations and activities.  I am sceptical about whether the access to or use of pepper spray, as it is colloquially known, assists good policing and community relations.  One of our great strengths is that the Garda is a civilian police force.  Facilities such as this need to be used with extreme caution, particularly given the fact that political activity will hopefully increase in the months and years ahead.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	36	I agree with the Deputy that such sprays must be used only in appropriate circumstances, as prescribed by the guidelines.  I do not see why any increase in, as the Deputy described it, political activity should result in the use of such sprays.  I am conscious that some of those who purport to be engaging in political activity resort to violence and abuse and disregard requests from the Garda Síochána to conduct themselves in a peaceful manner.  There are individuals engaged in protest who seek to intimidate innocent persons going about their business.  It is the job of the Garda Síochána to maintain law and order.  I would be the first to defend any individual's right in this State to engage in peaceful protest on any issue, but I will not defend individuals who resort to violence or attack members of the Garda or the general community.Members of the Garda Síochána have received appropriate training in the use of this spray.  The Garda website outlines the details of the procedures applicable to its use.  If it is used, a report is made to the Garda Síochána Ombudsman Commission, even in the absence of an individual making a complaint.  If it is ever suggested that the spray is used in circumstances that are inappropriate, the Garda Síochána Ombudsman Commission is in existence to investigate any complaint that may be received.
#PatrickNulty	unknown-#PatrickNulty-party	unknown-#PatrickNulty-dob	unknown-#PatrickNulty-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	37	I thank the Minister.  Good policing is about taking the heat out of potentially tense situations.  This forms part of the Garda's training process.  However, I would question whether having access to pepper spray assists that process.  I hope it will be kept under ongoing review.  Gardaí did not have access to pepper spray until 2008, yet I am sure the Minister would agree that the Garda Síochána was policing situations well prior to that time, including large events.I draw the Minister's attention to cases of people being unhappy with policing, for example, at Rossport in County Mayo where citizens were engaging in political activity.  Issues needed to be investigated.  It is in the interests of good policing to monitor these situations closely.  The less that facilities such as this spray are used, the better.  Pepper spray has an effect on the person on whom it is used.  The Minister must be vigilant in this regard.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	38	Of course, the Deputy is ignoring the fact that, for many years, members of the Garda Síochána had the use of batons to protect themselves.  Some people would be of the view that the use of pepper spray by a member of the force under attack is better than using a baton, in that the spray does not do any permanent damage or serious injury to a member of the community who is attacking a garda.  Pepper spray is an alternative mechanism available to a member of the Garda Síochána.If individuals are engaged in peaceful protest, they do not attack members of the Garda.  If individuals do not attack members of the general community who are not engaged in whatever protest is taking place, there is no particular reason that batons or pepper spray would ever be used.  However, it is important that members of the force have at their disposal the means to protect themselves when under attack.  We have in this country some individuals who engage in protests, intend to incite violence and are themselves violent and have no sense of the fundamental rights of ordinary individuals going about their business.  It is important that the Garda have available to it whatever is necessary to protect its members in those circumstances.There are some individuals who would like to see anarchy on our streets.  It is the job of the Garda Síochána to maintain law and order and to protect the wider community.  I will support it in that context.
#JonathanOBrien	unknown-#JonathanOBrien-party	unknown-#JonathanOBrien-dob	unknown-#JonathanOBrien-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	39	I seek clarification.  Is it for each garda to decide when it is appropriate to use pepper spray?  If a garda is on patrol by himself or herself, there is no one else from whom direction can be taken.  Where there is a political protest and a superior officer is present, is it for the superior or each garda to decide on when to deploy the spray?
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	40	That is an operational matter and depends on the circumstances that arise.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	41	The Deputy can be assured that the Irish Prison Service is conscious of the harmful, potentially devastating, consequences of crime on victims.  The service acknowledges that the impact of crime on victims varies in nature and force and the service seeks to take account of their experiences and needs.  Where victims make their views known to the service, they are always taken into consideration when making sentence management decisions, such as granting temporary release.  While it is, of course, appropriate that the sensitivities and concerns of victims of crime should be carefully considered, a balance must also be struck with other sometimes conflicting factors, such as the rehabilitation of offenders and their reintegration into the community.When victims of crime request it, the Prison Service victim liaison officer will enter into direct contact with them to inform them of any significant development in the management of the perpetrator's sentence as well as any impending release.  Such significant developments could include temporary releases, parole board hearings, prison transfers and expected release dates.  The victim liaison officer will also provide victims with general information on the prison system, such as the prison regime, remission on sentences and our system of parole, including the operation of the Parole Board.  This is, however, a voluntary service and it is for the victim or an immediate family member in the case of a person who has died as a result of a crime to chose if he or she wishes to obtain information about a prisoner.  I should also say that, for very understandable reasons, many victims do not want any further contact after the court process is finished.Details of the victim liaison service are available on the Irish Prison Service website.Victims or immediate family members may register for the service by writing to the victim liaison officer at Prison Service headquarters in Longford.  As part of the redevelopment of the Irish Prison Service website, a facility to allow victims to register online is also being developed and will be available in the coming weeks.Finally, there is a commitment in the programme for Government regarding the introduction of a Bill to detail in law the protections available to victims of crime.  Developments in the European Union may result in a victims of crime measure that will apply across all member states.  If such a measure is directly applicable we will not be obliged to publish our own legislation.  It is likely that legislation to go hand in hand with this measure will be produced and that it will address issues relating to victims in the context of prescribing their rights and entitlements in respect of the information which should be made available to them.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	42	When Michael Donnellan appeared before the Joint Committee on Justice, Defence and Equality on the Loughan House issue, he also spoke about the process whereby victims can opt in to be kept informed about developments.  We suggested that the process should involve an opt-out facility because, first, not many people are aware of the service and, second, victims may not want to pursue this route in the aftermath of a crime or court case and as time goes on they will forget about it or it will not remain a priority.  If they are required to opt out from being kept informed, however, they would have to think about it.I am thinking in particular of the new pilot scheme.  Were victims' families informed that the 130 prisoners on the pilot scheme were in a community or providing a service?
