#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	0	The first priority question is in the name of Deputy Browne. As Deputy Browne is not present, we will go on to Question No. 102.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	1	Payments are made under the various schemes implemented under the Common Agricultural Policy to eligible applicants who meet the provisions in the EU regulations governing the schemes. In the case of the single payment scheme, eligible applicants must meet all of the following criteria: they must declare eligible hectares as defined under the provisions of article 34 of Council Regulation EC/73/2009; they must carry out farming activity on their holdings; they must hold payment entitlements; and, if they want to benefit fully, they must declare an eligible hectare for each payment entitlement held. For all types of transfer of entitlements to companies, the applicants must complete a transfer of entitlement application form, which must be supported by a copy of the Companies Registration Office printout to allow the Department to identify the directors of the company for signature purposes. In addition, a memorandum of articles of association must be included detailing that the business of farming is being carried out by the company. To proceed with the requested transfer, officials from my Department ensure that all forms are signed appropriately and that the business of the company includes farming. There are only a small number of companies in receipt of the single payment scheme in Ireland and the vast majority of these were established in recent years by individual farmers who wished to transfer the operation of their farming enterprises to limited companies. In the case of the market support and on-farm investment schemes implemented by my Department, these measures routinely apply in an equal manner to both natural and legal persons, including companies. Accordingly, where an applicant satisfies the eligibility conditions set out in the measure concerned, my Department is obliged to issue payment to the eligible applicant. For payments made to companies under EU-funded schemes, both fully and partially, I refer the Deputy to my Department’s website, where details of EU payments to all beneficiaries who are legal persons, including limited companies, are published in accordance with the provisions of Council Regulation EC/1290/2005. The relevant site is http://www.agriculture.gov.ie/farmerschemespayments/methodsofpayments/commonagriculturalpolicycap/captowards2020. I think I know what the Deputy's question is getting at. He raises the question of whether we should allow companies to draw down very large payments while individual farmers are struggling and need every cent they get in single farm payments. I will expand on that in my reply to the Deputy's supplementary question.
#MartinFerrisSF	unknown-#MartinFerrisSF-party	unknown-#MartinFerrisSF-dob	unknown-#MartinFerrisSF-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	2	I thank the Minister for his reply. I tabled this question because of the disproportionate amount of money paid to a small percentage of those who are entitled to payments. It underlines the unbalanced way in which payments are distributed. Over recent weeks we have heard derogatory remarks made about small producers, small family farms and so forth to the effect that they are not productive. Some farm organisations want to maintain the status quo but, according to the Minister's words and my own view, the single farm payment is not equitable or fair. As elected representatives we should try to ensure it is made more favourable for those in most need.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	3	A question, please.
#MartinFerrisSF	unknown-#MartinFerrisSF-party	unknown-#MartinFerrisSF-dob	unknown-#MartinFerrisSF-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	4	Payments of over €500,000 to Larry Goodman's company and €680,000 to Abbott cannot be defended. At a previous Question Time the Minister expressed support for the capping of such payments at €100,000, but it now looks as if it will be €150,000. Did the Minister receive support from any other member state for this proposed cap? Did he push for it? Has he given any thought to the notion of flexibility towards a new model of payments? Will he come down in favour of another model for such payments?
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	5	I will come to the last question in a later reply. Back in 2007 there were 340 companies drawing down payments. There are now 435. It is true that many of these are a result of farmers coming together to set up a limited company to draw down payments on the transfer. There are larger companies also. The Deputy referred to the Irish Agricultural Development Company which is part of the Goodman group. It has a large beef herd and drawn down payments to which it is perfectly entitled. I do not think we should comment overly on individual cases because they are applying the rules of the system in place. However, we are changing this system with the Common Agricultural Policy reform process. Payments will be fairer and more equitable. The model I have advocated for the past 18 months will ensure that in the redistribution of direct and single farm payments, everyone will be moved to an average payment. However, this model will also limit the transfer in such a way that it does not put individual farmers out of business who rely heavily on their single farm payment, while at the same time significantly increasing payments to farmers who have historically low payments but want to become more productive. I will continue to advocate this policy because it is fair. We achieved a significant victory at the Council of Ministers to get acceptance from the other 26 member states of this alternative model to the flat-rate, area-based model the Commission had proposed. We must go forward and reach a compromise position with the Commission which has a different view from mine, as well as the European Parliament which has a similar view to mine but wants to move further with redistribution. We will have to find before the end of June a way of compromising on a figure and method for redistribution. Let us be clear. Redistribution is going to happen. The question is to what extent is it going to happen in terms of the amount of money involved and the pace of that redistribution. I have strongly advocated that we need to do this over time and limit the redistribution to ensure we keep our herd size and productivity intact, while assisting the farmers contributing most to the Food Harvest 2020 targets.
#MartinFerrisSF	unknown-#MartinFerrisSF-party	unknown-#MartinFerrisSF-dob	unknown-#MartinFerrisSF-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	6	It is welcome that the Minister is moving towards redistribution. However, I am concerned that the fairness of the redistribution might be lost because of pressure being exerted by other interest groups. We need to keep as many small family farms in rural Ireland as we can. I would like to see the Minister's model that he has used in the negotiations. I hope it takes cognisance of the debate that has taken place politically in recent months to secure a viable income for smaller producers.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	7	The Council has taken into account the debate that has been happening in rural Ireland. I am now trying to give the Government as many options as possible in terms of flexibility.This is in order that when we conclude, hopefully by the end of June, a political agreement with the Commission, the European Parliament and the Council on what CAP reform will look like, we will have a series of options and flexibilities which we can decide on how best to use for Ireland in terms of taking the agri-food industry, agriculture and farming forward in a progressive way that helps people who need a leg-up, those on disadvantaged land who need support and that helps people who are planning significant expansion and growth to proceed through Pillar 1 money and rural development money. Both need to come hand-in-hand and they complement each other. Certainly, we will work on getting the maximum flexibilities in order that we can design a system for Ireland that suits agricultural production here. That will include a series of measures including the potential for coupling; the potential from switching money between Pillar 1 and Pillar 2; the potential for a redistributive payment, which has been discussed a good deal, or for an extra payment for the first 20 or 30 hectares; and the redistributive model that we have been discussing. All these flexibilities are part of the discussion that we are trying to agree on at the moment. As part of this we will also be discussing an overall cap. I have said that I supported Deputy Ferris's suggestion several months ago that a cap of €100,000 would be appropriate in Ireland. We have no agreement on that because the view of the Council of Ministers was that €150,000 should be the figure. I am obliged to respect the strong majority decision there. Other countries will apply no cap, because it is voluntary. We will have to see what the discussions and debates with the Parliament and Commission result in before the end of June.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	8	We are back on Coillte.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	9	We are staying on Coillte.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	10	As a member of the Government I have been involved in all stages of the decision-making process to date in respect of the proposed sale of Coillte's harvesting rights. From the outset, following the publication of the report of the review group on State assets and liabilities in April 2011, I was engaged as the relevant Minister to ascertain the value of Coillte and its various assets. I began this through my initial engagement with Deloitte on a pro bono basis to examine the recommendations in the McCarthy report as they applied to my Department, including Coillte. I have emphasised throughout the process the importance of making an informed decision in respect of the disposal of State assets and the Government has been proceeding with caution in respect of the consideration of the disposal of Coillte assets. This resulted in the Government decision in February 2012 that consideration would be given to the sale of some assets of Coillte, excluding the sale of land. The exclusion of the sale of land from the process was to address industry and public concerns expressed to me and my colleagues, and my colleagues concur with my views in this regard. The most recent development in this regard was the decision by the Government last summer that a concession for the harvesting rights to Coillte forests be considered for sale. The context and background to this decision was outlined by my colleague the Minister for Public Expenditure and Reform and myself in the recent two-evening debate on the Private Members' motion for which Deputy Boyd Barrett was largely responsible. As I stated in the debate, my Department, the Department of Public Expenditure and Reform and NewERA in conjunction with Coillte are examining the financial and other implications of developing the potential of Coillte's forestry assets. This work encompasses the identification of the forestry assets involved, the determination of their value and the consideration of several issues associated with the proposed sale of the harvesting rights. All of this work is being undertaken to inform the consideration of the Government on the sale of harvesting rights.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	11	I must interrupt the Minister there. The rest of the reply will appear in the Official Report.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	12	We are proceeding with caution. Nothing is being rushed. I will be bringing a recommendation to Government on this within months if not weeks. Certainly, we understand the concerns across the broader timber industry in respect of proceeding.We have an obligation to look at the potential of all State assets and the appropriateness of their sale. We will give our full consideration to this asset and when the Government has had an opportunity to discuss and decide on the recommendations, I, in conjunction with the Minister for Public Expenditure and Reform, Deputy Brendan Howlin, will bring to the Cabinet, we will come back for a full debate.
 Additional information not given on the floor of the House
 A steering group comprising representatives of NewERA, the Department of Public Expenditure and Reform and my Department was formed to monitor the analysis process. This group has met regularly and also formally met Coillte and representatives of the Coillte trade unions and the Irish Timber Council. I am regularly briefed by my officials on progress and the points of concern expressed at such meetings. I addressed a number of these concerns, including public access to Coillte lands and the crucial importance of Coillte for the country’s timber industry, in my contribution to the Private Members' debate last month. As I have said previously, the decision will be taken by the Cabinet when either the Minister for Public Expenditure and Reform or I, or, more likely, both of us, have brought a report and recommendation to the Government, at which time it will be discussed and a decision made.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	31	I have been a bit surprised by the Deputy's commentary on this issue. I have made it clear on many occasions, long before this application was made to my Department and since, that the issue of deep water aquaculture does provide an exciting potential for stimulus, growth and job creation for our seafood sector, particularly along the west coast. However, I have been very careful, both before and since this application was made, not to specifically support any one project or any one location for an application, because it would not be appropriate to do so. I have received strong advice on that and have adhered to that advice. However, this does not mean that I, as a Minister who is responsible for finding ways to create jobs, particularly in isolated parts of Ireland that do not have many other options or choices, would not look at ways in which we can get more out of our natural resources in a sustainable way. That is entirely different from making an assessment on an individual application, which I have a legal obligation to do in an independent and balanced way, and which I will do on the basis of scientific advice and of looking at the responses that have come from the public during the public consultation process. It is my job to then weigh up the concerns that have been expressed, the support that has been given and the scientific advice from scientists in the Marine Institute and elsewhere, and to then make a balanced decision. If that decision is being challenged, it then goes to an appeals process through the Aquaculture Licences Appeals Board system, which has been in place for many years. When the Deputy was a Minister, he would have understood how it worked. He should also understand that when an application is under consideration by the Department, it is not appropriate for the Minister to talk about the specifics of the application concerned.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	32	That is why I was surprised to hear the Minister made specific comment on aquaculture in Galway Bay at a large meeting of farmers in Claremorris held late last autumn. Would he not agree that if he grants the licence now, in view of the circumstances that have arisen, it is likely to be subject to legal challenge? Would he not agree that it would be much more satisfactory for BIM to withdraw the application and for the law to be changed to put the issue of licences at arm's length from the Minister, which now happens in most cases? For example, with regard to oil permits and the like, which used to be subject to ministerial consents, during the term of the previous Government they were all moved to an arm's length position from the Minister, so the Minister did not become a judge in his own court in regard to applications. Would he not consider this a much more satisfactory process that would engender much more public confidence? The Minister must note, for example, that Galway County Council last night passed a resolution opposing the proposal as it stands, and, therefore, we need public confidence in the process. Would he not agree it would be much better to introduce legislation transferring this function of granting or not granting the licence to either the EPA or An Bord Pleanála, so the Minister could be actively involved in policy formulation and policy promotion, and where somebody independent would look at the specific proposals and give an independent judgment on that?Would the Minister agree that unless he does that, this will all be open to a legal challenge that would be likely to succeed?
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	33	No, I do not agree with the Deputy. He seems to be the one trying to stoke this up in terms of challenging its appropriateness. He was the first person to raise this matter. Nobody else raised it with me. It is not the case that everybody else has been calling for this and the Deputy is speaking for them. He seems to be the one trying to make a political football out of this. That is a decision for the Deputy to make.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	34	I ask the Minister to conclude.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	35	My job is to get on with what I am legally obliged to do which is to give due consideration in a robust but fair way to an application for a significant piece of infrastructure in water and I will do that. I will accept all of the advice I am supposed to get in that process and then make an independent and informed decision using my judgment as best I can. That is my responsibility. If people do not agree with that procedure or decision, they will have an opportunity to appeal it to the Aquaculture Licences Appeals Board, ALAB, which is just as independent as An Bord Pleanála. Deputy Ó Cuív seems to be suggesting that we should hand this over to An Bord Pleanála. ALAB is the equivalent of An Bord Pleanála for licensing of aquaculture projects so I am not sure what the Deputy is getting at.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	36	This is a question relating to Coillte and is a real concern for many timber companies and sawmills. Due to the fact that 80% of their supply comes from Coillte forests, they are concerned about the implication for their businesses of the sale of harvesting rights in forests on which they rely for a steady supply to their sawmills and the potentially disruptive effect if this sale is not managed properly. I have a list of the ten significant sawmill companies in Ireland. I have spoken to many of them and visited some of them to see their facilities, in particular Glennon Brothers in Fermoy. I am very aware of this issue. I can reassure people that this Government is not going to proceed with a sale that will undermine or damage the broader timber industry that relies on Coillte. If we do proceed, this will be a major factor in the consideration of how we proceed to ensure that long-term and medium-term supply contracts remain intact to ensure this industry continues to grow and expand to its potential. I am not in the business of making a broad policy decision to sell an asset for short-term cash for the State in a way that will inflict long-term damage on an industry. I can assure the House that this is not going to happen on my watch.  If we make a Government decision to proceed in the coming weeks, we will do so in a way that will ensure that not only will the public asset that is timber and the land on which it grows remain intact and available to the public from an access perspective but the position held by Coillte as practically a monopoly supplier of timber to the timber industry does not change significantly the capacity to access timber at affordable prices over medium-term to long-term supply contracts in the context of any sale. 
#LukeMingFlanagan	unknown-#LukeMingFlanagan-party	unknown-#LukeMingFlanagan-dob	unknown-#LukeMingFlanagan-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	37	In September 2012, the Minister said it would be necessary to protect sawmills' supply arrangement with Coillte in the event of the sale of harvesting rights and that nobody can stitch it into any sales process. That is good news to some degree. It is interesting to note that the Government's amendment to the motion put forward by the United Left Alliance acknowledges and confirms the concerns of the recreational bodies that replanting and biodiversity requirements be catered for in any sale but that there is no mention of the concerns of the sawmill sector. Many in this sector have expressed their concern to me that the amendment did not cover this. Will I be able to ask a supplementary question or will there be time?
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	38	Yes, Deputy.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	39	I do not have the Government counter-motion to hand. I recall my own contribution to the debate on that motion and in which I made direct reference to the sawmilling sector. I refer the industry to my contribution. Regardless of what was said then, I wish to clarify for the record that we are not in the business of putting a viable and progressive sawmilling industry in Ireland out of business by mishandling a sale or proceeding with a sale in an inappropriate manner. As I have said many times, when the Government makes a decision there will be an opportunity for the House to scrutinise that decision and its consequences.
#LukeMingFlanagan	unknown-#LukeMingFlanagan-party	unknown-#LukeMingFlanagan-dob	unknown-#LukeMingFlanagan-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	40	That causes a bit of a quandary. Obviously the Government must take care of the sawmilling sector but if a rider is inserted that sawmills must be taken care of in the sale, this will affect the price. The price currently being mooted is not really very good value for the State and this will make it even worse. However, something else will affect the price - if a sale is the intention - unless something is done about it. Why has Coillte management refused to order a Garda investigation into volume weight fraud, despite being requested to do so on numerous occasions? When it was initially reported to the Garda Síochána, the complainants were told that a report would be compiled and sent to superior officers, after which the Garda Síochána would respond to the complainants. This has not happened. In fact, this morning, the Minister for Justice and Equality, Deputy Shatter, informed me:I have now received the Garda report. I am informed that the Garda authorities are not aware of any ongoing investigation into systematic weight volume fraud at Coillte Teo.The reported fraud is apparently costing the State - or this semi-State company - tens of millions of euro. Given that it has been reported on numerous occasions, why is no action being taken?
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	41	This has not been reported to me on numerous occasions. I am aware that the Deputy has raised this issue before. If the Deputy has evidence on which I can act, I ask him to give it to me and I will act upon it.
#LukeMingFlanagan	unknown-#LukeMingFlanagan-party	unknown-#LukeMingFlanagan-dob	unknown-#LukeMingFlanagan-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	42	It has been given to the Garda Síochána.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	43	With respect, I do not deal with the Garda Síochána; I deal with Coillte at company board level. If there are questions which need to be asked of the Coillte board about any type of fraudulent activity, I will follow up on that. However, I will not cast aspersions without having the supporting evidence. On the more general point about a Government decision on harvesting rights, this may be frustrating for the Deputy but he may have to wait until the Government decides. He will then know the rationale for that decision and be able to scrutinise it, which is his right.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	44	The bovine TB eradication programme implemented by my Department involves a comprehensive range of measures, including the mandatory annual testing of all cattle in the national herd, the early removal of reactors, the payment of compensation for cattle removed as reactors, implementation of a range of supplementary tests such as post-derestriction and contiguous tests, a wildlife programme involving the removal of badgers where they are implicated in a TB breakdown and, where appropriate, the depopulation of infected herds. These measures have proven to be relatively effective in recent years, as evidenced by the significant reduction in disease levels over the past decade. For example, herd incidence has fallen from 7.5% in 2000 to 4.26% last year and reactor numbers in 2012 were, at 18,476, almost 40% lower than in 2008. In fact, the number of reactors last year was the lowest recorded since the commencement of the programme in the 1950s. Both the previous Government and this Government have been consistent in their efforts in this regard. It should also be noted that the reduction in disease levels in recent years has also resulted in considerable savings on disease eradication. For example, annual expenditure on the TB and brucellosis eradication schemes has fallen by over €20 million or by one third since 2008. I am sure Deputy Naughten has a more specific question and I will be pleased to answer it.
#DenisNaughten	unknown-#DenisNaughten-party	unknown-#DenisNaughten-dob	unknown-#DenisNaughten-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	45	I have a specific question on the accuracy of the tuberculin skin test, which has been in use for nearly 60 years. It is about time we looked at something more effective to deal with the incidence of TB. There were reports last month in the UK media about a cow in respect of which the skin test produced negative results for five years but which was found to be riddled with TB when slaughtered. The cow was tested after 2007 in a college farm herd of 300 in Carmarthenshire. All monitoring, supervision and regulation was in place but the animal seemed to go under the radar. My concern is that there is a tension between cost and effectiveness in TB testing. The interferon-gamma test is very effective at identifying TB but it cannot be used as a surveillance test. Has any progress been made on the new Enfer blood test, which could function as a surveillance test and would be far more effective?
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	46	The honest answer is "I do not know," but I will find out. We have been using the same testing system for decades and it is based on a skin test. I know how it works because when I got this job I was being asked about TB and wanted to know exactly how testing worked. I am not familiar with the alternative testing systems but I will revert to the Deputy. If there is a genuine concern about accuracy, we must act.
#DenisNaughten	unknown-#DenisNaughten-party	unknown-#DenisNaughten-dob	unknown-#DenisNaughten-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	47	I thank the Minister for his response. The difficulty is that TB and testing cost farmers on average €2,000 per annum. The 60th anniversary of TB testing will take place next year and it is time to reconsider how we carry out those tests. The slaughter of badgers is very controversial here and in the United Kingdom and I have a suggestion to put to the Minister in that regard. We have a network of veterinary laboratories nationally. Could we examine the testing of badger roadkill, which would not involve the deliberate killing of the animals and might identify additional reservoirs of TB nationally? It might be a more effective approach than the current one. Roadkill testing could complement the current approach.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	48	The badger programme is a targeted one. There is a great deal of misunderstanding about how we catch and put down badgers. We try to do it as humanely as possible. The view that we use wire snares is incorrect. We had a long discussion on the programme during the debates on the Animal Health and Welfare Bill 2012 on Second and Committee Stages. I reassure people that we are trying to do everything we can to take account of welfare considerations. I hope to move to a badger vaccination programme rather than continue with the termination programme. As soon as we can do that without undermining our goals on TB, we will. People would be much more comfortable with that. The evidence strongly suggests at the moment, however, that targeted badger culls in areas where there is a link between badgers and the spread of TB are hugely effective. In Northern Ireland and the UK they have been nothing like as successful in reducing the incidence of reactors within herds. The major difference in approach between the jurisdictions involves badgers. I will move to a targeted programme of vaccination of badgers rather than a targeted cull as soon as we can credibly do it and as soon as I am advised that we can proceed without undermining the overall programme.If we can be more accurate in badger management by actually testing some of the badgers that have been killed on the roadside, it seems to be a sensible suggestion and I will include it in the system for consideration.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	49	The question concerns when I will make a decision on the application in respect of a deepwater salmon farm in Galway Bay and an aquaculture licence. We will make the decision when I have all the information. We do not have the information and I have not read the application which is going through the system, as it needs to do. The queries, concerns and objections raised during the public consultation process must be considered in full. They are being considered in full and the answer to the question is that a decision will be made when we are ready to make it. It is a complex application and we will take as long as is necessary before I receive an informed recommendation on the decision I should make for approval, non-approval or amended approval. I will wait until I have answers to the questions raised and a recommendation on my desk before I give a date for it. I suspect it will be some time yet before a decision is made.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	50	Does that mean it will be one month?
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	51	At least. I do not know the time involved, but it will not be within weeks.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	52	In the event that a fish farm is developed, if the licence holder is not the operator and the fish farm causes major ecological damage, will the licence holder or the operator, or both, be liable for damages if a case is taken in respect of ecological damage caused?
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	53	We are talking about something that has not happened and I presume the answer to the question lies in the contractual relationship involving an owner or a company that leases infrastructure. This is a question I cannot answer without looking at the leasing contractual relationship. I am not even sure why it is relevant to an application at this stage. We are only looking at whether it is appropriate to provide the infrastructure proposed at a particular site and on a particular scale. We must consider the application on its merits. This is my job and I will try to do it. Any implication after that will take its own course.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	54	The national seafood programme states "the targets for increased productive capacity for salmon will now have to be deferred until after 2013 as a result of the amendments made to this Programme" until such time as the sea lice issue has been satisfactorily resolved. A senior official in the Department of Communications, Energy and Natural Resources has made it very clear that, as far as the Department is concerned, there has been no resolution of the issue. At the joint sub-committee on fisheries last week he said: "What we have suggested is an independent review of all the scientific data from both sets of stakeholders, which would allow for some level of accord among stakeholders."
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	55	The Deputy is trying to drag me into a detailed debate on issues to which I will have to give consideration in regard to a licence application which is active. I will not get dragged into that debate.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	56	The question did not relate to any-----
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	57	I heard the Deputy's question.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	58	It was related to a general moratorium.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	59	The Deputy does not have to repeat the question.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	60	I asked the Minister whether a moratorium was in place or not. The question has nothing to do with a specific application. I am talking about a general policy issue of a moratorium which the Minister's Department put in place under the seafood programme. It is a simple question. Is there a moratorium in place under the seafood programme? Perhaps the Minister might answer that question in view of the issue I have raised in the House which has nothing to do with a specific application but with the generality of the moratorium in place.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	61	Does the Minister have an answer?
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	62	No.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	63	As the Minister has no answer, we will move on.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	64	The silence says a lot.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	65	There is no moratorium in place.
#EamonOCuiv	unknown-#EamonOCuiv-party	unknown-#EamonOCuiv-dob	unknown-#EamonOCuiv-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	66	There is.
