#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	0	Apologies have been received from Deputy Heydon. Today’s meeting is one of a series of pre-budget consultation meetings with selected national stakeholders. The committee is grateful for the submissions it has received to date as part of this process. This evidence will feed into our interim report in July and our final pre-budget report in September. Before we begin, I propose the committee goes into private session to deal with some matters. Is that agreed? Agreed.
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	1	I remind members and witnesses to turn off their mobile phones as they interfere with the sound quality and transmission of the meeting. I welcome from Social Justice Ireland Dr. Seán Healy, Ms Michelle Murphy and Mr. Eamon Murphy; from the Nevin Economic Research Institute Dr. Tom McDonnell, senior economist, and Ciarán Nugent; and from the Irish Congress of Trade Unions Mr. Ger Gibbons, social policy and legislative officer. I thank them all for making themselves available to meet the committee today. As part of our pre-budget consultation process, we are holding two sessions today to meet selected national stakeholders. We will hold further sessions in September. We will ask each of the witnesses to make an opening statement and then members will ask questions. By virtue of section 17(2)(l) of the Defamation Act 2009, witnesses are protected by absolute privilege in respect of their evidence to the committee. If they are directed by the committee to cease giving evidence in relation to a particular matter and they continue to so do, they are entitled thereafter only to a qualified privilege in respect of their evidence. They are directed that only evidence connected with the subject matter of these proceedings is to be given and are asked to respect the parliamentary practice to the effect that, where possible, they should not criticise or make charges against any persons or entity by name or in such a way as to make him, her or it identifiable. Members are reminded of a long-standing parliamentary practice to the effect that they should not comment on, criticise or make charges against a person outside the House, or any official by name in such a way as to make him or her identifiable. I invite Dr. Healy to make his opening statement.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	2	We welcome the opportunity to meet the committee, whose work is very important. As not everything can go into the opening statement, we would be happy to deal with any issues people want to pursue in the questions that follow. On the surface Ireland is performing very well on a range of issues: our economy is growing and unemployment is low. On closer analysis, there are some very serious issues. We have a housing crisis; we have persistent poverty and social exclusion problems; we have a long waiting list for healthcare; we have major issues relating to climate change and so much else that would actually bring into question how well Ireland is performing overall. It is important to recognise that budgets are about choices. In making these choices Government is shaping the society of the future. It is putting in place the various components of what it considers to be a good society, the infrastructure and services that shape the future. Budget 2020 should be designed so that it is both economically sound and socially fair. These twin objectives are both realistic and achievable. However, they need to be underpinned by a clear policy commitment and by budget decisions aimed at achieving both. I will address the overall fiscal position. The fiscal space is a critical issue. Government has the freedom in budget 2020, and in any future budget, to generate additional taxation revenue, from raising taxes in one area, and then spending or investing this money elsewhere. For us there is an issue about the transparency of the budget where the fiscal space is concerned.  We note with concern that the table setting out the available fiscal space for the next budget which was previously included in the stability programme update has been omitted from the Draft Stability Programme Update 2019 published in April. To facilitate informed comment and engagement with the budget process the details usually contained in this table should be made available in the public arena. On public expenditure and Exchequer receipts policy, Social Justice Ireland believes that in the coming years policy should focus on increasing Ireland's total tax take. A move in this direction is unavoidable if we are to deal with the existing gaps in infrastructure and social provision, and if we are going to deal effectively with the other issues that emerge and the bills that have to be met in the period immediately ahead. Using GDP, GNI and GNI* is problematic in setting targets. We propose setting a new total tax take target on a per capita basis. The target is that Ireland’s overall level of taxation - not just income tax - should reach a level equivalent to €15,000 per capita in 2017 terms. This target should increase each year in line with growth in GNI*. We calculate that the difference between the level of taxation by continuing as things are and what we propose would be €3.5 billion in 2019.  Increasing the overall tax take to this level would require a number of changes to the tax base and the current structure of the Irish taxation system. Increasing the overall taxation revenue to meet this new target would represent a small overall increase in taxation levels and would be unlikely to have any significant negative impact on the economy. It would still keep Ireland as a relatively low tax-take country. Demography will have a significant impact on Ireland’s budgetary position. Ireland’s growing and ageing population will require increased spending at certain stages in all levels of public expenditure, from early childhood education and care, through education, healthcare and pensions, and obviously care and social care for older people. These issues should be part of the framing of Ireland’s overall fiscal position. In the broader context we believe that windfall gains in taxation should be used to provide investment for non-recurring infrastructure projects such as the provision of social housing, primary healthcare centres, rural broadband etc. Once the houses are built, they do not need to be built again next year; it is one-off expenditure.Delivering a just taxation system requires three actions: an increase in the overall tax take, adoption of policies to broaden the tax base, and the tax system to be developed fairly. To achieve a budget that is economically sound and socially fair, other issues have to be dealt with besides taxation. Issues relating to social, economic and environmental development, in particular, have to be addressed simultaneously. We believe the budget should seek to develop five overall goals, including a vibrant economy, decent services and infrastructure, just taxation, good governance and sustainability. We spell out each of those goals in a series of proposals, which we can break down and so on. These proposals are set out on page 3 of our policy briefing, Budget Choices, which we circulated to the committee in advance of the meeting. I draw the committee's attention to the fully costed set of proposals in the briefing. We have also identified how those proposals can be paid for and the impact they have on the overall budget. We set out all of our taxation proposals and what the income would be from those proposals on page 16. We spell out all of our expenditure proposals and what they would cost on page 17. We then balance the books on page 18. We are being totally transparent in that every proposal we make is costed and we show how it can be financed. We recommend this document as a set of proposals for a fully integrated approach, socially, economically and environmentally, where the decisions are taken simultaneously and, therefore, one is not dealt with without the other. We can be as specific as the committee would like on any of these proposals.
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	3	I thank Dr. Healy for his opening statement. I invite Dr. Tom McDonnell to make his opening statement.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	4	I thank the Chairman and the committee for the opportunity to appear. I am accompanied by Mr. Ciarán Nugent of NERI, and Mr. Ger Gibbons of the Irish Congress of Trade Unions. We are happy to answer questions later. As Dr. Healy pointed out, a six-minute statement can only cover so much ground, so the accompanying submissions should be considered as well.
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	5	Dr. McDonnell need not worry; we will consider them as well.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	6	NERI's analysis of the available evidence is that the economy is not yet overheating. However, this is likely to change before the end of 2019 in the absence of a negative external shock such as a disorderly Brexit, which could quickly catapult us in the opposite direction. The various Brexit permutations mean that short-run forecasting is particularly uncertain. Nevertheless, the medium and long run sustainability question should continue to guide the fiscal stance taken by the Government. The overall fiscal position is reasonably solid, at least ostensibly, with a neutral headline general government balance, GGB, of 0.0% of GDP in 2018. In addition, our view is that the structural or cyclically adjusted balance was marginally in surplus in 2018. Effectively, the public finances are now in balance, notwithstanding our high debt level. Baseline average output growth of 4.5% is feasible over the 2020s. This sets a baseline for sustainable average annual nominal increases in public spending net of discretionary revenue measures. When we take into account demographic and inflationary pressures, the real per person increase will be close to just half this amount. Regardless of what form it takes, Brexit will marginally reduce potential output growth over the 2020s and this will, therefore, impinge on the annual fiscal space available to Government. However, the effect of Brexit on the amount of fiscal space available each year can be overstated. I am happy to talk about that further later. The other major source of uncertainty relating to the budgetary position is the sustainability of corporation tax receipts. The surge in receipts in recent years caught policymakers and analysts by surprise. Changes to the treatment of corporation tax at EU and international levels, which are likely over the next two years, may undermine the flow of revenue from this source, at least domestically. it is, therefore, contentious whether some of those corporation tax receipts should be considered part of our structural tax base at the moment. This suggests a more cautious fiscal stance until we have greater certainty regarding future revenue yields. NERI has produced a number of papers in recent years showing that Ireland's per capita public spending and per capita Government revenue are both below average compared to peer high income EU countries, which refers to all of the other countries in the EU with a GDP per capita of 30,000 or greater. I refer the committee to the accompanying submission and I am happy to discuss this in greater depth.  Given increasing demand pressures, Ireland's position in the economic cycle and the negative implications for inclusive growth and public services, a package of discretionary revenue measures that reduces net Government revenue would be an unwise course of action for budget 2020. Ireland faces a number of emerging challenges as we approach a new decade. These include Brexit, climate chaos, precarious work and inequality, housing and homelessness emergencies, a two-tier health system, the fiscal implications of a growing and ageing population, and the fragility of an industrial strategy based on tax-sensitive US multinationals. In particular, the risk of a no-deal Brexit has increased since the start of this year. Now is the time to invest in our people, public services and infrastructure. A substantial increase in productive investment, which will happen over the next few years, is the only way we can ensure our future prosperity in a sustainable and inclusive way. Brexit does not change this fundamental reality. Fundamentally, Brexit should not change budgetary policy in Ireland over the medium term. Good policies will remain good policies. ICTU advocates for a radical progressive vision for Ireland's economy and society. Its submission for budget 2020, which is currently being finalised and will be submitted over the summer, will outline a series of proposals that will start us on the journey to realising that vision. Congress has consistently argued for an inclusive equality-proofed budget that places the welfare and betterment of the majority at its very core and prioritises higher living standards, particularly for workers and their families, to be delivered through a transformative programme of investment in infrastructure, services and service delivery. In particular, the budget submission will articulate the need to invest more in a wide range of different areas, including social and affordable housing, healthcare, childcare and education, clean and renewable energy and public transport. Achieving these goals means abandoning attempts to cut taxes on a net basis. Such policies will help overheat the economy and will harm workers in the long run. Congress proposes new taxes on capital, particularly on wealth and property stocks, to raise money for productive social and economic investment. In principle, Congress supports an increase in the carbon tax but that is contingent on an accompanying and linked climate justice fund that would channel the revenue raised in the form of a dividend for every person living in Ireland. Our plan would reduce greenhouse gas emissions while the average household in the bottom half of the income distribution would see their purchasing power increase
after the introduction of the linked carbon tax and annual dividend, that is, they would receive more in the form of a dividend than they would expect to pay in carbon tax. Households who change behaviour and opt for less carbon intensive modes of consumption will see their gains increase. We are happy to take questions.
#JohnLahart	unknown-#JohnLahart-party	unknown-#JohnLahart-dob	unknown-#JohnLahart-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	87	I am talking about a tax on property. I regard most of the witnesses as left of centre thinkers. I would like to ask them about affordable housing. Which option do they think is better? I am not looking for a "Yes" or "No" answer. I ask them to consider the options. The Chairman and I were members of the same local authority for a number of years. The housing assistance payment can be up to €2,000 a month in the South Dublin County Council area. That is €24,000 a year or €48,000 in two years. Would it be better to invest that in a way that enables the State to take equity in an affordable home, rather than continuing to pour it into the big black hole of rental? I say that as a genuine response to what Dr. Healy has said. I always look out for the themes that emerge in advance of the budget. I take Dr. McDonnell's point about budgetary transparency. Over the past two years, it has been frustrating for the Committee on Budgetary Oversight, having heard the themes that have come up in advance from the various players, to see the Government finding €500 million or €1 billion under the mattress the night before the budget, thereby giving us no opportunity to scrutinise it. Every Government does this. We have tried to make the point to the Government that the budgetary process needs to be more transparent. Two themes seem to be emerging from the witnesses. I will take them on board and watch out for them. At an informal briefing approximately a month ago, the IMF flagged the issue of demographics with us in the context of this country's ageing population. It did not feature in any of the briefings we got last year. Climate change, corporation tax, carbon taxes, and petrol and diesel equalisation were last year's issues. A number of them were fudged. The issue of VAT on tourism was dealt with. Every piece of advice we get with regard to spare money or windfall money involves banking it. That message was reinforced by officials from the Irish Fiscal Advisory Council when they appeared before us last week. They spoke about the establishment of a prudence fund that would be available in the event of a downturn. That is completely contrary to what today's witnesses have been saying about non-recurring capital expenditure. It has been argued that we should stow away some money, particularly from corporation tax, in a prudence account. In one sense, it is like the irresistible force meeting the immovable object. I am convinced by that argument because it has been made by so many informed players. I am not pre-empting anything, but I would be really surprised if it is not part of the Committee on Budgetary Oversight's report to the Minister. The witnesses have been the first to say that windfalls should be spent on something else. The other point that needs to be made about demographics relates to early childhood education. I will be watching out for these two areas. I do not understand why the State, since its foundation, has taken an arm's length approach to preschool education. I do not know why it has not got involved. I have said for a number of years, as a councillor and as a Deputy, that the school building programme provides great opportunities for preschool facilities to be co-located with primary school facilities. That would be exceptionally time-saving for parents. It would enable all after-school facilities to be provided on one site. Dr. Healy spoke about quality. There could be a mixture of degree-trained primary school teachers, who are qualified to work in preschools. We are not doing this. Alternatively, a commercial or private enterprise could be brought in to provide the education, with the State owning the buildings. In my constituency, I find that the cost of leasing and making repayments on the infrastructure that has been bought by preschools is the biggest single contributing factor to the fees they charge. I have made my points. I will not come back in again. I appreciate what the witnesses are saying. They might respond to the questions I have asked.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	88	We would be much happier to see the money being spent on the HAP scheme being invested. We have argued this endlessly. We consider HAP to be almost out of control at this stage. We are spending extraordinary levels of money that are not producing the kinds of housing we need. We are still stuck with the housing problem at the end of the day.We would be much happier to start moving in the direction of having that invested in social and affordable housing. We would argue that the cost rental proposal, which I just talked about, would help the situation along the way. On the spare money issue and the question of whether to spend it or bank it, we make a provision in our budget costings for the rainy day fund. We believe a certain amount should be set aside. However, we also believe the country should not repeat the mistakes we made before. Ten years ago, when we had an extraordinary crash we took a very tough austerity route to deal with it, as did much of the rest of the world. There is agreement among most international economists of note today that it was the wrong way to go. The critical issue that we should recognise is that we have serious deficits and they need to be addressed. We get opportunities to do that. There are two types of opportunity, the first of which is the type that arises after a crash when, for example, a large number of people who were involved in construction are unemployed. It would have been easy to employ many of these people to address the gap we had in social and affordable housing. Today, we have an opportunity to do something with windfall money. Dr. McDonnell from the Nevin Economic Research Institute pointed out that the investment levels in Ireland are low by international standards. In fact, they have been extraordinarily low. If one takes the previous decade, State investment levels are very low.
#JohnLahart	unknown-#JohnLahart-party	unknown-#JohnLahart-dob	unknown-#JohnLahart-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	89	Yes, but that is the case across Europe. We heard at the European semester that we attended that state investment has dropped, on average, by 20% in Europe since the crash because states cannot afford it. They are reliant on the private sector to get involved.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	90	We did a study within the past decade, which showed that Ireland had the lowest level of investment of any state in the European Union. What frightened us was not so much that we were at the lowest level, but that if we doubled our level of investment, it would still be the lowest in the EU. That shows how far we have fallen behind over the past decade. We are closing the gap somewhat. I do not deny the investment that is taking place but there are significant gaps in infrastructure in particular that are one-off in the context of expenditure. We should use the opportunity presented by windfall income from corporation tax or wherever else to address these gaps, rather than putting that money away. The danger in the event of another crash – I hope there will not be another one – is that we would repeat the mistake we made in that we would be likely to spend all of that money rescuing vulture funds rather than protecting vulnerable people.
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	91	I ask Mr. Gibbons, Dr. McDonnell or Mr. Nugent to make some concluding remarks.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	92	Could I ask Dr. McDonnell a question?
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	93	No. We have gone 25 minutes over time. 
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	94	I echo Dr. Healy's point on HAP and investment in social and affordable housing. We acknowledge that the European Commission, in the draft country-specific recommendations published on 5 June, raised the issue of inadequate cost rental in Ireland for the first time, as far as I am aware. The report referred to the need for further investment in housing. We believe there could be areas here, but it is something that could be prioritised at European level in the next multi-annual financial framework. I will leave it on that point.
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	95	Does Dr. McDonnell have anything to add?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	96	No, I am happy with that. I agree with Deputy-----
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	97	Could I not ask my question?
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	98	Very quickly.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	99	Does Dr. McDonnell believe, as he implied earlier, that house prices would fall if we ramped up supply, per se, to more than 40,000 units a year?
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	100	Dr. McDonnell should answer with a "Yes" or "No".
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	101	It depends on the context.
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	102	That is most definitely not "Yes" or "No". Dr. McDonnell should respond very briefly.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	103	It depends on the context for supply and demand in the market at the time and how many extra people are being employed year on year. It will also depend on location, so if one is increasing the number of houses in Leitrim-----
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	104	The answer is longer than we have time for.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	105	In general, all things being equal, I would expect house prices to go down in that context when compared with the level of production we have at the moment.
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	106	I thank Dr. McDonnell very much for that response. I thank all the witnesses for attending and for the most interesting and informative exchange of ideas we have had. I apologise to the people waiting outside the door for the past hour. It has been a very good session. We will conclude the first session now. I thank Mr. Murphy, Dr. Healy, Ms Murphy, Mr. Gibbons, Dr. McDonnell and Mr. Nugent for their contributions. We will suspend for five minutes to allow the next group of witnesses to take their place.
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	107	I welcome to our second session the various delegates, to whom I apologise for the overrun of our first session. We appreciate their waiting. From IBEC we are joined by Mr. Fergal O'Brien who is accompanied by Mr. Gerard Brady. From the Construction Industry Federation we are joined by Mr. Pat Lucey who is accompanied by Mr. Tom Parlon and Ms Jeanette Mair. I thank all them for making themselves available to us. This meeting is part of our pre-budget consultation process. We have invited a number of key stakeholders to engage in a discussion with us. We will be doing more of this in September. By virtue of section 17(2)(l) of the Defamation Act 2009, witnesses are protected by absolute privilege in respect of their evidence to the joint committee. However, if they are directed by it to cease giving evidence on a particular matter and continue to so do, they are entitled thereafter only to qualified privilege in respect of their evidence. They are directed that only evidence connected with the subject matter of these proceedings is to be given and asked to respect the parliamentary practice to the effect that, where possible, they should not criticise or make charges against any person or entity by name or in such a way as to make him, her or it identifiable.  Members are reminded of the long-standing parliamentary practice to the effect that they should not comment on, criticise or make charges against a person outside the Houses or an official, either by name or in such a way as to make him or her identifiable. I ask Mr. O'Brien to make his opening statement.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	108	I thank the Chairman and members for the invitation to join the joint committee. As they will be aware, IBEC is the country's main business representative organisation. Its members employ 70% of the private sector workforce. IBEC represents 40 sectors of the economy. As the committee can imagine, there is a broad range of issues about which our members are concerned in advance of budget 2020. However, we are seeing an increasing coalescing on four issues about which I will speak briefly in the course of my opening remarks. The first and by far the most important is the challenges we see for the economy as a result of significant global tax reform. The second which is connected is how we urgently need to broaden the enterprise base and do much more to support entrepreneurship and the SME sector more generally in the economy. The third is what we see as the urgent necessity for the delivery of much needed infrastructure and housing to address quality of life concerns. We could not have this session without speaking about the fourth, the ongoing challenges presented by Brexit and the mitigation measures we need to see being taken in budget 2020 from a business perspective. On the issue of international tax reform, there is unprecedented change under way in the global tax environment. Recent developments, most notably the ongoing changes under the OECD-G20 base erosion and profit shifting, BEPS, initiative, will have a major impact on how the foreign direct investment, FDI, model will evolve in the future. It will have significant implications both for industrial and fiscal and budgetary policy. We have recently seen the publication of the G20 BEPS programme of work on global tax reform. The proposals, if implemented, as we think they will be, represent the most significant and fundamental changes in global tax policy in a century. Some of them, in particular, those that pursue a minimum effective global corporate tax rate, will pose significant challenges to Ireland's FDI based model. The decisions we make in coming budgets will probably be the most important for industrial policy for decades. For the moment, the FDI-driven growth model continues to deliver the resources we can use to help Ireland to transition to a new model. Cumulatively, in the past four years we have taken in €14.3 billion in unexpected corporate tax receipts. That is the scale of the corporate tax surprise in the space of four years. The significance of this issue is widely under-appreciated in the public policy debate. The significant resources and investment this trend continues to bring to the country is a once in a generation opportunity to prepare for a future in which, ironically, other parts of the business investment toolkit will become relatively more important. Managed well, we could use these significant resources to ensure sustainable growth in Ireland's business substance, matched by improved public infrastructure, a thriving indigenous sector and improved standards of living for households. However, thus far, we have used the majority of the €14.3 billion corporate tax surprise to fund unplanned Supplementary Estimates. This trend has to stop.  Starting in budget 2020, we will have no choice but to follow through on the promises of previous decades and finally make a concrete effort to grow the indigenous enterprise base. It should include an intense focus on productivity, innovation, skills and helping companies to export early. The prospect of a no-deal Brexit adds significant urgency to this need and must provide a moment of clarity for all policy makers. We must make Ireland a much more attractive country in which to start and grow a business. We must also ensure the enterprise base in the future will be much more balanced than at present. On infrastructure delivery, Ireland has a long history of focusing cuts on productive spending during a downturn. We now have an opportunity to break that cycle and deliver significantly improved quality of life into the future. We strongly believe any additional unexpected windfall in corporate tax revenues in future years should be set aside in a designated strategic investments fund which should be used to guarantee the funding of capital projects included in the new national development plan and other key pieces of national innovation infrastructure and provide much needed funding for the cash starved third level education sector. It is imperative that planned capital projects in the NDP be delivered as quickly as possible and that they do not fall victim to either administrative or process responses to recent high profile project overspends or the re-profiling of capital spending. On the challenges presented by Brexit, it is clear that the risks to the economy and Irish businesses have not gone away. Many IBEC members spent millions of euro in preparing for the March and April Brexit dates. They have incurred significant business costs, many of which were unnecessary. We continue to hope the withdrawal agreement will be finalised and that an orderly Brexit can be achieved. However, businesses must also plan for the worst. They need to continue to make preparations for every scenario. The Government must also do more in order to provide clarity on meaningful mitigation and support measures that would be implemented in order to preserve jobs and enterprises in the event that there is a disorderly Brexit. These measures must be timely and substantive. In summary, business believes budget 2020 will be one of the most important budgets in recent times. It must respond to the exceptional nature of corporate tax trends. This issue for the economy is probably more important than the risks posed by Brexit, to which we might come back over the course of our conversation. We want to see the budget provide for much stronger discipline in current spending to help to broaden the enterprise base and deliver much needed investment in infrastructure, housing, the education sector and innovation, all of which would help to preserve our future growth prospects and national prosperity.
