#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	0	I welcome members and viewers who may be watching the proceedings on Oireachtas TV. On 19 December 2018 the Dáil ordered that the Revised Estimate for Vote 40 - Children and Youth Affairs be referred to the select committee for consideration. After its consideration of the Revised Estimate, the committee will report back to the Dáil. I welcome the Minister for Children and Youth Affairs, Deputy Zappone, and her officials. I thank her for coming before the committee. The proposed format is that the committee deal with the Vote on a programme by programme basis. The Minister will give an overview of the Revised Estimate, outlining pressures likely to impact on her Department's expenditure in 2019. The floor will then be opened to members of the committee to ask questions. I ask them to put their specific questions by programme in order to make progress in an orderly and efficient manner. Members are reminded of the long-standing parliamentary practice to the effect that they should not comment on, criticise or make charges against a person outside the House or an official, either by name or in such a way as to make him or her identifiable.  I remind all attendees to switch off their mobile phones and move them away from microphones as they will interfere with the quality of the recording and broadcast of the proceedings. Members received a briefing document on the Revised Estimate in advance of the meeting. I invite the Minister to make her opening statement.
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	1	I am pleased to discuss my Department’s Revised Estimate for 2019 which provides for a taxpayers’ investment of €1.5 billion, which represents an increase of just under €107 million, or 8%, on the allocation for 2018, following the Supplementary Estimate in December. As a result, my Department will spend €1.478 billion in current expenditure and €32 million in capital expenditure during 2019. Approximately half of the Vote is targeted towards public services that protect children and provide for their welfare. Another significant portion is provided to continue our journey to build an accessible, affordable and high quality early learning and care system. In addition to these areas, my Department’s Revised Estimate for 2019 contains a provision of almost €63.6 million for youth services. These resources will fund youth services throughout the country, including services for those at risk of disadvantage, and help to address some of the remaining challenges faced by LGBTI+ young people. The allocation for youth services represents an increase in funding of €3.4 million, or just under 6%, on the allocation for 2018. Other key items of expenditure include €26 million to meet the costs of the Irish Youth Justice Service, including the operational costs of the Oberstown Children Detention Campus; €19 million to meet the operational costs of my Department; €9.5 million for prevention and early intervention programmes which now include the area-based childhood programme and the prevention, partnership and family support programme; €7 million for the intervention programme for children and young people; €5 million for the Adoption Authority of Ireland; €4 million for the Commission of Investigation into Mother and Baby Homes; and just under €3 million for the Office of the Ombudsman for Children. The prevention and early intervention programmes are now fully funded by my Department following the completion of the welcome contributions made by Atlantic Philanthropies in previous years. The select committee will be aware that the single biggest item of expenditure in my Department’s Vote is the budget of Tusla, the Child and Family Agency. I am pleased to confirm that Tusla will receive additional funding of €31 million in 2019, which will bring its overall allocation to €785 million, which represents an increase of 4% on the allocation for 2018. When Tusla was transferred out of the HSE in 2014 to become a statutory agency in its own right, its budget allocation was €609 million. In the five years since its establishment funding has been increased by 29% to its 2019 level of €785 million. In addition, I am making a further €3 million available to it from my Department during 2019 to fund specific developments in the provision of support for family resource centres and to deal with domestic, sexual and gender-based violence. This level of investment underlines my commitment to ensuring Tusla is properly resourced to meet its mission statement in protecting and supporting the most vulnerable children, young people and families. With this level of investment, there is a strong onus on it to deliver on its ambitious business plan for 2019. I will work closely with the new chairperson of Tusla, the interim CEO and his management team to achieve the outcomes we all want to see from this year’s investment.  On early learning and care services, the international evidence is clear that investment in children during their early years results in long-term gains for them, their families, the economy and society in general. I am particularly proud of the increased resources being made available in 2019 for childcare services which we now call early learning and care services. I am on record as acknowledging that the radical transformation we want to see in the sector cannot be achieved in one, two or even three budgets. I have always said it will take time to correct decades of under-investment. As members of the committee will recall, I received additional funding in 2018 for childcare services by way of a Supplementary Estimate which brought funding levels to more than €500 million for the first time. The additional €59 million to be provided in 2019 brings funding for early learning and care services to just under €575 million. Children, parents and providers are all set to benefit.  The increased resources will allow me to continue to meet the growing demand for universal and targeted supports and enable me to widen the thresholds under the new affordable childcare scheme that I will introduce later this year. Under the scheme’s original policy proposals, income-based subsidies would have been available to all families with a net annual income of up to €47,500. This threshold will now increase by 26% to cover all families with a net annual income of up to €60,000. The scheme’s lower income thresholds have also been adjusted, meaning that maximum subsidy rates will be paid to all families with a net annual income of up to €26,000, whereas the previous proposed threshold stood at €22,700. The increased thresholds will mean that thousands of more families will benefit from the scheme once it is launched at the end of the year and see the cost of early leaning and care services tangibly reduce, resulting in a real impact.  I am planning the phased regulation of school-age childcare services and have set side an additional €450,000 for the Tusla early years inspectorate to enable it to begin to register services with effect from 18 February. This will enable school-age childcare services to access the affordable childcare scheme, help to support children’s safety and well-being and assist in the provision of new school-age childcare places, thus improving parental choice and supporting female labour market activation. Our investment in early learning and care services will help to lay the ground for the exciting opportunities presented by the recently published First 5, A Whole-of-Government Strategy for Babies, Young Children and their Families. 
First 5 will provide every child with a good, strong and equal start and represents a whole-of-government approach, with the objective of streamlining and improving parenting supports provided by a range of Departments and State agencies. I am pursuing some important legislation as a matter of priority. I recently announced my intention to table some important amendments to the Adoption (Information and Tracing) Bill 2016 which was passed on Second Stage in the Seanad some time ago. We are also finalising the text of a Bill to amend the Children Act 2001 that will form the basis for major reform of the guardian ad litem system. I know that the select committee shares my ambition to have these important Bills enacted as soon as possible.  The significant increase in resources in my Department’s Vote for 2019 brings great opportunities for the targeted development and improvement of services. I will work closely with Tusla, the early learning and care sector, my Department and all stakeholders across the wide range of services provided to achieve the best possible outcomes and value for money we can achieve. We have made good progress in recent years and I am determined to press ahead with the agenda I have set out.
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	179	One of our priorities in 2019 is to carry out a detailed assessment of ECCE's impact on groups of children with lower than average enrolment and participation rates. It is also intended to undertake a review of ECCE subject to those findings to consider the need to make changes to the programme itself. The issues the Chairman identifies could be considered there.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	180	It would be helpful to schedule some time at the committee later in the year to discuss the matter, as it is interesting. We might try to slot it into the work programme. In light of what the Minister has said, can the Department produce some figures on the uptake of the scheme, perhaps on a geographic basis? Are there any other measures the Department uses, including socioeconomic or demographic measures? It would be interesting to see that in terms of what is beneficial or not.
#AnneRabbitte	unknown-#AnneRabbitte-party	unknown-#AnneRabbitte-dob	unknown-#AnneRabbitte-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	181	As part of that, is capital funding an issue for some preschool providers who might not have had the space to provide the second ECCE year following the welcome extension of the programme? Has that played a role? I am not suggesting it is a significant role but in certain geographic locations, it has played a part.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	182	I was moving to capital, but the Deputy has asked a worthy question. The affordable childcare scheme is referenced on page 10 of the Minister's opening statement. The Minister said she is planning a phased regulation of school-age childcare services and has set aside €450,000 for a Tusla early-years inspectorate. The Minister said she hoped to begin to register services with effect from 18 February 2019. It is a very welcome step.
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	183	I thank the Chairman.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	184	An area the State neglects in the overall context of childcare provision and early-years education is the tremendous service being provided across the State in after-school care services. We must ensure standards are being adhered to and that ratios, which are not set out, are put in place. We need to evaluate that. While €450,000 has been set aside for the regulation of the sector, what will be regulated in the expenditure of that sum?
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	185	We have regulations. I signed new regulations for the school-age sector. My understanding is that the €450,000 is to assist in the administrative process of providing the information to services on what is going on and encouraging them to sign up to those regulations whereby they will then be available to participate in the affordable childcare scheme and receive subsidies.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	186	It might be difficult for the Minister to recall the following, but one of her officials might be able to support her on it. There was a pilot trial of an after-school care service in County Cork, which a former Chairman of this committee and now Minister of State with responsibility for older people, Deputy Jim Daly, discussed here a couple of years ago. Does the Department have any knowledge of that? It involved the use of a primary school building after school hours to reduce costs to parents and to provide an environment in which a child could do homework, relax and be supported by teachers or suitably vetted third parties. These are the sorts of schemes that are invaluable to working parents up and down the country. My question relates to the fact that I would like to see the State get involved in pushing patrons in particular on schemes like this given that push-back that has been experienced, believe it or not. My view is that we must do as much as we can in the Oireachtas to support parents getting back into the workplace through work activation schemes, in particular young mothers, which would include the State funding and otherwise supporting those nurturing environments. It is something I ask the Minister to consider. There was a trial run somewhere in County Cork and I am interested to hear if the Minister is aware of it.
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	187	We are not sure about the Cork project but we can see if we can get any information for the Chairman. As part of the ongoing work in 2019 on the after-school service, we are looking at the different types of after-school setting that would be possible or optimum. As to what I hear the Chairman say, I am personally in agreement.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	188	In my view, they are State assets and they might as well be used.
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	189	Exactly.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	190	I will move on to the affordable childcare scheme. The Minister has proposed to increase the threshold by 26% to €60,000 income per household for targeted supports to be provided for those not in receipt of social welfare, which is very welcome. The entire programme has, regrettably, taken a little longer than anticipated but it will be a tremendous success in providing supports to low and middle-income families who are not being supported through the social welfare system and are therefore not in receipt of other childcare-related supports. I do not want to diminish the importance of it, but €60,000 is very low. I understand that the Department only has so much money and that the State only has so much money, but the knock-on effect of the threshold being €60,000 is that it is lower than the €70,000 household income of a couple where both earn the average industrial wage of €35,000. As such, the benchmark is €70,000 and €60,000 is, I must admit, a bit disappointing. What is the projected increase in expenditure for the Department if the threshold were €70,000? That would allow the committee's members to consider the threshold in discussions we might have with other Ministers.
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	191	That would be great. The first thing to note is that when we have this in 2019, it will create the platform from which to easily increase thresholds on either side.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	192	I am not dismissing the gift horse. I really am not.
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	193	I know that. It is the first thing to say. The Chairman will also be aware that the €60,000 represents a net figure.We have calculated that, for some families, that can be representative of a gross income of €100,000.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	194	I did not realise that it is a net figure.
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	195	How does one get to that €60,000? One of the factors that is particularly generous in determining the net figure is multiple child deductions. The calculation of a person's net figure is significantly impacted on by having more than one child.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	196	I understand.
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	197	The exact figures are €4,300 to €80,600 in terms of the additional child.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	198	I accept that it changes the dynamic of the conversation when it is a net figure.
#AnneRabbitte	unknown-#AnneRabbitte-party	unknown-#AnneRabbitte-dob	unknown-#AnneRabbitte-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	199	It is welcome that it is a net figure.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	200	We would love to be able to do everything. I do not know how many times I have been asked when we are going to provide tax relief for childcare costs.
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	201	I appreciate that.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	202	Every time I am asked, I defer to this programme and the ambition of the Minister and the Department for what we want to achieve.
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	203	I thank the Chair and others for their patience.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	204	I know that it is coming. It is beneficial for us to know that the figure referred to is net because that makes a significant difference. On the capital expenditure, an issue touched upon by Deputy Rabbitte is supports for childcare providers throughout the State. I would love to be able to tell constituents that we will provide additional supports to increase the number of childcare facilities. The town of Swords is not all that different from Tallaght. Although it is slightly smaller, the issues in the two areas are not that dissimilar. The Minister knows her constituency well, as I know mine. There is a limited number of childcare providers in Swords and parents are limited in their childcare options. Childcare providers with a reputation for quality or in the vicinity of a public park or other services may be oversubscribed. The provision of additional capital supports would have a clear beneficial effect for growing communities such as those in my constituency or the Minister's. Will increased capital expenditure for such services be considered? This falls under subhead B5.
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	205	Our information is that there is no indication of a limited capacity for the early childhood care and education, ECCE, programme, for example. There may be limited capacity in certain parts of the Chairman's constituency and we are always open to finding out about such issues. Pobal and the Department are involved in a significant examination of such capacity issues. There is an issue with spaces for zero to three year olds and that is where the capital investment for 2019 is targeted. In addition, there are some capacity issues in regard to after-school care. That is where capital expenditure in 2019 will be focused for school-age care. If the Chairman is aware of more general capacity issues, I ask him to provide us with further detail in order that we can examine them. We do not want there to be any capacity problems for families anywhere.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	206	I appreciate that. Deputy Mitchell referred to intervention programmes under subhead B8. My colleague, Senator Richmond, has raised the issue of the baby box scheme on many occasions. I only recently became aware of it. It is a great idea, which is being pursued in other European jurisdictions. Is the Department funding that initiative?
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	207	Some €100,000 has been set aside for it for 2019.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	208	Will that cover a full roll-out?
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	209	It will not. It is being rolled out on a pilot basis. What does the Chairman want in the baby boxes?
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	210	That is a good question.
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	211	Does the Chairman think it is a good idea?
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	212	It is a lovely idea. My children are aged five and seven. It would have been particularly interesting to have received such a baby box on the birth of my seven year old at the start of my trial as a parent. I welcome the initiative and I thank Deputy Mitchell for mentioning it. I have no further questions on subhead B.
#DeniseMitchell	unknown-#DeniseMitchell-party	unknown-#DeniseMitchell-dob	unknown-#DeniseMitchell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	213	I am pleased there is an increase in funding for the commission of investigation into the mother and baby homes. I do not have a crystal ball. Does the Minister think the increase will be sufficient to ensure the report will be published next year and that there will be no further delays?
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	214	As I indicated in the Dáil and in reply to parliamentary questions, I had serious conversations with the chair of the commission regarding the full-year extension and asked whether we can be guaranteed that we will receive the report in February 2020. I was assured that will be the case. The resources are there; the delay is not about money.
#AnneRabbitte	unknown-#AnneRabbitte-party	unknown-#AnneRabbitte-dob	unknown-#AnneRabbitte-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	215	Funding for the programme for peace and reconciliation has increased substantially. Any increase is always welcome. Is there a plan associated with the increase, particularly in light of everything that is going on at the moment? On the previous occasion she appeared before the committee we discussed what she did in Croke Park and what was done in Newry. Are there planned events under that programme or something in the pipeline that she wants to share with us?
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	216	That is a good question. The increased allocation of €1.2 million relates to projected expenditure under the Special EU Programmes Body. New projects will become active throughout 2019. The Special EU Programmes Body expects to launch nine PEACE IV projects and I have begun to receive invitations for those.
#AnneRabbitte	unknown-#AnneRabbitte-party	unknown-#AnneRabbitte-dob	unknown-#AnneRabbitte-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	217	That is welcome.
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	218	The four target areas of intervention are shared education, children and young people, shared spaces and services and building positive relations at local level.
#AnneRabbitte	unknown-#AnneRabbitte-party	unknown-#AnneRabbitte-dob	unknown-#AnneRabbitte-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	219	That is very good.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	220	I welcome the movement by the Department with the assistance of the Attorney General on the Adoption (Information and Tracing) Bill 2016, which is currently before the Seanad. Will that Bill be passed shortly, which I know is the ambition? Will the additional sums provided to the Adoption Authority of Ireland be sufficient for it to fulfil its role when the Bill is enacted? Will any other State anchors assist in that work?
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	221	There is certainly enough money for 2019. Additional resources may be required under the Estimates process for 2020. That is probably when the measures outlined in the Bill will be rolled out and, at that stage, their impact will be determined.We would support Tusla in that regard as well.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	222	An additional sum of €200,000 was provided to Scouting Ireland recently for the purposes of procuring a safeguarding specialist. What subhead did that money come from? This was an increase in funding. Is it 2018 or 2019 money? It was allocated in February but it has not been drawn down yet. I ask the Minister to provide more information on that.
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	223	It is part of the youth organisations and services money for 2019.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	224	2019?
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	225	Yes.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	226	So it is extra money.
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	227	It is within the overall subhead.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	228	It is not extra money. It is money that has been reallocated-----
#AnneRabbitte	unknown-#AnneRabbitte-party	unknown-#AnneRabbitte-dob	unknown-#AnneRabbitte-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	229	It is extra for Scouting Ireland.
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	230	Exactly.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	231	It is extra for Scouting Ireland but it is within the Department's envelope.
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	232	Yes.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	233	Members referred earlier to legal fees under programme C. I reiterate that we would like a breakdown of that because it would be beneficial to the members to know where the money is being spent. Tusla officials and the Secretary General of the Department, Dr. Lynch, will be before the Committee of Public Accounts at the end of the month. Dr. Lynch will be delighted to hear that I will be the lead questioner on the expenditure. These are areas on which I will look for further information and it would be helpful if it could be provided before the end of the month so that I can avoid unnecessary questions. In the context of the increases in expenditure by all Departments, the increases in our population and our static birthrate, the Ombudsman for Children facilitates Tusla and the Department in fulfilling their various statutory obligations. Is there any scope for additional support to be provided to the ombudsman's office to assist it in carrying out its challenging role, in conjunction with Tusla? The amount of being provided to the office is relatively small. I wonder if that office is being resourced sufficiently. This matter has been discussed at the Committee of Public Accounts in the past. Last year, there was a debate on the issue among some Members who are not members of this committee. I ask the Minister for her views on that.
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	234	That is an excellent question, grounded in a helpful rationale. The 2018 outturn was €198,000 below allocation. This was due to the office not having a full complement of staff in situ for the entire year. Regarding the increase for 2019, it is my understanding that it has been welcomed and accepted as what is required for the year in terms of the capacity of the office growing.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	235	I wish to go back to legal services briefly, as another question has just occurred to me. The Minister mentioned €900,000 in the context of subhead C3.
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	236	That is for the Department.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	237	A lot of that money relates to historic matters. Does the Minister expect that there will be a decrease in the near future in that area?
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	238	We expect that because the provision is largely earmarked to meet the emerging costs relating to legal challenges.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	239	Does the Department or agencies under its remit have anything to do with any of the inquiries that are ongoing, in terms of funding them?
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	240	Just the Mother and Baby Homes Commission of Investigation
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	241	That is the only one under the Department's remit. The others are under a different Department.
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	242	I am sure the Chairman appreciates that by their nature, legal costs are difficult to estimate in advance. That said, we need to prudently plan and to make adequate provision for anticipated legal costs.
#AlanFarrell	unknown-#AlanFarrell-party	unknown-#AlanFarrell-dob	unknown-#AlanFarrell-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	243	I understand that. That concludes own questions. Do members wish to comment or ask questions on the overall budget for the Department and its agencies?
#AnneRabbitte	unknown-#AnneRabbitte-party	unknown-#AnneRabbitte-dob	unknown-#AnneRabbitte-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	244	Many reviews are under way, with a view to the production of reports. That costs a lot of money. Given the number of reports produced, one wonders how much of their recommendations get adopted and used. This is only a comment and not a criticism. We spend a lot of money on reports and so on and, at the same time, €1.5 million will be allocated to family resource centres. Money is spent well by the Department and I compliment the team with the Minister today. We must acknowledge the good work that is going on. However, sometimes reports are produced but are not followed through. I like reports to be started and then finished.
#KatherineZappone	unknown-#KatherineZappone-party	unknown-#KatherineZappone-dob	unknown-#KatherineZappone-constituency	speech	unkown-language	2019-03-06 00:00:00	Estimates for Public Service 2019	245	I thank the Deputy for her kind words. I am privileged to work with such great officials. In terms of reports, evaluations and analyses, a large part of the responsibility of the Department lies in the early years sector and all of that work directly influences how we move forward on everything we are doing. On Tusla, it is harder for me to say directly but what we decide on oversight or what we require, supported by my officials, from Tusla, makes a difference in the direction of the reform programme that it is on.
