#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	0	I welcome the Minister for Justice, Equality and Law Reform, Deputy McDowell, and his officials to the meeting, the purpose of which is to consider Committee Stage of the Civil Liability and Courts Bill 2004. It has been suggested that we should try to finish by no later than 5 p.m. Is that agreed?
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	1	What will happen if we do not finish by that time?
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	2	We need to finish the Bill today. At what time will we return if we do not finish by 5 p.m.?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	3	We should aim to finish by that time.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	4	We will aim to do so but should make provision in case we do not.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	5	I am prepared to join in that aim.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	6	If we do not finish by 5 p.m., we can re-examine the matter.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	7	The suggestion is to leave it open. We will endeavour to finish by 5 p.m.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	8	Since brevity is the soul of wit, we should be brief.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	9	If I try to push them along, members will know it is with the intention of finishing before 5 p.m. Is it agreed that we will review the matter as we approach 5 p.m.? Agreed.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	10	Due to administrative difficulties in my Department, our amendments to section 36 have only been——
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	11	On what page?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	12	They are not there. I have sent copies of the proposed amendments to the Clerk to the committee and Opposition spokesmen in order that they will understand what we intend to do with regard to the  in camera rule. Because of a glitch yesterday, we were unable to get them to the Bills Office in time for inclusion in the approved list of amendments.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	13	Does the Minister have a draft of what he is proposing?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	14	I do and would like everybody to have it.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	15	Is the Minister proposing that we discuss them on Committee Stage or flagging them for Report Stage?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	16	I will do whatever the committee is agreeable to. At the very least, I wish to flag them for Report Stage. If this meets with approval, we will discuss them on Committee Stage.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	17	Perhaps we will deal with them later because spokespersons have not yet received a copy.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	18	I will be introducing an amendment on Report Stage which will deal with the commencement date of the Bill's provisions. The aim is to commence as many provisions as possible without the need for a commencement order. The amendment will seek to narrow the delayed commencement to as few provisions as possible.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	19	Can the Minister explain the technicalities in this regard?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	20	Section 1(2) effectively gives me free reign to commence virtually any provision whenever I want. I hope to amend this section on Report Stage to make it clear that certain provisions will commence on the passing of the Bill and will not rely on me to make commencement orders.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	21	Can we underline the Minister's name when it is included in the legislation?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	22	With the reshuffle coming up, I would not want to do that.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	23	We have failed so often in the past.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	24	Is there a message in that? The press should take note.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	25	Amendments Nos. 2 and 3 are consequential on amendment No. 1 which is in the name of the Minister. Therefore, amendments Nos. 1 to 3, inclusive, may be discussed together by agreement. Is that agreed? Agreed.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	26	I move amendment No. 1:
In page 6, subsection (1), line 26 to delete ", for".These are technical amendments purely to rectify a drafting point which emerged.
In page 7, lines 43 and 44 in page 8, line 1 to 4, to delete paragraphs (a) to (c) and substitute the following:"(a) the addition, at the end of subsection (1) of section 3 of ‘, where the cause of action in one arising out of the provision of any health service to a person, the carrying out of a medical or surgical procedure in relation to a person or the provision of any medical advice or treatment to a person, and after the expiration of two years from the date on which the cause of action accrued or the date of knowledge (if later) of the person injured in all other actions claiming damages in respect of personal injuries’,(b) the addition, after ‘three years’ in subsection (1) of section 4 of ‘, where the cause of action is one arising out of the provision of any health service to a person, the carrying out of a medical or surgical procedure in relation to a person or the provision of any medical advice or treatment to a person, and after the expiration of two years from the date on which the cause of action accrued or the date of knowledge (if later) of the person injured in all other actions claiming damages in respect of personal injuries’,(c) the addition, after ‘whichever event first occurred’ in subsection (1) of section 5 of ‘, where the cause of action is one arising out of the provision of any health service to a person, the carrying out of a medical or surgical procedure in relation to a person or the provision of any medical advice or treatment to a person, and before the expiration of two years from the date when he ceased to be under a disability or died, whichever event first occurred, in all other actions claiming damages in respect of personal injuries’,”.This is one of the outstanding issues causing problems. A reduction in the period of limitation from three years to one was proposed. However, as a result of the Minister's acceptance of our amendment in the Seanad to divide the difference, it has been left at two years. In the main, this is broadly agreed to as the correct balance between the rights of claimants and those of defendants. However, there is still a strong case to be made in respect of workplace accidents where there is a view on the part of insurers that even the figure of two years is a little high.The main outstanding issue is in respect of medical negligence. Representations were made to me and, I have no doubt, others. From what I have read about the issue there seems to be general acceptance that medical negligence claims fall into a separate category from ordinary personal injuries claims. There is a variety of reasons for this. It is a matter of the trust a person has in his or her doctor and the fact that if problems arise, one's main concern is to work with medical personnel to find a solution rather than thinking of claims. If efforts are made to remedy a medical or surgical error, the process can take a long time.People have enormous confidence in the medical profession which is mostly fully justified. While there may be complaints about the health service and public facilities, there is no doubt that those involved in the medical area have a proud record. When a problem emerges, one must go through the process of trying to find a remedy, coming to terms with it and finding an explanation. This case has been adequately made by the various organisations with an interest in this area. The organisation Patient Focus, in particular, has made its views known because of its involvement in the recent case of the Drogheda obstetrician and the position of some of his patients.Does the Minister accept, as most others do, that medical negligence claims fall into a different category? If so, can we provide for a more balanced way of dealing with this area? I accept that the time limit of two years represents a balanced solution in the case of ordinary claims but if medical negligence claims fall into a different category, the fulcrum moves and the balance becomes different. This is the point of view from which I bring forward my proposal. I do not do so in the sure and certain knowledge that it is the best answer but it is an effort to present an approach that might provide a solution to one of the few remaining controversial issues arising from the Bill.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	40	Amendment No. 17 attempts to do more or less the same thing. It would provide that amendments affecting this section would not apply to actions for personal injuries arising from medical negligence or other actions falling outside the jurisdiction of the Personal Injuries Assessment Board or actions for personal injuries which are so serious as to significantly impair the plaintiff's capacity to institute proceedings within two years from the date of the incident concerned.The Law Society has specifically requested that we mention the area of medical negligence in which the circumstances can be of enormous complexity and also in which there can be catastrophic injuries from which an individual may not have recovered sufficiently after two years to contemplate bringing proceedings. It is one area that seems not to be dealt with by the changes the Minister has introduced. Many of us agree that the change from three years to two is probably a good compromise in trying to strike a balance between the time limit sought by the insurance industry and the current time limit of three years. The insurance industry would prefer that there was a time limit of one year for everything while the legal profession would prefer a time limit of two or three years.There are arguments on all sides. Obviously, we should not have cases being dragged out forever — this is more expensive and takes up time. Cases should be dealt with as quickly as possible which is the intention of the legislation. However, there are instances of negligence in which there are complex medical issues involved. It is not the same as an ordinary workplace accident, for example. If one falls in the workplace and is taken to hospital straightaway, the timescale is very short in terms of initiating a case. However, for cases with clinical implications one could find oneself unable even to begin the process of initiating procedures. The medical fall-out from an injury might not even be known for a period of time. In such a case it would be reasonable to revert to the current provisions, with the Statute of Limitations continuing to operate at three years, while in all other instances it should operate on the new timescale of two years. This would probably be the most appropriate course of action. The insurance industry would like to see matters speeded up: in fact it would like to see a time limit of one year in all cases. However, that would be too crude. This degree of flexibility would benefit the legislation.
#PeterPowerFF	unknown-#PeterPowerFF-party	unknown-#PeterPowerFF-dob	unknown-#PeterPowerFF-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	41	Deputies O'Keeffe and Costello have proposed amendments dealing with the issue of the Statute of Limitations, an aspect of the Bill about which I spoke on Second Stage. I commend the Minister for taking on board the persuasive arguments made by many, not just on the professional side. I commend the Law Society for carrying out its functions as a representative body in a reasoned way. It let the arguments speak for themselves. I refer to the reduction in the time period after which the Statute of Limitations applies from three years to one.On Second Stage I asked that the Minister reflect on all the contributions made in the Chamber. I would be interested to hear the results of this. Subject to his opinion, I am inclined to agree with Deputy O'Keeffe's general assertion that medical negligence claims constitute a special category of claims. In ordinary claims one knows almost immediately that there has been an accident, who the prospective defendant is and the nature and type of injury sustained. However, medical negligence claims cannot be easily distinguished on these three grounds. In such cases it cannot always be determined immediately that there was negligence. If there is a car crash, everybody knows instantly that there has been an event from which a negligence case may arise and who caused the negligence immediately or within a short time. One also knows quickly that there is an injury and its extent. However, because of the nature of medical negligence incidents the claimant does not know straightaway that he or she has suffered an injury, does not know who caused it and the extent of the injury. If we accept Deputy O'Keeffe's general assertion that these claims constitute a separate category, we must consider what rules should apply.We should consider extending the limitation period or, if we do not extend it by the arbitrary time of a year, or 400 or 500 days, should we not consider devising some mechanism to address any injustice caused by the alteration of the limitation periods, or the defined period of limitation in cases of medical negligence? If that causes injustice in certain cases, there should be some mechanism to redress it.On Second Stage I suggested that the Judiciary be granted some discretion to permit a separate case to be brought, apart from the main action for negligence, which can deal with the Statute of Limitations alone. Medical negligence cases can be complex and long, with expert witnesses on all sides and counsel arguing fine points of law, for example, on causation, and whether, if there was negligence, it caused subsequent serious injury. Those actions can run for many weeks. The time periods in issues of justice can cause injustice. Justice is the issue we should address.I know of a case which is not yet resolved involving a 43 year old male in Limerick who has been badly damaged through the alleged negligence of a practitioner. His spleen was removed when he was 12 years of age, but in those days when people came out of hospital, they put up with their lot. That attitude does not prevail today. For the past ten years this man's health has deteriorated seriously. When his medical history was examined the question arose of what happened and, over the course of examination, it emerged that removing his spleen may have been the wrong thing to do at the time. Medical opinion suggested in a general way that the man's serious health difficulties might have begun 30 years ago. Now he is on notice that this could have been caused by negligence and the clock started to tick just over three years ago because the Statute has expired in his case. He has no idea who to sue. He does not know what surgeon performed the operation or who advised that his spleen be removed because that might have been a different person. Many of the people are retired and the records in the hospital are almost non-existent.This is a difficult case and we all know the mantra that hard cases make bad law. If the law as proposed here had been enacted over a year ago, the man would have no cause of action. Do we need to cater in some other way without reference to time for such special cases of real injustice involving no fault on the part of the claimant or the plaintiff?
#MarieHoctorFF	unknown-#MarieHoctorFF-party	unknown-#MarieHoctorFF-dob	unknown-#MarieHoctorFF-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	42	This section is quite controversial. I met the Tipperary solicitors' association to hear its concerns about some aspects of the Bill. I welcome the compromise initiated by the Minister when the Bill was in the Seanad. It would not have worked with the original one year deadline where there was a five car pile-up and records of injuries had to be obtained and the various solicitors dealt with. In medical negligence cases it is difficult to access hospital records, and medical reports on the alleged negligence of an Irish practitioner must be supported by reports from an English practitioner. Communication is difficult and two years is the minimum time in which this can be done.I support Deputy Power's proposal because otherwise people would have no option but to beat the deadline and would be involved in cases when it was not necessary. While we seek real justice for those who have been offended we must ensure that fair justice is provided. I welcome the Minister's comments. One can see the concerns that exist and we know that the time limit is three years. I am pleased that the Minister has changed the provision to two years and not one year as was originally proposed.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	43	I read the submission from the Law Society on this amendment. I agree with the paragraph which encapsulates the problem to the effect that in serious and complex cases, it may not be feasible to get expert reports within two years of the incident occurring. This could place a solicitor in the invidious position of having to issue proceedings to protect client interest but possibly in a way that runs counter to judicial views of best practice. To guarantee or respect the rights of his or her client, a solicitor would have to lodge proceedings and may be too early, especially in medical circumstances. One needs only look at the developing cases against Our Lady of Lourdes Hospital in Drogheda to see that extra time is required for them. In England there are separate rules for medical negligence claims but I do not know what the Statute of Limitations is on those cases.If a person awaiting the decision of the Director of Public Prosecutions on whether to initiate criminal proceedings wanted to pursue a civil claim for personal injuries, for example, in a rape or assault case, and the DPP decided not to proceed, would the time within which the civil proceedings could be entered into be considered to have lapsed or would it be measured from the date of the DPP's decision? A problem arises if the DPP does not announce that a finding has been made.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	44	When the Bill was introduced in the Seanad, the one year limitation period proposed by the Motor Insurance Advisory Board was considered too severe. In the course of the Seanad debate, the question of medical negligence was used as a battering ram to move me away from the one year proposal. The more I considered it, the more certain I was that the arguments were correct that it would be wrong to confine medical negligence cases to one year. I was subsequently confronted with introducing a differential statutory period for medical negligence and other cases involving health service provision. This area does not just cover medical negligence but other issues such as non-treatment.From my experience as a legal practitioner, even if the statutory limitation period were 36 months, lawyers would still find themselves under the same pressures as under 18 months. Any cut-off point in complex litigation is always difficult to deal with due to possible difficulties in assembling a case. Many practitioners have been sued for missing the three-year period deadline because of being unable to get on top of the complexity of the case or identify the proper parties to sue.The law in this area was liberalised only recently. I remember the late Mr. Justice Niall McCarthy's lectures where he preached and inveighed against the injustice of the law as it used to be; that one could lose one's right of action before one knew one had it. The law was changed to provide that the date of knowledge or the date of accrual, which ever was later, is the date from which the clock starts ticking. In medical negligence cases, it is not merely a matter of sympathy where one went into hospital, had an operation, felt dreadful for six months and knew the name of the surgeon. That does not set the clock ticking in a medical negligence suit. It is the point at which, with reasonable care, one became aware that what was done was medically negligent. There is an added ingredient that one must have knowledge that there was a departure from the standard of care that was owed. The law is objective and is not entirely subjective. A claim cannot be made ten years later because the person did not realise their grounds for action. The law now is objective in that a responsible person taking reasonable steps in the circumstances to ascertain the facts would have come to the conclusion that they had a cause for action. That is the new test.Do we amend the law again to divide personal injuries actions into two categories? Do we have a separate category for medical negligence, using Deputy Jim O'Keeffe's wider term, arising out of the provision of any health service to a person, a medical or surgical procedure or the provision of medical advice or treatment to a person? I reflected carefully on this and it is not as easy as members might think. Frequently a single incident has several consequences. For example, where a person is knocked down and breaks a limb, he or she is brought to hospital and treated, either correctly or not. It may happen some months after the injuries have settled that he or she should have been warned that the bone had settled in the wrong position, that there should have been an X-ray follow-up and, had he or she been properly advised, a new treatment to mitigate the effects of the accident should have been given. There is a series of single incidents that lead to a multiplicity of claims.I am concerned that, if the two year limit were to be imposed but it would be extended to three years where an additional claim for medical negligence would be made, a claimant would be tempted to allege that he was badly treated. In turn, he would launch a joint action against the original motorist and the doctor, claiming that between them his injuries resulted in a limp. Mixed claims would be difficult to disentangle.Defensive medicine is also damaging to the national interest. Claiming that the boat must be put out for victims of medical negligence because they are a special category ignores that we want doctors to treat people in an effective and efficient way. It is not a public policy aim to encourage medical negligence claims and put them into a wholly different category from ordinary negligence claims. It is never pleasant to be on the receiving end of a professional negligence claim. A doctor, in working out what went wrong, will have to recreate the situation from the patient's treatment notes to determine if care was adequate. On public policy grounds, I am not as sympathetic as most Deputies are to free range for medical negligence plaintiffs. I tend to believe that the pendulum may have swung too far in favour of liability. If one has a case in medical negligence, then bearing in mind the new law and the new time period which starts at the point of knowledge, which is quite generous in its own way, two years should be sufficient for people with claims against doctors to have those claims articulated, put in writing and commenced.Deputy Power mentioned the case he was familiar with in Limerick involving a person aged 43 now suffering potentially as a consequence of a procedure carried out on him when he was aged 12, which is 31 years ago. The Deputy made the point that many of the principal actors are now retired and some could be dead. Without being unduly clinical, so to speak, if the defendant dies, then that is the end of the matter in many cases. If a general practitioner mistreats a person and he or she dies subsequently, that is the end of the matter. It is too late to claim negligence a year after the death. The case is gone. There are all sorts of arbitrary aspects if one introduces arbitrary rules, but the advantage of such rules or definite rules with regard to limitation is that people know clearly when the letter arrives from the opposing side that a cast is statute-barred and cannot proceed any further.Deputy Power makes the other point, for which I have sympathy, namely, that it would be nice to create a jurisdiction for the court to qualify the absolute periods under the Statute of Limitations where a serious injustice arose. I am not quite clear whether he is proposing that generally or with regard to medical negligence. That would defeat the purpose of a Statute of Limitations because it would mean that people would be sucked into litigation and arguing whether there were special reasons or a special injustice or whatever. If one creates that jurisdiction for the courts to circumvent the strict limits laid down in law, the defendant must argue that case, finance its argument and take on the whole business of going to court to argue the issue. I am not personally convinced that such a jurisdiction, although at one level it sounds attractive, would make for a fairer law in the long term. One must go back to the judicial, legal and claims ethos which we have. If one begins to open loopholes or create fuzzy areas on the edge of law, all our experience to date has been that this has tended to be interpreted constructively, if I can use that phrase, by the courts to aid the plaintiff rather than the defendant. That is something we should bear in mind.Deputy Ó Snodaigh asked me with regard to the general issue — I presume it was not medical negligence he was concerned about — whether the fact of a criminal proceeding being instituted or not would affect the Statute of Limitations period. That is irrelevant. If one is assaulted by a bouncer in a pub and the Director of Public Prosecutions decides to prosecute or not, under ordinary law time runs against the plaintiff from the day of the assault. What the gardaí, the DPP or anyone else chooses to do with regard to the assault is irrelevant to the time period.Regarding the example given by Deputy Power involving a 12 year old and regarding perinatal one year olds who are frequently the subject of medical negligence cases, they have in effect 18 years to make a claim, as I know from many cases in which I was involved. It may be that in a very exceptional case, such as the one noted by Deputy Power, even though the child was presumably under the custody of parents, nobody guessed that something had gone wrong while the child was aged between 12 and 21. The upper applicable age now is 18. In our system the dice are loaded in favour of the plaintiff, particularly juvenile plaintiffs. They normally have a substantial amount of time to decide whether damage has been done to them. Regarding people whose minds have been affected or whose injuries have physically prevented them from putting forward a case for themselves, the clock also stops with regard to them.The Statute of Limitations is subject to a common law rule that fraud as used in limitation, which is not the same as fraud used in general law, also applies. That means that, for example, if I as a legal or medical practitioner act negligently and do something to conceal my negligence from the plaintiff such as burning files or destroying records, or if I give misinformation, put the person on the wrong track or do anything which in effect amounts to deception of the patient, or if I in some way cause the person to be deceived or kept in ignorance as to the right of action that person might have against me, then on equitable principles I am not entitled to invoke the Statute of Limitations.We then come to the subject matter of the points made on radio today by Patient Focus, namely, whether I should create a second category where three years would remain the limitation period. On reflection, my view is that it would not improve the law and would in mixed cases introduce a serious complication. One would know one had a case against the driver of a car that knocked one down, but one could still be debating whether one had a case against the doctor who did not properly fix plates in one's broken leg, or whatever. As different limitation periods would apply to different parts of the same action, that would only complicate the law. Although I see the force of the arguments, I remain unconvinced that I should divide personal injuries into these two categories. The Law Reform Commission is considering all this as part of its work programme. If it comes to a persuasive view that I should create two categories, I will be happy to do so.The best thing to do is to keep the limitation period generally understood among the legal profession as being two years from the accrual of the cause of action or the date of knowledge, liberal as that may be, and that the same period of time applies to personal injuries caused by medical or ordinary negligence. Legal practitioners confronted with medical negligence claims would then know that when a client enters the office, that that is the date they must deal with and not some other date.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	45	The issue is fairly clear. The Minister has considered the matter carefully and some of his arguments are quite persuasive if one looks at the issue from the point of view of public policy. Along with some of my colleagues, including Government backbenchers, I am trying to find a balance which is fair and just and will ensure that no injustice will be done to people with genuine claims. The ground rules are fairly clear. We do not want fraudulent claims but we want to ensure that genuine claims are not excluded by what in certain circumstances might amount to an arbitrary time limit.One can argue this both ways. It is fair to point out that even though the Minister is reluctant to divide medical and clinical negligence claims from other personal injuries claims, that division has already been made in the Personal Injuries Assessment Board. Such claims cannot be brought before it. An unusual consequence of that is that the times are frozen when one goes to the PIAB and therefore added on to the normal limitation time for an ordinary personal injury claim. It is not there for a claim for medical or clinical negligence. We end up with the unusual situation that, in practice, the time limit for those claims, which we all agree are complex and should at least be looked at carefully and separately, is shorter than for any other claim. That is an inverse argument, but it is of some relevance.If the Minister has not opened the back door, there is the crack of a window. He has referred to the possibility of the Law Reform Commission producing a new recommendation, and perhaps he has touched on the possible routes ultimately to deal with this. He talks about the court finding in a matter of principle that an injustice has been done for some reason. The reason he quoted was one of fraud. Perhaps that route might be pursued from the point of view of a recommendation from the Law Reform Commission.If that crack were widened a little, that might resolve the kinds of concerns we have. However, at the moment, I have to assume that the Minister has weighed up the present situation. He feels that, having gone from one year to two years, that should be the limit prescribed in the Bill. As going over the course again will not change his mind, I propose to put my amendment to a voice vote.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	46	The Minister has gone into detail explaining his position. I have some sympathy with the desire not to create a second category of medical negligence. It is not necessarily along those lines that we will be looking. Medical negligence happens to be the form of personal injury with the greatest complexity and it is quoted more often. However, I see that there would be a problem in creating a separate category of medical negligence. My concern is more regarding the significance of the complexity of the injuries and that that would incapacitate a person from acting within the two-year period. Knowledge is one thing, but capacity is another. I am not sure how the Minister can respond to that if someone were so significantly affected by whatever injury he or she had received that it limited the capacity to act and institute proceedings. The term "accruing from the date of knowledge" is not very helpful in such a situation, since knowledge is not much use to a person who does not have the physical capacity to begin the process. My amendment specifically refers to that to ensure that a patient would have recovered sufficiently to have the capacity to begin the process rather than just the knowledge of it.All the information supplied to us by the Law Society and other legal bodies and patients' groups interested in this matter, as distinct from the insurance companies, has referred not to four or five years but three. What problems have been experienced in the existing situation? Are there statistics indicating that one could make a case that there are some severe problems that have been affected by the existing statute of limitations?
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	47	The guarantee of the highest standard of medicine and medical care is not served by our cutting the limit for medical negligence cases under the statute of limitations to two years. We should retain the current figure. The Minister spoke of slipshod and low standards of medicine. The way of guaranteeing improvement is to leave the figure at the current level so that the medical profession knows that it is open to such claims. It should also know that any fraudulent or wrongful claims will be rigorously fought and defended on its behalf. That needs to be done and this legislation is intended to tackle some of that claim culture and the fraudulent claims that have been made and have tied up the court system. That aspect is to be welcomed, but it should not be to the detriment of patients who would hope, after they discover that something is wrong, sometimes two or three years down the road, that they would not be left out because they have not managed to get their act together. They will have been too worried trying to sort out medically whatever the problem is without having recourse to the law.The other point I raised was that, once the incident occurs, the clock is ticking. Most people would prefer to see the State deal with wrongdoing. The problem I see if one cuts back the statute of limitations to two years is that some of the cases will not have been completed within that period because of delays in the courts. If one depends on the DPP, it can sometimes take six months or a year for a decision to be made and court proceedings to start. By cutting back the limit to two years, one will end up with solicitors advising clients who have been assaulted, raped or whatever not to depend solely on the State to take the case but also to initiate civil proceedings against the individual to cover both ends. We will end up with two cases running concurrently, with civil and criminal proceedings, thereby adding to the workload. I do not know how that could be done, but while criminal action is being considered, the statute of limitations period should be suspended until a determination has been made, whether by the court or the DPP, allowing people to initiate civil proceedings if they felt wronged. It is not an action that people take lightly, especially against abusive people in cases of assault.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	48	We have given a great deal of time to this series of events.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	49	I will be brief.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	50	I ask the Minister to be concise in his response.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	51	I will be very concise. Deputy Costello asked about the number of claims that fall into the various categories. The vast majority of claims are commenced within two years, with the exception of those by people such as disabled children, who can bring claims at a more leisurely pace. On Deputy Ó Snodaigh's point, I will take a typical example. Suppose that someone were beaten by a policeman and waited until his trial before commencing proceedings. If the policeman were acquitted, does that change the person's mind about whether he or she should bring a civil claim? Second, if the policeman is convicted, why should the person not have had his or her claim out there all the time, moving along, ready to be brought within the two year period? There is not much interaction between civil and criminal claims.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	52	I move amendment No. 8:
In page 7, paragraph (a), line 43, to delete “two” and substitute “2”.
