#MichaelMoynihan	unknown-#MichaelMoynihan-party	unknown-#MichaelMoynihan-dob	unknown-#MichaelMoynihan-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	0	The question relates to the future of the Irish post office network. Is the Minister concerned about the movement to e-payments by the Department of Social Protection? What plans does the Minister have to guarantee the future of the Irish post office network?
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	1	There is no Government plan to close post offices. The decline in post office numbers has, in fact, been arrested. Figures in the Grant Thornton report commissioned by the Irish Postmasters Union show that, although there were 197 closures between 2006 and 2010, from the end of 2010 to date there have been 17 closures. Reference was made to the business carried out by An Post for the Department of Social Protection. The new six year contract to handle social welfare payments, which was recently won by An Post, is good news for the post office network. Securing the future feasibility of the post office network in the longer term will not be achieved by restricting individual access to e-payment solutions. Rather, the post office network must continue to modernise, as it is doing, to provide the services that its customers require. An Post has undertaken a programme of capital investment especially in the computerisation of the post office network, including the automation of all post offices. As a result, the post office network stands well positioned to become the front-office provider of choice for Government and the financial services sector for both electronic transactions as well as the more traditional over-the-counter transactions. Naturally, any such developments would have to be subject to public procurement requirements, as appropriate. An Post has made considerable progress towards diversification with its enhanced arrangement with Aviva for the transfer of Aviva Ireland's branch office personal business insurance business book to One Direct.The opportunity to pay local property tax through the post office network has also been secured. It is also important to acknowledge the responsibilities of postmasters themselves to develop new ways of meeting customers’ needs at the post office counter. I look forward to hearing what the Irish Postmasters Union considers its members can achieve at a meeting I am due to hold with the union soon.
 Additional information not given on the floor of the House
 I welcomed the fact that the Government has agreed to my proposal for a whole-of-Government consideration, encompassing central and local government and the wider public service, of the nature and extent of services that can be provided to the public using the post office network as a front office of Government. This whole-of-Government analysis will be undertaken in the first instance by the Cabinet committee on social policy with a view to a report to Government by that committee. This will afford an opportunity for a holistic review of the range of services which could be provided by the post office network and could perhaps yield synergies among the different agencies. The Cabinet committee on social policy is the appropriate vehicle for dealing with the whole-of-Government approach required for the future of the post office network.
#MichaelMoynihan	unknown-#MichaelMoynihan-party	unknown-#MichaelMoynihan-dob	unknown-#MichaelMoynihan-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	2	The importance of the post office network cannot be overstated. The Irish Postmasters Union is very concerned about any threat to post offices, including issues concerning their closure. It is time we examined the post office network, which is a trusted high street brand. Like other public services, including the ESB, there is a public service obligation to maintain the network. We must challenge An Post because for far too long the line has been that the company is a commercial State entity which must conduct its business commercially. If we are serious about maintaining the post office network, both in urban and rural areas, there should be an obligation on An Post to maintain the network. That should be written into the memorandum to An Post, so that it would have to maintain the network like the ESB and other State companies. That would force An Post to find products for its market. Over the years, we have had debates on what services the post office network should provide.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	3	I will come back to the Deputy for the next reply, but I must now call the Minister.
#MichaelMoynihan	unknown-#MichaelMoynihan-party	unknown-#MichaelMoynihan-dob	unknown-#MichaelMoynihan-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	4	It is important to place an obligation on An Post to maintain the network.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	5	I agree with Deputy Moynihan's disposition towards the importance and value of An Post. However, the Irish postal service is a network of commercial enterprises that are subject to EU competition law, so there is no avoiding that. I do not disagree with the sentiments that Deputy Moynihan has expressed but in his question he asks about my plans to guarantee the future of the Irish post office network. Since coming to office, I have taken a number of measures to arrest the decline and rate of closure. I gave the figures earlier but I cannot give a guarantee because public procurement and EU competition law apply. That basic point must be understood because we are not going to have some deus ex machina entering from stage-left that can wave a magic wand and say that EU law applies, but not to the Irish post office network. The Cabinet sub-committee on social policy is examining what can be done on a whole-of-Government basis but that, too, must be responded to by the Irish postmasters themselves in terms of innovative ideas. These include creating new products and services that, consistent with EU law, will enable the post office network to be used as a front-of-office facility for the provision of Government services.
#MichaelMoynihan	unknown-#MichaelMoynihan-party	unknown-#MichaelMoynihan-dob	unknown-#MichaelMoynihan-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	6	Can some obligation be put on An Post to maintain the network? The ESB is a case in point - it is a commercial semi-State company but is obliged to maintain networks in every community. Is it not time to be realistic? It is 23 or 24 years since the "Save our post offices" campaign began, yet the post office network has been steadily eroded. When a post office closes, the community closes also. Is there a possibility that under EU and domestic law we can push An Post to maintain the network which will then become the Government office in a community? It is high time we dramatically challenged what is there at the moment, otherwise I fear for the future of many post offices.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	7	The universal service obligation stands. It is Government policy and we have reflected that Government policy at EU level, which is that the universal service obligation should apply and continue to apply. It is no longer possible, as a member state of the European Union, that any Minister or anyone from any side of the House can prescribe that in future the post office in whatever town or village has the exclusive right to be the front office for government services, irrespective. It was necessary to go through a public tender process to hold on to the social welfare contract. Happily, this happened last year. However, these services have to comply with EU procurement law but this compliance allows for many things to be done. I do not know of any other organisation that has almost 1,150 retail outlets scattered throughout the length and breadth of the country. I will welcome any input I receive not only from Deputy Moynihan and his party but from any other colleagues in the House. I will bring any such proposals which are innovative and feasible to the Cabinet sub-committee dealing with this matter.
#MichaelColreavy	unknown-#MichaelColreavy-party	unknown-#MichaelColreavy-dob	unknown-#MichaelColreavy-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	8	I wish to take a couple of seconds to vent my frustration. Because of the rules, protocols and regulations in this place, I was not able to change my priority questions after 11 a.m. on Thursday. The Minister announced in the press a major change with regard to a renewable energy project which has been effectively mothballed. Neither Deputy Moynihan nor I could change our questions and it makes no sense. I hope we will have an opportunity during this week to hear the Minister make a statement and to ask questions on it. A postcode system entails converting map coordinates into machine-readable format and it is not a complicated process. Yet, it is reported that this cost €25.6 million for a contract over ten years and in addition there will be a tender for a contract for technical advice and support. This is extraordinary because I would have thought this cost would have been included in €25.6 million. It is reported that it will cost an additional €5 million to integrate the postcode system with other government software systems. There was also a €40 million turnover requirement for companies tendering for the contract which excluded most, if not all, Irish IT small and medium enterprises from applying. How is this reconciled with the Government's stated aim to support SMEs?
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	9	My Department commenced the procurement process for a national postcode system in 2011. An open and competitive procurement process was conducted in accordance with Department of Finance and EU procurement frameworks. A pre- qualification questionnaire was issued on www.etenders.gov.ie
on 17 January 2011. This invited interested parties to tender for the contract as a postcode management licence-holder for a period of ten years, to design, provide, disseminate and maintain a national postcode system. This procurement process followed the negotiated procedure under the relevant EU regulations. I must inform the Deputy that the process is a great deal more complex than he has presented. Given the technical complexity of the project, the Department ran the procurement following a competitive dialogue procedure provided for in the public supply and works Directive. The procurement was managed by my Department assisted by its advisors, PA Consulting. The procurement comprised three specific stages. Stage 1 was a pre-qualification process involving the short-listing of candidates for the next stage on their technical capacity and financial and economic standing and this took place in early 2011. Stage 2 was an invitation to submit initial proposals together with a competitive dialogue and this took place in 2011. Stage 3 was the final tender and took place in June 2013. Three parties qualified following stage 1 of the procurement process.Landmark, a UK company, withdrew from the process at the final tender stage. The Department subsequently received two final bids from consortia led by Capita and An Post, respectively. The two bids were evaluated by an evaluation team comprising senior personnel from my Department and its advisers. That evaluation process was conducted in August 2013 and the bids were analysed and evaluated under a number of award criteria. The evaluation team concluded that Capita's proposal best met the criteria set out in the tender documentation and recommended it as the preferred bidder. I brought that recommendation to Government for approval in October 2013 and signed the contract with Capita on 20 December last year.
#PaulKehoeFG	unknown-#PaulKehoeFG-party	unknown-#PaulKehoeFG-dob	unknown-#PaulKehoeFG-constituency	answer	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	123	I propose to take Questions Nos. 1 and 2 together. The programme for Government outlined an ambitious agenda for political reform. While the Government’s main focus since coming to office has rightly been on job creation and economic recovery, we have also used our time in office to set about making some long overdue reforms to the political system. I propose to highlight a few of the key political reforms that have been introduced over the past three years. We established the Convention on the Constitution to make recommendations for constitutional change. Despite scepticism from the Opposition and some commentators, the 100 members of the convention - 33 parliamentarians, 66 citizens selected at random and the independent chair, Mr. Tom Arnold - have silenced the critics. The convention has been a great success. The Government has committed to holding three referendums in 2015 arising from its recommendations. Corporate donations have been restricted by legislation. The maximum amount that a political party or an individual can accept as a political donation has been limited. The Minister for the Environment, Community and Local Government has linked State supports to political parties to the gender balance in candidate selection at general elections. This is a positive step to encourage more women into politics. The Minister for Public Expenditure and Reform is restoring the freedom of information legislation and reversing the damage done to that legislation by a previous Government in 2003. The Government has also extended the jurisdiction and powers of the Ombudsman. The most radical reform of local government in over 100 years will see the dissolution of 80 town councils and the merger of six city or county councils in counties Limerick, Waterford and Tipperary. This will significantly reduce the total number of councillors. Councillors will have a more important role in how local authorities are run. There will be much greater local authority involvement in economic and community development. We are committed to a programme of Oireachtas reform, which is being introduced on a phased basis over the lifetime of this Government. No parliament is perfect. The process of parliamentary reform is always an ongoing one. The reforms introduced since this Government took office in March 2011 have improved the working of the Oireachtas and allowed Oireachtas committees to play a more active role in our Parliament. This is not the end of the process. Work has already started on the next phase. The first phase of the Dáil reform programme was introduced in the summer of 2011. It provided for an additional Leaders' Questions session on Thursdays, taken by the Tánaiste. Topical Issues debates replaced the outmoded Adjournment debates. Friday sittings were introduced to allow Deputies to introduce their own Bills. Deputies can now appeal to the Ceann Comhairle if they are unhappy with the replies received to parliamentary questions. The Oireachtas committee system was restructured by reducing the number of committees from 25 to 16. Provision was made for a system of pre-legislative review. Further reforms to the Oireachtas committee system were introduced in the summer of 2012 to streamline its structure and place an additional focus on priority areas for economic recovery, such as jobs and agriculture. The Government announced the second phase of the Dáil reform programme in September 2013. The Dáil debated and approved changes to Standing Orders the following month. These reforms provide for more public involvement in the law-making process and include a new pre-legislative stage for all non-emergency legislation. A Minister who does not bring a Bill to a committee for pre-legislative stage will be required to explain that decision to the Dáil. The pre-legislative stage will allow for an unprecedented and extensive engagement by the public in law-making. The relevant committee will be able to consult experts and civic society. Crucially, this will take place before the legislation is drafted. If there has been a pre-legislative stage, the Chairman, Vice Chairman or a member of the relevant committee will have a right equal to that of the Minister and the Opposition spokespersons to speak in the Dáil to outline the committee's work. We have also introduced a new system for the drafting and enactment of legislation. We have reduced the number of legislation programmes to two per year. The Dáil sitting day is being lengthened to increase the time available to debate legislation. These steps are resulting in a reduction in the use of the guillotine. A new system of post-legislative review, whereby a Minister will report to the relevant Oireachtas committee within 12 months of the enactment of an Act to review it, is being introduced. We have taken steps to improve debates on legislation. On First Stage, the proposer of a Private Members' Bill now has five minutes to outline the purpose of the Bill. As I have mentioned, during the Second Stage debate on a Bill, the Chairman or Vice Chairman of the committee which considered the Bill at pre-legislative stage will have a speaking slot to report to the Dáil on the committee's findings. We have made changes to Friday sittings. The Dáil now sits every second Friday to debate Private Members' Bills and committee reports. This allows more Deputies to have their Bills debated in the Dáil and allows Oireachtas committee reports to be debated in the Dáil. Private Members' Bills and committee reports are selected using a lottery system. A Minister or Minister of State speaks during the debate to outline the Government’s response. As the House will be aware, Deputies have responded positively to these changes. Just 14 Private Members' Bills were published by Deputies in 2010, but this number had increased to 58 by last year. This Government has accepted more Bills from Opposition and Government Deputies than any of its predecessors. Two Bills from Opposition Deputies were accepted by the Government last week. We have substantially changed the way the House conducts its business generally. The Government’s priorities for the year ahead are outlined to the Dáil on an annual basis. This has been happening over the past week. Under this new procedure, the Taoiseach and Tánaiste address the Dáil setting out the Government’s annual priorities, each Minister sets out his or her Department’s plans for the future and Deputies have an opportunity to debate the Government priorities for the year. The role of Oireachtas committees in the budget process will also be expanded. The stability programme update is presented by the Government to the EU in April of each year. Committees can review this information and report before the budget in October. The budget and the spending Estimates will be published in October. Committees will scrutinise the budget proposals and the Estimates earlier than they did in the past. The system of debating Topical Issues has also been improved. A Minister or a Minister of State from the relevant Department replies to each matter raised during Topical Issue debates. A Deputy can ask to have the matter deferred until a Minister from the relevant Department is available. It will be given priority at that stage. Changes have also been made to Dáil questions. An ordinary oral question is now answered only if the Deputy tabling the question is in the Chamber when it is reached. The Deputy is given a brief period of 30 seconds to outline the question. An Opposition spokesperson can no longer nominate questions in the name of other Deputies. However, he or she can submit five ordinary questions on his or her own behalf. The number of Dáil sitting days has been increased significantly by reducing the length of the Dáil recesses and introducing additional sitting days. The Dáil sat for 303 days during this Government’s first two and a half years in office. By comparison, the Dáil sat for 229 days during the first two and a half years in office of the previous Government, which was a coalition between Fianna Fáil, the Green Party and the Progressive Democrats. This shows an increase of 74 sitting days, or 32.3%. The Government's proposals for operational reform of the Seanad, which will be implemented in the life of this Seanad, have been submitted for discussion to the Seanad Committee on Procedure and Privileges. The proposals focus on the Seanad's legislative and vocational roles and acknowledge its role with regard to EU scrutiny. The proposals also suggest ways in which the Seanad can engage with the Government and work jointly with the Dáil through the Oireachtas committee system. With regard to electoral reform of the Seanad, last month the Minister for the Environment, Community and Local Government published for consultation the general scheme of the Seanad Electoral (University Members) (Amendment) Bill 2014, to implement the 1979 amendment to Article 18.4.2° of the Constitution on the election of Members of Seanad Éireann by higher education institutions in this State. The main features of the general scheme are the establishment of a single six-Member constituency to replace the current two university constituencies and an extension of the franchise to include graduates from third level educational institutions that have not formed part of the Seanad Éireann university constituencies before now. The franchise will apply to the holders of a major award validated by an awards body in the State and recognised through the national qualifications framework as being at least at ordinary bachelor degree level. Other technical provisions for the organisation of elections include the creation of a register of electors, the appointment of a returning officer and the making of arrangements for taking the poll and counting the votes. Alternative arrangements are being made for the nomination of candidates to bring them into line with reforms made in other electoral codes. The new provisions for the filling of casual vacancies will be based on the replacement candidates list system that operates for European Parliament elections in Ireland. Copies of the general scheme have been sent for consideration to the Seanad, which I understand will be discussing it this week. Copies of the general scheme have been also sent to the Oireachtas Joint Committee on the Environment, Culture and the Gaeltacht, and stakeholders, including the institutions of higher education in the State. The general scheme has also been placed on the Department of the Environment, Community and Local Government's website for public consultation and the deadline for receipt of written submissions is 11 April 2014. I trust Deputies will agree this represents a substantial body of reform but, as I said at the outset, the process is ongoing and more reforms are contemplated over the lifetime of the Government.
#MichaelMartin	unknown-#MichaelMartin-party	unknown-#MichaelMartin-dob	unknown-#MichaelMartin-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	124	I thank the Minister of State for a very underwhelming reply to my question. I do not at all accept that what he has put before us is a radical series of Dáil reform or Oireachtas reform measures. The programme for Government stated that the people demanded change and looked to parties that would deliver the change they sought. The people are very disappointed at the lack of any radical change to how we do politics in this country and in particular changes to how the Oireachtas does its business. Fundamentally, people thought the Parliament would be freed from the stranglehold of the Executive, the Government of the day, but the opposite has been the case. The Government, through its huge majority in the Dáil, has made this Dáil a creature of the Cabinet to a degree we have not previously experienced. The greatest example of that has been the frequent use of the guillotine on sensitive and controversial Bills to spare the blushes of Government backbenchers and particularly Labour Party backbenchers. This has applied to very significant issues such as the property tax on two occasions. More than 12 months ago, all Stages of the legislation underpinning the property tax were rushed through this House in a matter of about three hours to prevent debate. The same has applied to successive social welfare Bills. There was no debate on controversial issues such as child benefit and the Bills were just rammed through the House. Time and time again the Government orders the schedule of the House, decides what gets debated and for how long. The Minister of State talked about Friday sittings which are a sham. He should not present that as radical reform. People can certainly produce Bills - the Opposition has been very productive in the publication of Bills. However, the Government is not accepting Bills. It occasionally allows them to pass Second Stage and then buries them. It took years to get Senator Quinn's subcontractor's Bill passed.
#PeterMathews	unknown-#PeterMathews-party	unknown-#PeterMathews-dob	unknown-#PeterMathews-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	125	There was the wonderful proposal to abolish the Seanad, if the Deputy remembers.
#MichaelMartin	unknown-#MichaelMartin-party	unknown-#MichaelMartin-dob	unknown-#MichaelMartin-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	126	I was coming to that. The Government accepted our Bill on the IBRC mortgage book being sold on because it felt it would be too unpopular to oppose it, but it will not do anything about it, particularly in advance of the sale of the mortgage book. We will not see the Committee Stage of that Bill for some time. That is the strategy. Friday sittings should be full-day sittings, involving Leaders' Questions and ministerial questions - normal business should be done. People would respect the Government more if that were the case, but of course it is not the case. Of course Government Deputies dominate the Chairs of the committees. The Government has reduced the number of committees which has meant less accountability in many areas. It has put too many Departments together under the auspices of one committee and many issues are not getting addressed. The Government has undermined the plenary session of the House. Deputies need an opportunity to contribute in plenary session on many issues. The Minister of State mentioned local government reform. The Government has not reformed local government. It has not delegated any increased or enhanced powers to local government. It has abolished town councils, which is a regrettable step. I value democracy. I was in a school yesterday, encouraging young people to become interested in democracy and politics. What kind of message are we sending to people when we abolish the very councils that are basically a manifestation of people who want to help to advance the cause of their local towns? It was just done for optics so that the Minister, Deputy Hogan, and the Minister of State, Deputy Kehoe, can go around the country saying we have got rid of hundreds of councillors. It is an appallingly cynical act that cannot in any shape or form be regarded as radical reform of local government. There has been no radical reform of local government. The Government introduced a property tax and decided not to give the proceeds of that property tax to the local authorities. The Government informed citizens that €500 million would go to local authorities, but then it pulled it back to the centre and left them without it. The Minister of State mentioned the Seanad and again the Government has not grasped the nettle of Seanad reform. The fundamental reforming issue within the Government's gift is to provide for direct franchise to allow the citizens to elect their Senators. It can do that; every Opposition party is in favour of it. We have put it up to the Government to do that and it continues to refuse to do so. It talks about a CPP of the Seanad - that will not bring about radical reform to the Seanad. Legislation within the parameters of the Constitution to allow for direct franchise would bring about radical reform of the Seanad, but the Government will not go near it - or will it? Can the Minister of State confirm that the Government has no intention of doing that? In his long reply the Minister of State mentioned the Freedom of Information Act. There is no radical change to freedom of information. The Government's intentions were exposed on Irish Water. I recently saw the revelations under freedom of information which showed that the Government had decided not to include Irish Water. It basically had been pressurised by Bord Gáis Éireann and Irish Water that whatever it might do it must not put Irish Water within the ambit of the Act. Shame faced it was forced to do a U-turn when revelations about the €180 million spent on Irish Water emerged. All of a sudden it decided it would be a very good idea to put Irish Water under the ambit of the Freedom of Information Act. There is a complete lack of sincerity in what the Minister of State has said about the Freedom of Information Act and whistleblowing in general. Why has the Government issued a contract to general practitioners gagging them and preventing them from advocating on health matters? The contract for free GP care for children under six prevents GPs from making any statement critical of the HSE. That is anti-democratic and runs counter to any idea of a democratic revolution. Its purpose is to silence people who might speak out on health issues thereby embarrassing the Government of the day and in particular the present Government on health issues. That is what is happening in the real world. When people hear the Government talking about radical political reform, they wonder in amazement given the reality of what they are experiencing on the ground. Does the Minister of State accept that the Government's programme of reform has been a huge disappointment to the citizens who feel they were promised one thing and got something entirely different?
#PaulKehoeFG	unknown-#PaulKehoeFG-party	unknown-#PaulKehoeFG-dob	unknown-#PaulKehoeFG-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	127	I understand it is Deputy Martin's job to be disappointed - as Opposition leader he cannot be happy. If the Deputy had the same appetite for reform when he was in government, we would be a great country because we would take that reform even further. It is unfortunate he did not have the same appetite for the 15 or 16 years he was there.
#MichaelMartin	unknown-#MichaelMartin-party	unknown-#MichaelMartin-dob	unknown-#MichaelMartin-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	128	We actually did it.
#PaulKehoeFG	unknown-#PaulKehoeFG-party	unknown-#PaulKehoeFG-dob	unknown-#PaulKehoeFG-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	129	I checked back on the Cabinet minutes and I saw no discussion about Dáil reform or anything like that.
#MichaelMartin	unknown-#MichaelMartin-party	unknown-#MichaelMartin-dob	unknown-#MichaelMartin-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	130	Sorry-----
#PaulKehoeFG	unknown-#PaulKehoeFG-party	unknown-#PaulKehoeFG-dob	unknown-#PaulKehoeFG-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	131	When the Deputy talks about guillotines-----
#MichaelMartin	unknown-#MichaelMartin-party	unknown-#MichaelMartin-dob	unknown-#MichaelMartin-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	132	How many minutes has the Minister of State read?
#PaulKehoeFG	unknown-#PaulKehoeFG-party	unknown-#PaulKehoeFG-dob	unknown-#PaulKehoeFG-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	133	A Cheann Comhairle, I did not interrupt the Deputy once even though I felt like interrupting.
#MichaelMartin	unknown-#MichaelMartin-party	unknown-#MichaelMartin-dob	unknown-#MichaelMartin-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	134	That is a huge revelation that he has checked all the minutes.
#SeanBarrett	unknown-#SeanBarrett-party	unknown-#SeanBarrett-dob	unknown-#SeanBarrett-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	135	Deputy, please.
#PaulKehoeFG	unknown-#PaulKehoeFG-party	unknown-#PaulKehoeFG-dob	unknown-#PaulKehoeFG-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	136	The Deputy spoke about the guillotining of property tax legislation. His Government committed to it and we had a timeline to introduce property tax legislation which is why it was guillotined. I have been a Member of this House since 2002 and in that time we have not had a full debate on a social welfare Bill; it always has been guillotined. It was the same guillotine the Government, of which Deputy Martin was a member, applied when it cut the blind pension. It did not allow a debate on that when I was in opposition. It is not appropriate for him to come in here and start lecturing about what he is doing. It frustrates me to have to use the guillotine, but I am happy we have not used it in this session so far.We used it on three occasions between September and December in the previous session. This Government is committed to reducing the use of the guillotine. Parliaments will always need to have a mechanism to introduce, debate and conclude legislation, but I want to make the use of the guillotine the exception. There is not a parliament in the world that does not have to guillotine emergency legislation or other legislation, but I want to make guillotining the debate on Bills the exception. It is frustrating for both Opposition and Government Deputies that they are not able to participate in some debates on legislation but I want to make it the exception that Bills are guillotined. I hope the Deputy will understand that we had a timeline in terms of the troika commitments and that we had to bring in legislation on which the guillotine was used, but I want to make that the exception in the future. The Deputy was a Minister for a long time and he will understand the reason the guillotine has to be used. It has been used in this Parliament for decades but I want to reverse that and introduce a better system. That is the reason we have increased the number of Dáil sitting days and increased the sitting hours on a daily basis to ensure more time is given to legislative debate. We have a more streamlined legislative programme than the one previously in that we now have two schedules instead of three covering the session from January to the summer recess at the end of July and the session from September to December. I believe that will streamline legislation and curtail guillotines but I do not want to have any guillotines used in the House. The Deputy referred to the Government setting the agenda for the week. The Government has to set the agenda but it is an open and transparent system where the Whips meet once a week and, as Government Whip, I present a schedule for the week. I accept that changes are made on occasions but the Government must get through its business and legislation, whatever that may be, but I am always open to debate on it and to alternative arrangements. That has always been my position, and I have never put down anyone for offering an alternative to that. The Opposition Members will not get their way all the time but I would like the business to be agreed before it comes to the House the following week. I understand the point. I was in opposition long enough. It is up to the Opposition Members to oppose the Government taking business on some occasions. That is their job, and I understand that. I will not say the Members opposite should not do that. On the issue of Friday sittings, if Friday sittings were not as successful as they are, there would not be the number of Private Members' Bills being submitted on a weekly basis by both Opposition and Government Deputies. It is a great opportunity for Deputies to bring forward Private Members' Bills, regardless of the issue. It is a Member's right. They are elected to this Parliament to bring forward Private Members' Bills. We have never had that opportunity previously.
#MichaelMartin	unknown-#MichaelMartin-party	unknown-#MichaelMartin-dob	unknown-#MichaelMartin-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	137	We have always had it.
#PaulKehoeFG	unknown-#PaulKehoeFG-party	unknown-#PaulKehoeFG-dob	unknown-#PaulKehoeFG-constituency	speech	unkown-language	2014-03-11 00:00:00	Ceisteanna - Questions	138	They could place it on the Order Paper where it would be left, but to have it debated in the Chamber every second Friday is a great opportunity for Deputies. In the past, if a back bench Deputy wanted to bring forward a Private Members' Bill, he or she could place it on the Order Paper where it remained for years and they never had an opportunity to debate it. The Opposition parties, be it Fine Gael, Fianna Fáil or whatever party was in opposition at the time, would bring forward their own Private Members' Bills in Private Members' time on Tuesday and Wednesday nights. That is the way it was done. They would decide the previous week whatever the burning issue of the week was and debate it in their Private Members' time the following week. It is incorrect to say that Friday sittings are not a success. Regarding the changes in the committee system and reducing the number of committees, committees are far busier and are working better now than they were previously. Their workload has increased no end. Members are busy on committees now and they have issues to debate in committees. The Seanad is a priority for this Government. We brought forward draft legislation which has gone to the committee and to the Seanad for consideration, and the Minister, Deputy Hogan, will bring it before the House very soon. It is part of the legislative process to implement the 1979 amendment to Article 18.4.2°. It is the general scheme of the Seanad Electoral (University Members) (Amendment) Bill 2014. We are the first Government since 1979 to bring forward an amendment to Article 18.4.2°. No other Government has bothered to bring such legislation forward. We are doing that to extend voting rights in Seanad elections to graduates of third level institutions.
