#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	0	Apologies have been received from an Cathaoirleach, Deputy McGuinness. I welcome members and any viewers who may be watching the proceedings on Oireachtas TV of the Select Committee on Finance, Public Expenditure and Reform, and Taoiseach.I welcome the Minister and his officials, as well as the members to the sitting. Turning to the notice on privilege, members are reminded of the long-standing parliamentary practice to the effect that they should not comment on, criticise or make charges against a person outside the Houses or an official either by name or in such a way as to make him or her identifiable. Parliamentary privilege is considered to apply to the utterances of members participating online in a committee meeting when their participation is from the parliamentary precincts. For this purpose, the parliamentary precincts are considered to be the accommodation assigned to the member in the Leinster House complex or its vicinity, another location in Leinster House or Leinster House 2000. Please note that members may participate remotely in proceedings held in public only from the locations listed above, as privilege for their utterances only applies when participating from those locations. It is also important to note that members must be physically present to participate in the committee. In other words, they cannot vote from their online location.  I welcome the Minister for Finance, Deputy Donohoe, and his officials. The format of the meeting and its timetable is as follows. To provide for the smooth running of the meeting, any members acting in substitution for a member of the committee should formally notify the clerk now, if they have not already done so. Divisions will be taken as they arise. Members attending this meeting in accordance with Standing Order 106(3) should be aware that pursuant to that standing order, he or she may move his or her amendment and request a division but cannot participate in the voting on the amendment. This applied to members attending this committee in accordance with the standing order, that is, Deputies who are not members of this committee. It is proposed that we end the meeting at 4 p.m.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	1	Amendments Nos. 1 and 2 are related and will be discussed together.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	2	I move amendment No. 1:In page 9, between lines 18 and 19, to insert the following:
“Reports
2. Within 3 months of the passing of this Act, the Minister shall lay a report before the Dáil, on the cost to the exchequer of abolishing the USC and replacing it with a High Income Social Charge of 10 per cent on all earnings over €90,000.”.Once upon a time, Fine Gael was for the abolition of the universal social charge, USC, because the party recognised that it was an austerity tax introduced following the economic collapse in 2008. It was a hefty burden and imposition placed on ordinary workers to pay for an economic and financial crisis that was not their fault. The Government has since abandoned, or at least Fine Gael has, the commitment to get rid of the USC. It is something that, justifiably, still provokes much anger among ordinary workers, because they are still paying what is, in effect, an austerity tax. It is our view, therefore, that the USC should go for those earning less than €100,000 annually. We have long held this position.  We do believe that we must pay for these things. We are very financially prudent on the socialist left and we believe that if something is going to cost the State revenue by reducing the tax burden on ordinary workers, then it must be paid for in some other way. We believe it should be paid for by introducing a higher-income social charge on those earning more than €100,000, as well as other measures that we proposed in our alternative budget. These included the introduction of new taxation bands for those earning more than €100,000. This is how the deficiency in lost revenue could be fairly paid for. Earning more than €100,000 is a major privilege. Our view is that people earning this kind of money, and more, should pay a higher tax contribution to alleviate the burden on ordinary workers, who are still suffering as a result of the introduction of the USC. It is even more the case now, obviously, with the cost-of-living crisis people are facing. I will conclude by remarking on one point that is not directly relevant to this legislation but that is relevant in the round because any tax measure must be related to tax equity and fairness in the tax system. It is interesting to note that income tax receipts amount to €30 billion in revenue, I think. I think it is the biggest tax receipt the Government has. I do not know what total income earnings are because I did not have time to fish out that figure. It is considerably less than, for example, total corporate earnings in any given year, but the tax contribution of the corporations is much less than €30 billion. Income earners pay €30 billion in tax, but the Government is projecting there will be €20 billion in tax revenue from corporations, even though the corporate sector earns much more in gross earnings.  In other words, and to cut a long story short, workers earn less and pay more in tax, whereas corporations earn much more and pay less in tax, overall in the round. This is wrong as well. Often, the beneficiaries of big corporate profits are precisely these high earners who get additional income from what they may derive from having shares in companies and so on and so forth. We are trying to redress the imbalance in this regard by alleviating the tax burden on ordinary workers and replace it with higher taxes on the highest earners, as well as through the introduction of a whole range of other measures that we propose to try to redistribute wealth through the tax system and to close the gap between ordinary workers and the very rich in our society. This is the logic of our proposed amendment and we think this should be examined in a report by the Government.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	107	I thank the Deputies for the points they have raised. I will deal with the general issues that have been raised overall, then I will come back to the specific matter that was raised by Deputy Boyd Barrett in his intervention, some of which I have already dealt with in the answer to a parliamentary question that I provided to the Deputy. In February 2021 the Minister for Housing, Local Government and Heritage established an independent working group to examine defects in housing in line with the programme for Government commitment. The Department of Finance was represented on this group. We contributed to discussions, but as noted in the report, we did not take a position on the final recommendations within the report as it is due to be considered by Government. That report was presented to the Minister for Housing, Local Government and Heritage on 28 July. It sets out ten recommendations in relation to the process of the remediation of defects. In relation to funding options, the report provides commentary and four options for consideration by Government. Taxation measures are but one possible approach. However, the working group concluded that further consideration should be given to how tax options might operate in relation to each tenure type. The taxation options presented include references to income tax relief and local property tax relief. However, the report states that any support must be considered in the context of Department of Finance tax expenditure guidelines. These guidelines state that any policy proposal which involves tax expenditures should only occur in limited circumstances, for example, where there are demonstrable market failures. In particular, a tax-based incentive should only be considered where it would be more efficient than a direct expenditure intervention. It is clear, from the working group's report, that the process of remediation is likely to take many years to complete, and that appropriate actions will need to be prioritised. It is also clear from the report that further work needs to be undertaken to assess the relative merits of each funding option, particularly as the estimated potential costs of remediation are so substantial, ranging from approximately €1.56 billion to €2.5 billion. In the circumstances, a report as sought, focusing on a tax-based approach to funding remediation actions, would be premature at this point, which is why I am not in a position to accept the amendment on this important matter.  In relation to the specific matter that has been raised by Deputy Boyd Barrett and the properties that he has referred to in Carrickmines, I am advised that the receiver, in his capacity as an agent of the developer and without any legal obligation or requirement to do so, has carried out substantial remediation works to the development that is funded NAMA, certification of which has been provided to the local authority. I also understand there is substantial litigation on the way with regard to this property and NAMA is not party to the litigation so it is not appropriate for NAMA or me to interfere with this ongoing legal case. The Deputy is aware that I am not in a position to give direction to NAMA regarding how it handles a matter like this. I have to respect the independence of NAMA and its board and how issues like this are dealt with. I am sure that those who are involved in dealing with this case on behalf of NAMA are aware of the human issues Deputy Boyd Barrett has referred to. A general issue that came up in the interventions from Deputies was that of tax reliefs and comparing this with the tax reliefs that are available to landlords. However, it should be noted that for the tax reliefs that are available to landlords for remediation works, the costs of them are generally deducted when the property is disposed of and are therefore set against capital gains tax. The current operation of how remediation works are dealt with by landlords operates based on when the property is disposed of but overall a lot more work needs to be done on what the best option is for funding the response that is needed. It is for that purpose that accepting an amendment to the Finance Bill 2022 at this time would not be appropriate because it would give a preference to one of those options versus other ones when there is still a lot more work we need to do. I assess that we need to do that quickly.
#GeraldNash	unknown-#GeraldNash-party	unknown-#GeraldNash-dob	unknown-#GeraldNash-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	108	I thank the Minister for his wide-ranging response. What I discern from it - the Minister can correct me if I am wrong - is that he and Government accept the principle that there are recommendations in the report on financial support for those who are affected. If the Minister is not accepting the amendment, which has been put forward in good faith to try to move this pressing and urgent question on, I ask him to tell me directly what he plans to do. What is the nature of the work that the Department of Finance and the Department of Housing, Local Government and Heritage plan to do over the next short period of time to address all of these questions? These are very pressing questions. When does the Minister expect that a decision will be made, with those who represent the interests of those who are living in defective apartments? When will there be some conclusion to this process? The Minister will accept that people have waited a long time for some clarity on this.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	109	I have never accepted the argument about the independence of NAMA. The mandate of NAMA was set by Government and by legislation and Government can change that mandate. On other matters, I long thought it should change that mandate but this issue is a very big one and everybody acknowledges that. It is not certain precisely how we would go about giving redress to people; it could be through tax credits for example. I am more for direct expenditure than tax credits. It still merits making a report and that is why I support what Deputy Nash is trying to do with this amendment. We need to examine very quickly how we will ensure that there is 100% redress for people who have dangerous fire defects to their homes, water ingress problems and other structural building defects which will cost a lot to remediate. We must do this to prevent people from failing to get insurance at all or from having to pay extortionate insurance premiums. It would also pose serious difficulties for people being able to sell the homes they have paid for. These are serious issues that are blighting the lives of a lot of people. There are a lot of people who do not know they have these issues but who will find out at some point. We should start to go out proactively and find these places and find out where else is likely to be affected. I suspect the numbers will be pretty staggering when we find out because these builders were let run riot during a certain period in this country. Where NAMA is involved there should be a specific Government mandating of it to ensure that NAMA or anybody acting on behalf of it has specific instructions on the way they behave and what they are trying to do. In his answer the Minister said that NAMA has to obtain the best achievable financial return from its acquired assets. That is one of the phrases he used in his response to me. I hope that is not interpreted by NAMA as absolving it from putting money into ensuring that the places from which it is trying to get a return are safe, that it does not want to pay the costs of making them safe because it would eat into its ability to get the best financial return. That would be outrageous if that were the case. In the same way we charged NAMA - not enough but to some degree - with ensuring a certain amount of social and affordable housing would be delivered. We said that notwithstanding NAMA's overall imperative to get a good financial return we wanted it to identify a certain amount of social housing. That was part of its mandate. It should be part of its mandate to ensure the proper treatment of people where they have acquired properties and are in this situation. Those people should be treated properly and NAMA should be responsible for the remediation necessary of those houses. The Minister may have an update, which is very recent because some of the things he said were not in the previous reply. I take that on board but it would be highly surprising to me if the remediation the Minister suggested is full-scale remediation of the building defects because there would be no court case if that was the case. The reason the residents were not willing to sign some sort of release that NAMA's receivers were looking for them to sign is because that was their only leverage on NAMA to finance the remediation of the defects in their buildings. That is why there is a court case. They were holding out on financing the remediation, even though, and this is where the inconsistency comes in, in other neighbouring estates close by, for some reason there had been remediation and it had been financed. Why they were holding out in this case I do not know. Perhaps it is inconsistency between the receivers but that should not be allowed to happen. I ask the Minister to look into this a bit more and to look into it with NAMA to see what can be done to make sure these residents are not being put through the ringer or forced into court unnecessarily. I ask that NAMA would have an overall approach of saying that if it has acquired a property or the loans attached to it then it will make sure that remediation is done and paid for and that the residents are not put on the hook for it.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	110	I thank Deputies Nash and Boyd Barrett for bringing those matters forward. The State will have to respond to the issues that have been identified in the report, just as we have played a significant role in trying to help those families that have been afflicted by the awful consequences of mica being present in their homes. However, the Government has not yet decided how we will do that. At this point I cannot give Deputy Nash an indication on when that will be concluded but I know work is under way on it. The Minister for Housing, Local Government and Heritage, Deputy Darragh O'Brien, has a working group in place that is evaluating and teasing out the recommendations he has received and my Department is present in that working group.I am pretty sure that the Minister only met some of the groups that are involved in this in the past week or two weeks and he updated them on the work. I see that the Deputy is nodding so I think I have got that right.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	111	Yes.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	112	I do appreciate that people want a quick outcome and that many of them are really worried about the future of their homes. The issue is being moved along as quickly as it can be. These are hugely complex matters with, yet again, huge amounts of money on which the State must make a decision. I am very much aware of the debate that we have just had on mica, and all of the issues that developed and generated. Unfortunately, these are issues that we must confront again in terms of apartment defects. My Department has a presence on the working group that is evaluating the different recommendations that have been brought forward. We will play a constructive role in trying to bring this work to a close because I know of people who are being directly affected by it myself and I am very much aware of the stress and difficulty that they are facing. My officials have informed me that the timeline to complete the evaluation work is the end of this year. So the aim is that the Minister will have received the report from the working group. That will give him an assessment of the options that were recommended to him, and maybe provide some guidance on how we can bring this work, and this matter, to a better place. On the general point that Deputy Boyd Barrett raised with me regarding changing the mandate of NAMA and my playing a role within it, I am afraid on this particular matter I very respectfully disagree with Deputy Boyd Barrett. I really believe that even in the most difficult of circumstances, such as this particular issue, it is a very slippery slope for allowing the Minister to be involved in issuing directions or being involved in particular commercial decisions. I do not believe that there is actually anything that would merit that happening. It believe that it is far better if these matters are dealt with independently by an independent board given the huge amounts of money and conflicting interests that are at stake that NAMA has to manage. That being said, as I said to Deputy Nash a moment ago, the work that is trying to move this difficult project forward should be complete and shared with the Minister by the end of the year.
#GeraldNash	unknown-#GeraldNash-party	unknown-#GeraldNash-dob	unknown-#GeraldNash-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	113	I move amendment No. 4:In page 10, between lines 12 and 13, to insert the following:
“Report on the treatment of cohabitants under the Taxes Acts
3. The Minister shall, within six months of the passing of this Act, prepare and lay before Dáil Éireann a report on the treatment of cohabitants under the Taxes Acts with regard to the differences in the taxation of a married couple and a cohabiting couple.”. I will be brief as the Minister is familiar with the arguments. My amendment concerns the tax treatment of cohabiting couples and is an issue that I raised last year. As we know, there are implications for cohabiting couples, so couples who are not married or are not civil partners, in the context of the tax code. I am sure that the Minister will be familiar with the social welfare implications as well and the work that my colleague, Deputy Alan Kelly, has done on this, and the recent court case on the pension entitlements for widows and widowers. This is a very complex policy area and a complex area of law. My preference would have been, as I said last year, that the Tax and Welfare Commission might have looked at this issue. I had it in my own submission, so to the best of my recollection, I asked the commission to look at the matter but it decided not to do so. I ask the Minister to consider my amendment. I ask him to consider what options may be available to us in terms of the tax code and the social welfare system, albeit that that system is not an issue for the Minister present. However, this is certainly an issue for the tax code in terms of the 300 cohabiting couples in terms of the Taxes Act respecting and understanding the diversity of family formation in modern society.
#MaireadFarrell	unknown-#MaireadFarrell-party	unknown-#MaireadFarrell-dob	unknown-#MaireadFarrell-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	114	I recall our debate on this matter last year. Deputy Nash has made a very interesting proposal. In today's society an increasing number of couples opt to not get married for a variety of reasons. Of course we also had a situation where there was a period when people found it more difficult to get married as a result of Covid-19. I think that this amendment is interesting enough for consideration especially given where we are, as a society, in terms of marriage. In times gone by the majority of couples did decide to get married but not anymore and I am interested in this proposal in the amendment.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	115	In situations where a couple is cohabiting, rather than married or in a civil partnership, each partner is treated for the purposes of income tax as a separate and unconnected individual. Because they are treated separately for tax purposes, credits, tax bands and reliefs cannot be transferred from one partner to the other. As the Deputy will be aware, the tax treatment of couples was reviewed and considered as part of the 2020 tax strategy group process. The income tax paper of that year included an overview of the tax treatment of couples and outlined the rationale for the different treatment between married couples, civil partnerships and cohabiting couples.  The basis for the current tax treatment of married couples derives from the Supreme Court decision in Murphy vs. Attorney General of 1980. The decision was based on Article 41.3.1° of the Constitution where the State pledges to protect the institution of marriage. The decision held that it was contrary to the Constitution for a married couple, both of whom are working, to pay more tax than two single people living together and having the same income. The decision led to the current income tax treatment of married couples that is in operation today and the constitutional protection of Article 41.3.1° does not extend to non-married couples. To the extent that there are differences in the tax treatment of the different categories of couples, such differences arise from the objective of dealing with different types of circumstances while at the same time respecting the constitutional requirements to recognise the institution of marriage. Cohabitants do not have the same legal rights and obligations as a married couple or a couple in a civil partnership which is why they are not accorded similar tax treatment to couples who have a civil status that is recognised in law as such. Any change in the tax treatment of cohabiting couples can only be addressed in the broader context of future social policy in relation to such couples. It should be noted that from a practical perspective it would be very difficult to administer a regime for cohabitants which would be the same as that for married couples or civil partners. Married couples and civil partners have a verifiable official confirmation of their status. It would be difficult, intrusive and time consuming to confirm declarations by individuals that they are actually cohabiting. It would also be difficult to establish when cohabitation started or ceased. There would also be legal issues with regard to connected persons. To counter tax avoidance, connected persons are frequently defined through the various Tax Acts. The definitions extend to relatives and children of spouses and civil partners, and this would be very difficult to prove and enforce in respect of persons connected with a cohabiting couple where the couple have no legal recognition.There may be an advantage in tax legislation for married couples and civil partners in the context of the extended rate band and the ability to transfer tax credits. However, the legal status for married couples has wider consequences from a tax perspective, both for them and for persons connected with them. The difference in tax treatment for married couples is not confined to income tax. It is a feature of other tax heads, such as capital acquisition taxes. Therefore, any changes in tax treatment could only be considered in the broader context of the tax system and future social policy development, given that the legal status of married couples has wider consequences than from a tax perspective. Accordingly, I am not in a position to accept the amendment.
#MaireadFarrell	unknown-#MaireadFarrell-party	unknown-#MaireadFarrell-dob	unknown-#MaireadFarrell-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	116	I thank the Minister. One issue which often comes up at my clinics and which has happened to relatives of mine is that where people happen to lose employment, when they apply for social welfare, their cohabiting partners are included in the analysis. That concerns me because it can be difficult for people who are economically reliant on a partner when they want or need to leave that person. I ask the Minister why cohabiting partners are included when it comes to social welfare but not when it comes to tax reliefs. Is the Minister aware of tax relief being treated in this way in any other jurisdiction? People are considered a unit when it comes to social welfare but not when it comes to tax relief.
#GeraldNash	unknown-#GeraldNash-party	unknown-#GeraldNash-dob	unknown-#GeraldNash-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	117	In response to the Deputy's point, in practical terms, that is the case. It begins and ends when somebody is alive. As we know from the recent court case, people cannot claim a widow's or widower's pension if their long-standing partner passes away. The Labour Party brought a Bill before the Seanad to try to amend the social welfare rules on the widow's contributory pension in order to try to capture the reality of that practical, everyday problem that more people will experience in the future. I accept and said in my earlier remarks that this is a complex area. Society has changed, and it is inevitable that social policy will change. I respect and understand the Murphy case. That should not prevent us from accepting the reality that society has changed and will continue to evolve. The diversity of family formations is here to stay. This should not stop us from carrying out a detailed examination of the issue and how we may need to reform our tax codes in the future. It will not be today or tomorrow, but we need to prepare for it and accept that we need to prepare for it.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	118	I understand the reason for the difference that Deputy Farrell has referred to is that there was Supreme Court case, Hyland v. Minister for Social Welfare, that has led to a change in the treatment of non-married cohabiting couples in the social welfare code. I understand that the court ruled that it was unconstitutional for the total income that a married couple received in social welfare benefits to be less than the couple would have received if they were not married and cohabiting. The current treatment of married and cohabiting couples in the welfare system has to be in line with this judgment. I accept the fair point that Deputy Farrell made, which is that there appears to be an inconsistency between how this matter is treated from the point of view of tax policy and the social welfare issue that we have just raised. I will ask my officials to prepare a note for the committee on that matter and will furnish that to the committee before Report Stage. The key difference, as I understand it, is between the Hyland case on social welfare policy and the Murphy case on tax policy. I will come back to the committee and explain why the maintenance of this approach is sustainable. I have little doubt that if it was not sustainable, it would have been tested in some way, given that the Hyland court hearing was in 1989 and the Murphy case was in 1980. I will come back to the committee with a note on that before Report Stage. I agree with Deputy Nash's point that the diversity of family life is far greater and that it is changing as our country evolves. I understand that we had 1.2 million families in the State on the census night in April 2016. At that point, there were 76,715 couples who were cohabiting without children and a further 75,587 cohabiting with children, so there are just over 150,000 overall, or well over 10%. They represent a sizable number of citizens in the State. I believe that the State's policy development in this area is firstly a matter for social policy, with tax policy to follow in its wake. As I said, I will come back to the committee with the issue that both Deputies referred to regarding the perceived difference between social welfare policy and tax policy.
#MaireadFarrell	unknown-#MaireadFarrell-party	unknown-#MaireadFarrell-dob	unknown-#MaireadFarrell-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	119	I thank the Minister. Will he include an examination of whether it is done elsewhere internationally? We could learn from that.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	120	Of course. I imagine the roots of this lie in case decisions and jurisprudence in our State. If there are any comparisons outside our jurisdiction, we will include them in a note for the committee.
#GeraldNash	unknown-#GeraldNash-party	unknown-#GeraldNash-dob	unknown-#GeraldNash-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	121	As I am not formally a member of the committee, when the Minister corresponds with the committee, I would appreciate if the note could be forwarded to me.
#MaireadFarrell	unknown-#MaireadFarrell-party	unknown-#MaireadFarrell-dob	unknown-#MaireadFarrell-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	122	This section relates to the incorrect birth registration payment. The ordering of the amendments was confusing. We support the insertion of this new section to facilitate this payment but we have serious concerns that this ex gratia payment, along with the flawed Birth Information and Tracing Act, could be used as a means to avoid further interrogation of Ireland's illegal birth registration. In March, Sinn Féin called on the Minister to implement the recommendations of Professor Conor O'Mahony's outstanding exposé into illegal birth registrations. In 2019, an independent review of a sample of records held by Tusla and the Adoption Authority of Ireland found that up to 20,000 adoption records could potentially relate to cases of illegal birth registration, including the use of false names or false dates of birth, the absence of valid consent to adoption and profiteering from adoptions.An independent review of a sample of records held by Tusla and the Adoption Authority of Ireland found that up to 20,000 adoption records could potentially relate to cases of illegal birth registration, including the use of false names or false dates of birth, the absence of valid consent to adoption and profiteering from adoptions. Professor O'Mahony's report was quite damning and recommended the establishment of a truth commission on adoption, claiming illegal birth registrations were not an isolated practice. He found that the State was aware of the practice of illegal birth registration for decades. St. Patrick's Guild admitted to the practice as far back as 1992. However, any action taken was ad hoc, piecemeal and significantly delayed. Will the Minister initiate a thorough investigation in the form of a non-statutory State inquiry into illegal adoptions to determine the scale of illegal adoptions given that the actions taken to date have fallen far short in terms of remedying this egregious violation of people's human and identity rights?
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	123	I wish to clarify who is eligible for the payment to which the section of the Finance Bill refers. From the briefing I received from the Department of Children, Equality, Disability, Integration and Youth, I understand that individuals with a confirmed incorrect birth registration as of 30 September 2022 are eligible for this payment. In most cases Tusla has confirmed the incorrect registration with documentary evidence in the files of St. Patrick's Guild. However, in a limited number of cases an incorrect registration has been confirmed by other means. It is not proposed that the scheme would be available to birth or social parents and in addition it is not proposed that the scheme would be available to any cases of illegal birth registration that Tusla confirms after 30 September 2022. However, should Tusla confirm additional cases of illegal birth registrations after the enactment date of the Birth Information and Tracing Bill 2022, the Minister may review this cut-off date. Deputy Mairéad Farrell made reference to important matters that have surrounded the adoption of this legislation. The issues she is referring to are very much outside my remit as Minister for Finance. They are matters that are being dealt with by the Minister, Deputy O'Gorman. I know he has taken very seriously the different issues surrounding this very difficult phase in our history and tried to bring forward legislation the Government believes is balanced, appropriate and fair. The matters the Deputy has referred to sit with the Minister, Deputy O'Gorman, rather than with me. I have no doubt he and his Department are aware of the issues the Deputy has raised. This particular part of the Finance Bill just deals with the taxation of the one-off payments and seeks to offer some recognition of the hurt caused by ensuring that they would be provided for in the way this Bill intends.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	124	The Minister is proposing a specific tax exemption on the one-off payment for people where there was an illegal or incorrect registration. Does it have an end date? I ask the Minister to repeat that date. He said it was subject to possible review if further illegal adoptions were revealed after that date. I think he gave a date of the end of this year. I ask him to repeat that date.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	125	The Finance Bill deals with the taxation of these payments.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	126	I understand that. It is to exempt that payment from tax.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	127	It deals with income tax, USC and PRSI. The nature of the payment, who receives it and over what time are not matters contained in the Finance Bill or matters for which I have individual responsibility in the Finance Bill. Of course, I have such responsibility collectively as a member of Government. I understand that in the original legislation that provides the framework for these payments, the payment is not available to cases of incorrect birth registration confirmed by Tusla after 30 September 2022. As I have said, should they be confirmed after the enactment of the Bill, the Minister may review the cut-off date.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	128	Is that the Minister for Children, Equality, Disability, Integration and Youth?
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	129	The Minister for Children, Equality, Disability, Integration and Youth, yes.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	130	Does what the Minister is proposing here in the Finance Bill also have a cut-off date - the same cut-off date?
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	131	No. This just deals with the taxation status of the payments.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	132	If the Minister decides that further ex gratia payments will be made beyond that date, will the tax exemption also carry on for those?
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	133	Yes, it will. We are simply making clear that we are providing the legal framework that when the payments are made, they will be exempt from income tax, USC and PRSI. If the Minister for Children, Equality, Disability, Integration and Youth were to decide that another cohort deserved payments beyond 30 September 2022, those would also be tax free.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	134	From the Finance Bill point of view that is fine. The exemption will continue. It seems very odd to have a date at the end of September 2022 for deciding who is eligible for the ex gratia payment. It is very likely that some people will discover that there were illegal birth registrations after that date. The Birth Information and Tracing Bill is only really happening now and many people still do not have all their information and records and will not know whether they might have been the subject of an illegal birth registration. It is clearly not the direct responsibility of the Minister for Finance. However, it does not make any sense. I accept the Minister has put a caveat on it, but that seems entirely arbitrary. It does not seem to make any sense that he would set that date. Surely anybody who is found to be at any point - certainly in the next couple of years or so - the subject of an illegal birth registration should be entitled to that ex gratia payment. I understand, at least, that the section in the Finance Bill does not have a cut-off date.
#MaireadFarrell	unknown-#MaireadFarrell-party	unknown-#MaireadFarrell-dob	unknown-#MaireadFarrell-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	135	I take the Minister's point that it is not his decision to make, but it is important for that to happen. I also take the other Deputy's point.
